Report_Name	Journal Usage by Access Type
Report_ID	TR_J3
Release	5
Institution_Name	University of Prince Edward Island
Institution_ID	Silverchair:491
Metric_Types	Total_Item_Investigations; Total_Item_Requests; Unique_Item_Investigations; Unique_Item_Requests
Report_Filters	Access_Method=Regular; Data_Type=Journal
Report_Attributes	
Exceptions	3031: Usage Not Ready for Requested Dates ()
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T00:00:00Z
Created_By	Silverchair

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	Access_Type	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Asian Development Review	MIT Press		MIT Press		Silverchair:1000013	0116-1105	1996-7241		OA_Gold	Total_Item_Requests	2	2	0
Asian Development Review	MIT Press		MIT Press		Silverchair:1000013	0116-1105	1996-7241		OA_Gold	Unique_Item_Investigations	1	1	0
Asian Development Review	MIT Press		MIT Press		Silverchair:1000013	0116-1105	1996-7241		OA_Gold	Unique_Item_Requests	1	1	0
Asian Development Review	MIT Press		MIT Press		Silverchair:1000013	0116-1105	1996-7241		OA_Gold	Total_Item_Investigations	3	3	0
International Security	MIT Press		MIT Press		Silverchair:1000025	0162-2889	1531-4804		Controlled	Unique_Item_Investigations	1	1	0
International Security	MIT Press		MIT Press		Silverchair:1000025	0162-2889	1531-4804		Controlled	Total_Item_Requests	1	1	0
International Security	MIT Press		MIT Press		Silverchair:1000025	0162-2889	1531-4804		Controlled	Unique_Item_Requests	1	1	0
International Security	MIT Press		MIT Press		Silverchair:1000025	0162-2889	1531-4804		Controlled	Total_Item_Investigations	1	1	0
