Report_Name	Item Master Report
Report_ID	IR
Release	5
Institution_Name	University of Prince Edward Island
Institution_ID	utoronto:9387e450-faa8-45af-9e22-9709197fea9c
Metric_Types	
Report_Filters	
Report_Attributes	Include_Parent_Details=True; Attributes_To_Show=Data_Type|Access_Type|Access_Method|YOP|Authors|Publication_Date|Article_Version
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.); 3050: Parameter Not Recognized in this Context (Unsupported parameters in request: [include_component_details] unsupported parameters will be ignored.)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T06:06:58Z
Created_By	Atypon Systems LLC.

Item	Publisher	Publisher_ID	Platform	Authors	Publication_Date	Article_version	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Parent_Title	Parent_Authors	Parent_Publication_Date	Parent_Article_Version	Parent_Data_Type	Parent_DOI	Parent_Proprietary_ID	Parent_ISBN	Parent_Print_ISSN	Parent_Online_ISSN	Parent_URI	Component_Title	Component_Authors	Component_Publication_Date	Component_Data_Type	Component_DOI	Component_Proprietary_ID	Component_ISBN	Component_Print_ISSN	Component_Online_ISSN	Component_URI	Data_Type	YOP	Access_Type	Access_Method	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Teaching Surgery to the Veterinary Novice: The Ohio State University Experience	University of Toronto Press		University of Toronto Press	Daniel D. Smeak; 	2011-02-03	VoR	10.3138/jvme.34.5.620						Journal of Veterinary Medical Education				Journal	10.3138/jvme	utoronto:jvme		0748-321X	1943-7218												Article	2007	OA_Gold	Regular	Total_Item_Investigations	1	1	0
Teaching Tip: Design and Implementation of a Safe Equine Radiation-Free Radiographic Simulator for Veterinary Skills Training in the Pre-clinical Curriculum	University of Toronto Press		University of Toronto Press	Gayle S. Leith, Lisa Hallam, Ryane E. Englar; 	2023-08-23	VoR	10.3138/jvme-2023-0080						Journal of Veterinary Medical Education				Journal	10.3138/jvme	utoronto:jvme		0748-321X	1943-7218												Article	9999	Controlled	Regular	Unique_Item_Investigations	1	1	0
Teaching Tip: Design and Implementation of a Safe Equine Radiation-Free Radiographic Simulator for Veterinary Skills Training in the Pre-clinical Curriculum	University of Toronto Press		University of Toronto Press	Gayle S. Leith, Lisa Hallam, Ryane E. Englar; 	2023-08-23	VoR	10.3138/jvme-2023-0080						Journal of Veterinary Medical Education				Journal	10.3138/jvme	utoronto:jvme		0748-321X	1943-7218												Article	9999	Controlled	Regular	Unique_Item_Requests	1	1	0
Teaching Tip: Design and Implementation of a Safe Equine Radiation-Free Radiographic Simulator for Veterinary Skills Training in the Pre-clinical Curriculum	University of Toronto Press		University of Toronto Press	Gayle S. Leith, Lisa Hallam, Ryane E. Englar; 	2023-08-23	VoR	10.3138/jvme-2023-0080						Journal of Veterinary Medical Education				Journal	10.3138/jvme	utoronto:jvme		0748-321X	1943-7218												Article	9999	Controlled	Regular	Total_Item_Requests	1	1	0
Teaching Tip: Design and Implementation of a Safe Equine Radiation-Free Radiographic Simulator for Veterinary Skills Training in the Pre-clinical Curriculum	University of Toronto Press		University of Toronto Press	Gayle S. Leith, Lisa Hallam, Ryane E. Englar; 	2023-08-23	VoR	10.3138/jvme-2023-0080						Journal of Veterinary Medical Education				Journal	10.3138/jvme	utoronto:jvme		0748-321X	1943-7218												Article	9999	Controlled	Regular	Total_Item_Investigations	1	1	0
Toward a broader conceptualization of trans women's sexual health	University of Toronto Press		University of Toronto Press	Greta R. Bauer, Rebecca Hammond; 	2015-01-01	VoR	10.3138/cjhs.24.1-CO1						The Canadian Journal of Human Sexuality				Journal	10.3138/cjhs	utoronto:cjhs		1188-4517	2291-7063												Article	2015	Controlled	Regular	Unique_Item_Investigations	1	1	0
Toward a broader conceptualization of trans women's sexual health	University of Toronto Press		University of Toronto Press	Greta R. Bauer, Rebecca Hammond; 	2015-01-01	VoR	10.3138/cjhs.24.1-CO1						The Canadian Journal of Human Sexuality				Journal	10.3138/cjhs	utoronto:cjhs		1188-4517	2291-7063												Article	2015	Controlled	Regular	Total_Item_Investigations	1	1	0
Understanding Anti-Asian Racism from Communication Perspectives: Insights from a Rapid Literature Review	University of Toronto Press		University of Toronto Press	Chloe Sher, John Shiga, Sibo Chen; 	2023-03-24	VoR	10.3138/cjc.2022-0066						Canadian Journal of Communication				Journal	10.3138/cjc	utoronto:cjc		0705-3657	1499-6642												Article	2023	Controlled	Regular	No_License	1	1	0
Understanding Anti-Asian Racism from Communication Perspectives: Insights from a Rapid Literature Review	University of Toronto Press		University of Toronto Press	Chloe Sher, John Shiga, Sibo Chen; 	2023-03-24	VoR	10.3138/cjc.2022-0066						Canadian Journal of Communication				Journal	10.3138/cjc	utoronto:cjc		0705-3657	1499-6642												Article	2023	Controlled	Regular	Unique_Item_Investigations	1	1	0
Understanding Anti-Asian Racism from Communication Perspectives: Insights from a Rapid Literature Review	University of Toronto Press		University of Toronto Press	Chloe Sher, John Shiga, Sibo Chen; 	2023-03-24	VoR	10.3138/cjc.2022-0066						Canadian Journal of Communication				Journal	10.3138/cjc	utoronto:cjc		0705-3657	1499-6642												Article	2023	Controlled	Regular	Total_Item_Investigations	1	1	0
“A whole series of frightful cases”: Domestic Violence, the Periodical Press and Victorian Feminist Writing	University of Toronto Press		University of Toronto Press	Susan Hamilton; 	2018-04-10	VoR	10.3138/topia.13.89						TOPIA: Canadian Journal of Cultural Studies				Journal	10.3138/topia	utoronto:topia		1206-0143	1916-0194												Article	2005	Controlled	Regular	Unique_Item_Investigations	1	1	0
“A whole series of frightful cases”: Domestic Violence, the Periodical Press and Victorian Feminist Writing	University of Toronto Press		University of Toronto Press	Susan Hamilton; 	2018-04-10	VoR	10.3138/topia.13.89						TOPIA: Canadian Journal of Cultural Studies				Journal	10.3138/topia	utoronto:topia		1206-0143	1916-0194												Article	2005	Controlled	Regular	Total_Item_Investigations	1	1	0
“Be proactive not reactive”: Understanding gaps in student sexual consent education	University of Toronto Press		University of Toronto Press	Brittany Thiessen, Carie M. Buchanan, Linzi Williamson; 	2021-06-28	VoR	10.3138/cjhs.2021-0003						The Canadian Journal of Human Sexuality				Journal	10.3138/cjhs	utoronto:cjhs		1188-4517	2291-7063												Article	2021	Controlled	Regular	No_License	4	4	0
“Be proactive not reactive”: Understanding gaps in student sexual consent education	University of Toronto Press		University of Toronto Press	Brittany Thiessen, Carie M. Buchanan, Linzi Williamson; 	2021-06-28	VoR	10.3138/cjhs.2021-0003						The Canadian Journal of Human Sexuality				Journal	10.3138/cjhs	utoronto:cjhs		1188-4517	2291-7063												Article	2021	Controlled	Regular	Unique_Item_Investigations	2	2	0
“Be proactive not reactive”: Understanding gaps in student sexual consent education	University of Toronto Press		University of Toronto Press	Brittany Thiessen, Carie M. Buchanan, Linzi Williamson; 	2021-06-28	VoR	10.3138/cjhs.2021-0003						The Canadian Journal of Human Sexuality				Journal	10.3138/cjhs	utoronto:cjhs		1188-4517	2291-7063												Article	2021	Controlled	Regular	Total_Item_Investigations	4	4	0
“Yes doesn’t always mean yes, but no means no”: Exploring the perceived ambiguities in university students’ experiences of sexual consent	University of Toronto Press		University of Toronto Press	Lise Savoie, Marie-Andrée Pelland, Marie-Pier Rivest, Sylvie Morin; 	2023-12-01	VoR	10.3138/cjhs.2023-0003						The Canadian Journal of Human Sexuality				Journal	10.3138/cjhs	utoronto:cjhs		1188-4517	2291-7063												Article	2023	Controlled	Regular	No_License	2	2	0
“Yes doesn’t always mean yes, but no means no”: Exploring the perceived ambiguities in university students’ experiences of sexual consent	University of Toronto Press		University of Toronto Press	Lise Savoie, Marie-Andrée Pelland, Marie-Pier Rivest, Sylvie Morin; 	2023-12-01	VoR	10.3138/cjhs.2023-0003						The Canadian Journal of Human Sexuality				Journal	10.3138/cjhs	utoronto:cjhs		1188-4517	2291-7063												Article	2023	Controlled	Regular	Unique_Item_Investigations	1	1	0
“Yes doesn’t always mean yes, but no means no”: Exploring the perceived ambiguities in university students’ experiences of sexual consent	University of Toronto Press		University of Toronto Press	Lise Savoie, Marie-Andrée Pelland, Marie-Pier Rivest, Sylvie Morin; 	2023-12-01	VoR	10.3138/cjhs.2023-0003						The Canadian Journal of Human Sexuality				Journal	10.3138/cjhs	utoronto:cjhs		1188-4517	2291-7063												Article	2023	Controlled	Regular	Total_Item_Investigations	2	2	0
