Report_Name	Journal Requests by YOP (Excluding OA_Gold)
Report_ID	TR_J4
Release	5
Institution_Name	Robertson Library, UPEI
Institution_ID	SN:3000162182
Metric_Types	Total_Item_Requests; Unique_Item_Requests
Report_Filters	Data_Type=Journal; Access_Type=Controlled; Access_Method=Regular
Report_Attributes	
Exceptions	
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T14:02:16Z
Created_By	SpringerNature

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	YOP	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Culture and Brain	Springer Berlin Heidelberg		SpringerLink	10.1007/40167.2193-8660	SN:40167	2193-8652	2193-8660		2021	Unique_Item_Requests	2	2	0
Culture and Brain	Springer Berlin Heidelberg		SpringerLink	10.1007/40167.2193-8660	SN:40167	2193-8652	2193-8660		2021	Total_Item_Requests	4	4	0
Culture, Medicine, and Psychiatry	Springer US		SpringerLink	10.1007/11013.1573-076X	SN:11013	0165-005X	1573-076X		2013	Unique_Item_Requests	1	1	0
Culture, Medicine, and Psychiatry	Springer US		SpringerLink	10.1007/11013.1573-076X	SN:11013	0165-005X	1573-076X		2013	Total_Item_Requests	2	2	0
Culture, Medicine, and Psychiatry	Springer US		SpringerLink	10.1007/11013.1573-076X	SN:11013	0165-005X	1573-076X		2023	Unique_Item_Requests	1	1	0
Culture, Medicine, and Psychiatry	Springer US		SpringerLink	10.1007/11013.1573-076X	SN:11013	0165-005X	1573-076X		2023	Total_Item_Requests	1	1	0
Current Addiction Reports	Springer International Publishing		SpringerLink		SN:40429		2196-2952		2023	Unique_Item_Requests	1	1	0
Current Addiction Reports	Springer International Publishing		SpringerLink		SN:40429		2196-2952		2023	Total_Item_Requests	2	2	0
Current Attention Disorders Reports	Current Science Inc.		SpringerLink		SN:12618	1943-4561	1943-457X		2009	Unique_Item_Requests	1	1	0
Current Attention Disorders Reports	Current Science Inc.		SpringerLink		SN:12618	1943-4561	1943-457X		2009	Total_Item_Requests	2	2	0
Current Cardiology Reports	Springer US		SpringerLink	10.1007/11886.1534-3170	SN:11886	1523-3782	1534-3170		2022	Unique_Item_Requests	2	2	0
Current Cardiology Reports	Springer US		SpringerLink	10.1007/11886.1534-3170	SN:11886	1523-3782	1534-3170		2022	Total_Item_Requests	3	3	0
Current Climate Change Reports	Springer International Publishing		SN:ResearchGate		SN:40641		2198-6061		2023	Unique_Item_Requests	1	1	0
Current Climate Change Reports	Springer International Publishing		SN:ResearchGate		SN:40641		2198-6061		2023	Total_Item_Requests	1	1	0
Current Dermatology Reports	Springer US		SpringerLink	10.1007/13671.2162-4933	SN:13671		2162-4933		2022	Unique_Item_Requests	2	2	0
Current Dermatology Reports	Springer US		SpringerLink	10.1007/13671.2162-4933	SN:13671		2162-4933		2022	Total_Item_Requests	4	4	0
Current Environmental Health Reports	Springer International Publishing		SpringerLink		SN:40572		2196-5412		2018	Unique_Item_Requests	5	5	0
Current Environmental Health Reports	Springer International Publishing		SpringerLink		SN:40572		2196-5412		2018	Total_Item_Requests	10	10	0
Current Environmental Health Reports	Springer International Publishing		SpringerLink		SN:40572		2196-5412		2021	Unique_Item_Requests	1	1	0
Current Environmental Health Reports	Springer International Publishing		SpringerLink		SN:40572		2196-5412		2021	Total_Item_Requests	2	2	0
Current Forestry Reports	Springer International Publishing		SpringerLink		SN:40725		2198-6436		2020	Unique_Item_Requests	2	2	0
Current Forestry Reports	Springer International Publishing		SpringerLink		SN:40725		2198-6436		2020	Total_Item_Requests	4	4	0
Current Gastroenterology Reports	Springer US		SpringerLink	10.1007/11894.1534-312X	SN:11894	1522-8037	1534-312X		2023	Unique_Item_Requests	1	1	0
Current Gastroenterology Reports	Springer US		SpringerLink	10.1007/11894.1534-312X	SN:11894	1522-8037	1534-312X		2023	Total_Item_Requests	4	4	0
Current Hypertension Reports	Current Science Inc.		SpringerLink		SN:11906	1522-6417	1534-3111		2009	Unique_Item_Requests	1	1	0
Current Hypertension Reports	Current Science Inc.		SpringerLink		SN:11906	1522-6417	1534-3111		2009	Total_Item_Requests	1	1	0
Current Hypertension Reports	Springer US		SpringerLink		SN:11906	1522-6417	1534-3111		2013	Unique_Item_Requests	1	1	0
Current Hypertension Reports	Springer US		SpringerLink		SN:11906	1522-6417	1534-3111		2013	Total_Item_Requests	2	2	0
Current Microbiology	Springer US		SpringerLink	10.1007/284.1432-0991	SN:284	0343-8651	1432-0991		2022	Unique_Item_Requests	2	2	0
Current Microbiology	Springer US		SpringerLink	10.1007/284.1432-0991	SN:284	0343-8651	1432-0991		2022	Total_Item_Requests	4	4	0
Current Pediatrics Reports	Springer US		SpringerLink		SN:40124		2167-4841		2020	Unique_Item_Requests	1	1	0
Current Pediatrics Reports	Springer US		SpringerLink		SN:40124		2167-4841		2020	Total_Item_Requests	2	2	0
Current Pollution Reports	Springer International Publishing		SpringerLink		SN:40726		2198-6592		2019	Unique_Item_Requests	1	1	0
Current Pollution Reports	Springer International Publishing		SpringerLink		SN:40726		2198-6592		2019	Total_Item_Requests	2	2	0
Current Psychiatry Reports	Springer US		SpringerLink	10.1007/11920.1535-1645	SN:11920	1523-3812	1535-1645		2017	Unique_Item_Requests	2	2	0
Current Psychiatry Reports	Springer US		SpringerLink	10.1007/11920.1535-1645	SN:11920	1523-3812	1535-1645		2017	Total_Item_Requests	2	2	0
Current Psychiatry Reports	Springer US		SpringerLink	10.1007/11920.1535-1645	SN:11920	1523-3812	1535-1645		2021	Unique_Item_Requests	1	1	0
Current Psychiatry Reports	Springer US		SpringerLink	10.1007/11920.1535-1645	SN:11920	1523-3812	1535-1645		2021	Total_Item_Requests	2	2	0
Current Psychology	Springer US		SpringerLink	10.1007/12144.1936-4733	SN:12144	1046-1310	1936-4733		2021	Unique_Item_Requests	1	1	0
Current Psychology	Springer US		SpringerLink	10.1007/12144.1936-4733	SN:12144	1046-1310	1936-4733		2021	Total_Item_Requests	1	1	0
Current Psychology	Springer US		SpringerLink	10.1007/12144.1936-4733	SN:12144	1046-1310	1936-4733		2022	Unique_Item_Requests	2	2	0
Current Psychology	Springer US		SpringerLink	10.1007/12144.1936-4733	SN:12144	1046-1310	1936-4733		2022	Total_Item_Requests	2	2	0
Current Psychology	Springer US		SpringerLink	10.1007/12144.1936-4733	SN:12144	1046-1310	1936-4733		2023	Unique_Item_Requests	9	9	0
Current Psychology	Springer US		SpringerLink	10.1007/12144.1936-4733	SN:12144	1046-1310	1936-4733		2023	Total_Item_Requests	13	13	0
Current Psychology	Springer US		SpringerLink	10.1007/12144.1936-4733	SN:12144	1046-1310	1936-4733		2024	Unique_Item_Requests	1	1	0
Current Psychology	Springer US		SpringerLink	10.1007/12144.1936-4733	SN:12144	1046-1310	1936-4733		2024	Total_Item_Requests	2	2	0
Current Reviews in Musculoskeletal Medicine	Springer US		SpringerLink	10.1007/12178.1935-9748	SN:12178	1935-973X	1935-9748		2017	Unique_Item_Requests	1	1	0
Current Reviews in Musculoskeletal Medicine	Springer US		SpringerLink	10.1007/12178.1935-9748	SN:12178	1935-973X	1935-9748		2017	Total_Item_Requests	2	2	0
Current Sexual Health Reports	Springer US		SpringerLink	10.1007/11930.1548-3592	SN:11930	1548-3584	1548-3592		2020	Unique_Item_Requests	2	2	0
Current Sexual Health Reports	Springer US		SpringerLink	10.1007/11930.1548-3592	SN:11930	1548-3584	1548-3592		2020	Total_Item_Requests	2	2	0
Current Sexual Health Reports	Springer US		SpringerLink	10.1007/11930.1548-3592	SN:11930		1548-3592		2023	Unique_Item_Requests	1	1	0
Current Sexual Health Reports	Springer US		SpringerLink	10.1007/11930.1548-3592	SN:11930		1548-3592		2023	Total_Item_Requests	1	1	0
Current Treatment Options in Oncology	Springer US		SN:ResearchGate	10.1007/11864.1534-6277	SN:11864	1527-2729	1534-6277		2019	Unique_Item_Requests	1	1	0
Current Treatment Options in Oncology	Springer US		SN:ResearchGate	10.1007/11864.1534-6277	SN:11864	1527-2729	1534-6277		2019	Total_Item_Requests	1	1	0
Current Treatment Options in Psychiatry	Springer International Publishing		SpringerLink		SN:40501		2196-3061		2020	Unique_Item_Requests	1	1	0
Current Treatment Options in Psychiatry	Springer International Publishing		SpringerLink		SN:40501		2196-3061		2020	Total_Item_Requests	2	2	0
Current Treatment Options in Psychiatry	Springer International Publishing		SpringerLink		SN:40501		2196-3061		2022	Unique_Item_Requests	2	2	0
Current Treatment Options in Psychiatry	Springer International Publishing		SpringerLink		SN:40501		2196-3061		2022	Total_Item_Requests	2	2	0
Curriculum Perspectives	Springer Singapore		SpringerLink		SN:41297	0159-7868	2367-1793		2018	Unique_Item_Requests	2	2	0
Curriculum Perspectives	Springer Singapore		SpringerLink		SN:41297	0159-7868	2367-1793		2018	Total_Item_Requests	4	4	0
Cytotechnology	Springer Netherlands		SpringerLink		SN:10616	0920-9069	1573-0778		2011	Unique_Item_Requests	3	3	0
Cytotechnology	Springer Netherlands		SpringerLink		SN:10616	0920-9069	1573-0778		2011	Total_Item_Requests	10	10	0
Day Care and Early Education	Kluwer Academic Publishers-Human Sciences Press		SpringerLink		SN:10643	0092-4199	1573-1707		1994	Unique_Item_Requests	1	1	0
Day Care and Early Education	Kluwer Academic Publishers-Human Sciences Press		SpringerLink		SN:10643	0092-4199	1573-1707		1994	Total_Item_Requests	2	2	0
De Economist	Springer US		SpringerLink		SN:10645	0013-063X	1572-9982		2011	Unique_Item_Requests	1	1	0
De Economist	Springer US		SpringerLink		SN:10645	0013-063X	1572-9982		2011	Total_Item_Requests	1	1	0
Der Anaesthesist	Springer-Verlag		SpringerLink		SN:101	0003-2417			2003	Unique_Item_Requests	1	1	0
Der Anaesthesist	Springer-Verlag		SpringerLink		SN:101	0003-2417			2003	Total_Item_Requests	1	1	0
Der Internist	Springer Medizin		SpringerLink	10.1007/108.1432-1289	SN:108	0020-9554	1432-1289		2021	Unique_Item_Requests	1	1	0
Der Internist	Springer Medizin		SpringerLink	10.1007/108.1432-1289	SN:108	0020-9554	1432-1289		2021	Total_Item_Requests	2	2	0
Die Kulturpflanze	Kluwer Academic Publishers		SpringerLink		SN:10722	0075-7209	1573-5109		1978	Unique_Item_Requests	1	1	0
Die Kulturpflanze	Kluwer Academic Publishers		SpringerLink		SN:10722	0075-7209	1573-5109		1978	Total_Item_Requests	1	1	0
Drug Delivery and Translational Research	Springer US		SpringerLink	10.1007/13346.2190-3948	SN:13346	2190-393X	2190-3948		2021	Unique_Item_Requests	1	1	0
Drug Delivery and Translational Research	Springer US		SpringerLink	10.1007/13346.2190-3948	SN:13346	2190-393X	2190-3948		2021	Total_Item_Requests	2	2	0
Dysphagia	Springer-Verlag		SpringerLink		SN:455	0179-051X	1432-0460		2010	Unique_Item_Requests	2	2	0
Dysphagia	Springer-Verlag		SpringerLink		SN:455	0179-051X	1432-0460		2010	Total_Item_Requests	2	2	0
Early Childhood Education Journal	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:10643	1082-3301	1573-1707		2001	Unique_Item_Requests	1	1	0
Early Childhood Education Journal	Kluwer Academic Publishers-Plenum Publishers		SpringerLink		SN:10643	1082-3301	1573-1707		2001	Total_Item_Requests	2	2	0
Early Childhood Education Journal	Springer Netherlands		SpringerLink	10.1007/10643.1573-1707	SN:10643	1082-3301	1573-1707		2018	Unique_Item_Requests	1	1	0
Early Childhood Education Journal	Springer Netherlands		SpringerLink	10.1007/10643.1573-1707	SN:10643	1082-3301	1573-1707		2018	Total_Item_Requests	1	1	0
Early Childhood Education Journal	Springer Netherlands		SpringerLink	10.1007/10643.1573-1707	SN:10643	1082-3301	1573-1707		2020	Unique_Item_Requests	1	1	0
Early Childhood Education Journal	Springer Netherlands		SpringerLink	10.1007/10643.1573-1707	SN:10643	1082-3301	1573-1707		2020	Total_Item_Requests	1	1	0
Early Childhood Education Journal	Springer Netherlands		SpringerLink	10.1007/10643.1573-1707	SN:10643	1082-3301	1573-1707		2022	Unique_Item_Requests	1	1	0
Early Childhood Education Journal	Springer Netherlands		SpringerLink	10.1007/10643.1573-1707	SN:10643	1082-3301	1573-1707		2022	Total_Item_Requests	2	2	0
Earth Science Informatics	Springer Berlin Heidelberg		SpringerLink	10.1007/12145.1865-0481	SN:12145	1865-0473	1865-0481		2023	Unique_Item_Requests	1	1	0
Earth Science Informatics	Springer Berlin Heidelberg		SpringerLink	10.1007/12145.1865-0481	SN:12145	1865-0473	1865-0481		2023	Total_Item_Requests	2	2	0
Earth Science Informatics	Springer Berlin Heidelberg		SpringerLink	10.1007/12145.1865-0481	SN:12145	1865-0473	1865-0481		2024	Unique_Item_Requests	1	1	0
Earth Science Informatics	Springer Berlin Heidelberg		SpringerLink	10.1007/12145.1865-0481	SN:12145	1865-0473	1865-0481		2024	Total_Item_Requests	2	2	0
Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity	Springer International Publishing		SpringerLink		SN:40519	1124-4909	1590-1262		2017	Unique_Item_Requests	1	1	0
Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity	Springer International Publishing		SpringerLink		SN:40519	1124-4909	1590-1262		2017	Total_Item_Requests	3	3	0
Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity	Springer International Publishing		SpringerLink		SN:40519		1590-1262		2021	Unique_Item_Requests	1	1	0
Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity	Springer International Publishing		SpringerLink		SN:40519		1590-1262		2021	Total_Item_Requests	1	1	0
Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity	Springer International Publishing		SpringerLink		SN:40519		1590-1262		2022	Unique_Item_Requests	2	2	0
Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity	Springer International Publishing		SpringerLink		SN:40519		1590-1262		2022	Total_Item_Requests	2	2	0
Ecological Research	Springer-Verlag		SpringerLink		SN:11284	0912-3814	1440-1703		2005	Unique_Item_Requests	1	1	0
Ecological Research	Springer-Verlag		SpringerLink		SN:11284	0912-3814	1440-1703		2005	Total_Item_Requests	2	2	0
Ecological Research	Springer Japan		SpringerLink		SN:11284	0912-3814	1440-1703		2008	Unique_Item_Requests	2	2	0
Ecological Research	Springer Japan		SpringerLink		SN:11284	0912-3814	1440-1703		2008	Total_Item_Requests	2	2	0
Ecosystems	Springer US		SpringerLink	10.1007/10021.1435-0629	SN:10021	1432-9840	1435-0629		2023	Unique_Item_Requests	2	2	0
Ecosystems	Springer US		SpringerLink	10.1007/10021.1435-0629	SN:10021	1432-9840	1435-0629		2023	Total_Item_Requests	2	2	0
Ecotoxicology	Kluwer Academic Publishers		SpringerLink		SN:10646	0963-9292	1573-3017		2003	Unique_Item_Requests	1	1	0
Ecotoxicology	Kluwer Academic Publishers		SpringerLink		SN:10646	0963-9292	1573-3017		2003	Total_Item_Requests	1	1	0
Ecotoxicology	Springer US		SpringerLink		SN:10646	0963-9292	1573-3017		2005	Unique_Item_Requests	1	1	0
Ecotoxicology	Springer US		SpringerLink		SN:10646	0963-9292	1573-3017		2005	Total_Item_Requests	2	2	0
Ecotoxicology	Springer US		SpringerLink		SN:10646	0963-9292	1573-3017		2008	Unique_Item_Requests	1	1	0
Ecotoxicology	Springer US		SpringerLink		SN:10646	0963-9292	1573-3017		2008	Total_Item_Requests	1	1	0
Ecotoxicology	Springer US		SpringerLink	10.1007/10646.1573-3017	SN:10646	0963-9292	1573-3017		2019	Unique_Item_Requests	1	1	0
Ecotoxicology	Springer US		SpringerLink	10.1007/10646.1573-3017	SN:10646	0963-9292	1573-3017		2019	Total_Item_Requests	1	1	0
Education and Information Technologies	Springer US		SpringerLink	10.1007/10639.1573-7608	SN:10639	1360-2357	1573-7608		2021	Unique_Item_Requests	1	1	0
Education and Information Technologies	Springer US		SpringerLink	10.1007/10639.1573-7608	SN:10639	1360-2357	1573-7608		2021	Total_Item_Requests	1	1	0
Education and Information Technologies	Springer US		SpringerLink	10.1007/10639.1573-7608	SN:10639	1360-2357	1573-7608		2022	Unique_Item_Requests	2	2	0
Education and Information Technologies	Springer US		SpringerLink	10.1007/10639.1573-7608	SN:10639	1360-2357	1573-7608		2022	Total_Item_Requests	3	3	0
Education and Information Technologies	Springer US		SpringerLink	10.1007/10639.1573-7608	SN:10639	1360-2357	1573-7608		2023	Unique_Item_Requests	2	2	0
Education and Information Technologies	Springer US		SpringerLink	10.1007/10639.1573-7608	SN:10639	1360-2357	1573-7608		2023	Total_Item_Requests	3	3	0
Educational Technology Research and Development	Kluwer Academic Publishers		SpringerLink		SN:11423	1042-1629	1556-6501		2001	Unique_Item_Requests	1	1	0
Educational Technology Research and Development	Kluwer Academic Publishers		SpringerLink		SN:11423	1042-1629	1556-6501		2001	Total_Item_Requests	1	1	0
Empirical Economics	Springer Berlin Heidelberg		SpringerLink	10.1007/181.1435-8921	SN:181	0377-7332	1435-8921		2016	Unique_Item_Requests	2	2	0
Empirical Economics	Springer Berlin Heidelberg		SpringerLink	10.1007/181.1435-8921	SN:181	0377-7332	1435-8921		2016	Total_Item_Requests	3	3	0
Empirical Economics	Springer Berlin Heidelberg		SpringerLink	10.1007/181.1435-8921	SN:181	0377-7332	1435-8921		2018	Unique_Item_Requests	1	1	0
Empirical Economics	Springer Berlin Heidelberg		SpringerLink	10.1007/181.1435-8921	SN:181	0377-7332	1435-8921		2018	Total_Item_Requests	1	1	0
Empirical Economics	Springer Berlin Heidelberg		SpringerLink	10.1007/181.1435-8921	SN:181	0377-7332	1435-8921		2019	Unique_Item_Requests	2	2	0
Empirical Economics	Springer Berlin Heidelberg		SpringerLink	10.1007/181.1435-8921	SN:181	0377-7332	1435-8921		2019	Total_Item_Requests	3	3	0
Employee Responsibilities and Rights Journal	Springer US		SpringerLink		SN:10672	0892-7545	1573-3378		2006	Unique_Item_Requests	1	1	0
Employee Responsibilities and Rights Journal	Springer US		SpringerLink		SN:10672	0892-7545	1573-3378		2006	Total_Item_Requests	2	2	0
Employee Responsibilities and Rights Journal	Springer US		SpringerLink	10.1007/10672.1573-3378	SN:10672	0892-7545	1573-3378		2024	Unique_Item_Requests	1	1	0
Employee Responsibilities and Rights Journal	Springer US		SpringerLink	10.1007/10672.1573-3378	SN:10672	0892-7545	1573-3378		2024	Total_Item_Requests	2	2	0
Endocrine	Springer US		SpringerLink		SN:12020	1355-008X	1559-0100		2008	Unique_Item_Requests	1	1	0
Endocrine	Springer US		SpringerLink		SN:12020	1355-008X	1559-0100		2008	Total_Item_Requests	2	2	0
Endocrine Pathology	Springer US		SpringerLink	10.1007/12022.1559-0097	SN:12022	1046-3976	1559-0097		2017	Unique_Item_Requests	1	1	0
Endocrine Pathology	Springer US		SpringerLink	10.1007/12022.1559-0097	SN:12022	1046-3976	1559-0097		2017	Total_Item_Requests	1	1	0
Energy Efficiency	Springer Netherlands		SpringerLink	10.1007/12053.1570-6478	SN:12053	1570-646X	1570-6478		2023	Unique_Item_Requests	1	1	0
Energy Efficiency	Springer Netherlands		SpringerLink	10.1007/12053.1570-6478	SN:12053	1570-646X	1570-6478		2023	Total_Item_Requests	2	2	0
Energy, Ecology and Environment	Joint Center on Global Change and Earth System Science of the University of Maryland and Beijing Normal University		SpringerLink		SN:40974	2363-7692	2363-8338		2017	Unique_Item_Requests	1	1	0
Energy, Ecology and Environment	Joint Center on Global Change and Earth System Science of the University of Maryland and Beijing Normal University		SpringerLink		SN:40974	2363-7692	2363-8338		2017	Total_Item_Requests	1	1	0
Engineering with Computers	Springer London		SN:ResearchGate	10.1007/366.1435-5663	SN:366	0177-0667	1435-5663		2022	Unique_Item_Requests	1	1	0
Engineering with Computers	Springer London		SN:ResearchGate	10.1007/366.1435-5663	SN:366	0177-0667	1435-5663		2022	Total_Item_Requests	1	1	0
Environment, Development and Sustainability	Kluwer Academic Publishers		SpringerLink		SN:10668	1387-585X	1573-2975		2002	Unique_Item_Requests	1	1	0
Environment, Development and Sustainability	Kluwer Academic Publishers		SpringerLink		SN:10668	1387-585X	1573-2975		2002	Total_Item_Requests	1	1	0
Environment, Development and Sustainability	Springer Netherlands		SpringerLink		SN:10668	1387-585X	1573-2975		2011	Unique_Item_Requests	3	3	0
Environment, Development and Sustainability	Springer Netherlands		SpringerLink		SN:10668	1387-585X	1573-2975		2011	Total_Item_Requests	5	5	0
Environment, Development and Sustainability	Springer Netherlands		SpringerLink	10.1007/10668.1573-2975	SN:10668	1387-585X	1573-2975		2023	Unique_Item_Requests	3	3	0
Environment, Development and Sustainability	Springer Netherlands		SpringerLink	10.1007/10668.1573-2975	SN:10668	1387-585X	1573-2975		2023	Total_Item_Requests	7	7	0
Environmental and Resource Economics	Kluwer Academic Publishers		SpringerLink		SN:10640	0924-6460	1573-1502		1997	Unique_Item_Requests	1	1	0
Environmental and Resource Economics	Kluwer Academic Publishers		SpringerLink		SN:10640	0924-6460	1573-1502		1997	Total_Item_Requests	1	1	0
Environmental and Resource Economics	Kluwer Academic Publishers		SpringerLink		SN:10640	0924-6460	1573-1502		2002	Unique_Item_Requests	1	1	0
Environmental and Resource Economics	Kluwer Academic Publishers		SpringerLink		SN:10640	0924-6460	1573-1502		2002	Total_Item_Requests	1	1	0
Environmental and Resource Economics	Kluwer Academic Publishers		SpringerLink		SN:10640	0924-6460	1573-1502		2005	Unique_Item_Requests	1	1	0
Environmental and Resource Economics	Kluwer Academic Publishers		SpringerLink		SN:10640	0924-6460	1573-1502		2005	Total_Item_Requests	3	3	0
Environmental and Resource Economics	Springer Netherlands		SpringerLink	10.1007/10640.1573-1502	SN:10640	0924-6460	1573-1502		2016	Unique_Item_Requests	3	3	0
Environmental and Resource Economics	Springer Netherlands		SpringerLink	10.1007/10640.1573-1502	SN:10640	0924-6460	1573-1502		2016	Total_Item_Requests	5	5	0
Environmental and Resource Economics	Springer Netherlands		SpringerLink	10.1007/10640.1573-1502	SN:10640	0924-6460	1573-1502		2018	Unique_Item_Requests	1	1	0
Environmental and Resource Economics	Springer Netherlands		SpringerLink	10.1007/10640.1573-1502	SN:10640	0924-6460	1573-1502		2018	Total_Item_Requests	2	2	0
Environmental and Resource Economics	Springer Netherlands		SpringerLink	10.1007/10640.1573-1502	SN:10640	0924-6460	1573-1502		2019	Unique_Item_Requests	1	1	0
Environmental and Resource Economics	Springer Netherlands		SpringerLink	10.1007/10640.1573-1502	SN:10640	0924-6460	1573-1502		2019	Total_Item_Requests	2	2	0
Environmental and Resource Economics	Springer Netherlands		SpringerLink	10.1007/10640.1573-1502	SN:10640	0924-6460	1573-1502		2023	Unique_Item_Requests	4	4	0
Environmental and Resource Economics	Springer Netherlands		SpringerLink	10.1007/10640.1573-1502	SN:10640	0924-6460	1573-1502		2023	Total_Item_Requests	7	7	0
Environmental Biology of Fishes	Kluwer Academic Publishers		SpringerLink		SN:10641	0378-1909	1573-5133		1998	Unique_Item_Requests	1	1	0
Environmental Biology of Fishes	Kluwer Academic Publishers		SpringerLink		SN:10641	0378-1909	1573-5133		1998	Total_Item_Requests	1	1	0
Environmental Biology of Fishes	Springer Netherlands		SpringerLink		SN:10641	0378-1909	1573-5133		2008	Unique_Item_Requests	1	1	0
Environmental Biology of Fishes	Springer Netherlands		SpringerLink		SN:10641	0378-1909	1573-5133		2008	Total_Item_Requests	1	1	0
Environmental Biology of Fishes	Springer Netherlands		SpringerLink		SN:10641	0378-1909	1573-5133		2009	Unique_Item_Requests	1	1	0
Environmental Biology of Fishes	Springer Netherlands		SpringerLink		SN:10641	0378-1909	1573-5133		2009	Total_Item_Requests	1	1	0
Environmental Earth Sciences	Springer Berlin Heidelberg		SpringerLink	10.1007/12665.1866-6299	SN:12665	1866-6280	1866-6299		2016	Unique_Item_Requests	1	1	0
Environmental Earth Sciences	Springer Berlin Heidelberg		SpringerLink	10.1007/12665.1866-6299	SN:12665	1866-6280	1866-6299		2016	Total_Item_Requests	1	1	0
Environmental Earth Sciences	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/12665.1866-6299	SN:12665	1866-6280	1866-6299		2018	Unique_Item_Requests	1	1	0
Environmental Earth Sciences	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/12665.1866-6299	SN:12665	1866-6280	1866-6299		2018	Total_Item_Requests	1	1	0
Environmental Earth Sciences	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/12665.1866-6299	SN:12665	1866-6280	1866-6299		2019	Unique_Item_Requests	1	1	0
Environmental Earth Sciences	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/12665.1866-6299	SN:12665	1866-6280	1866-6299		2019	Total_Item_Requests	1	1	0
Environmental Management	Springer-Verlag		SpringerLink		SN:267	0364-152X	1432-1009		2011	Unique_Item_Requests	1	1	0
Environmental Management	Springer-Verlag		SpringerLink		SN:267	0364-152X	1432-1009		2011	Total_Item_Requests	2	2	0
Environmental Management	Springer US		SpringerLink	10.1007/267.1432-1009	SN:267	0364-152X	1432-1009		2017	Unique_Item_Requests	1	1	0
Environmental Management	Springer US		SpringerLink	10.1007/267.1432-1009	SN:267	0364-152X	1432-1009		2017	Total_Item_Requests	4	4	0
Environmental Monitoring and Assessment	Kluwer Academic Publishers		SpringerLink		SN:10661	0167-6369	1573-2959		1998	Unique_Item_Requests	1	1	0
Environmental Monitoring and Assessment	Kluwer Academic Publishers		SpringerLink		SN:10661	0167-6369	1573-2959		1998	Total_Item_Requests	1	1	0
Environmental Monitoring and Assessment	Springer Netherlands		SpringerLink		SN:10661	0167-6369	1573-2959		2010	Unique_Item_Requests	2	2	0
Environmental Monitoring and Assessment	Springer Netherlands		SpringerLink		SN:10661	0167-6369	1573-2959		2010	Total_Item_Requests	2	2	0
Environmental Monitoring and Assessment	Springer International Publishing		SpringerLink	10.1007/10661.1573-2959	SN:10661	0167-6369	1573-2959		2014	Unique_Item_Requests	1	1	0
Environmental Monitoring and Assessment	Springer International Publishing		SpringerLink	10.1007/10661.1573-2959	SN:10661	0167-6369	1573-2959		2014	Total_Item_Requests	2	2	0
Environmental Monitoring and Assessment	Springer International Publishing		SpringerLink	10.1007/10661.1573-2959	SN:10661	0167-6369	1573-2959		2017	Unique_Item_Requests	1	1	0
Environmental Monitoring and Assessment	Springer International Publishing		SpringerLink	10.1007/10661.1573-2959	SN:10661	0167-6369	1573-2959		2017	Total_Item_Requests	1	1	0
Environmental Monitoring and Assessment	Springer International Publishing		SpringerLink	10.1007/10661.1573-2959	SN:10661	0167-6369	1573-2959		2020	Unique_Item_Requests	1	1	0
Environmental Monitoring and Assessment	Springer International Publishing		SpringerLink	10.1007/10661.1573-2959	SN:10661	0167-6369	1573-2959		2020	Total_Item_Requests	2	2	0
Environmental Monitoring and Assessment	Springer International Publishing		SpringerLink	10.1007/10661.1573-2959	SN:10661	0167-6369	1573-2959		2021	Unique_Item_Requests	1	1	0
Environmental Monitoring and Assessment	Springer International Publishing		SpringerLink	10.1007/10661.1573-2959	SN:10661	0167-6369	1573-2959		2021	Total_Item_Requests	1	1	0
Environmental Monitoring and Assessment	Springer International Publishing		SpringerLink	10.1007/10661.1573-2959	SN:10661	0167-6369	1573-2959		2023	Unique_Item_Requests	3	3	0
Environmental Monitoring and Assessment	Springer International Publishing		SpringerLink	10.1007/10661.1573-2959	SN:10661	0167-6369	1573-2959		2023	Total_Item_Requests	5	5	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SpringerLink	10.1007/11356.1614-7499	SN:11356	0944-1344	1614-7499		2015	Unique_Item_Requests	2	2	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SpringerLink	10.1007/11356.1614-7499	SN:11356	0944-1344	1614-7499		2015	Total_Item_Requests	2	2	0
Environmental Science and Pollution Research	Springer Berlin Heidelberg		SN:ResearchGate	10.1007/11356.1614-7499	SN:11356	0944-1344	1614-7499		2018	Unique_Item_Requests	1	1	0
