Report_Name	Book Usage by Access Type
Report_ID	TR_B3
Release	5
Institution_Name	University of Prince Edward Island
Institution_ID	CUP:12159
Metric_Types	Total_Item_Investigations; Total_Item_Requests; Unique_Item_Investigations; Unique_Item_Requests; Unique_Title_Investigations; Unique_Title_Requests
Report_Filters	Data_Type=Book; Access_Method=Regular
Report_Attributes	
Exceptions	
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-05T15:49:35Z
Created_By	Cambridge Core

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	YOP	Access_Type	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Implementation Science	Cambridge University Press		Cambridge Core	10.1017/9781009237055		978-1-009-23705-5			https://doi.org/10.1017/9781009237055	2022	OA_Gold	Total_Item_Investigations	3	0	3
Implementation Science	Cambridge University Press		Cambridge Core	10.1017/9781009237055		978-1-009-23705-5			https://doi.org/10.1017/9781009237055	2022	OA_Gold	Total_Item_Requests	3	0	3
Implementation Science	Cambridge University Press		Cambridge Core	10.1017/9781009237055		978-1-009-23705-5			https://doi.org/10.1017/9781009237055	2022	OA_Gold	Unique_Item_Investigations	2	0	2
Implementation Science	Cambridge University Press		Cambridge Core	10.1017/9781009237055		978-1-009-23705-5			https://doi.org/10.1017/9781009237055	2022	OA_Gold	Unique_Item_Requests	2	0	2
Implementation Science	Cambridge University Press		Cambridge Core	10.1017/9781009237055		978-1-009-23705-5			https://doi.org/10.1017/9781009237055	2022	OA_Gold	Unique_Title_Investigations	2	0	2
Implementation Science	Cambridge University Press		Cambridge Core	10.1017/9781009237055		978-1-009-23705-5			https://doi.org/10.1017/9781009237055	2022	OA_Gold	Unique_Title_Requests	2	0	2
In Search of Respect	Cambridge University Press		Cambridge Core	10.1017/CBO9780511808562		978-0-511-80856-2			https://doi.org/10.1017/CBO9780511808562	2002	Controlled	Total_Item_Investigations	2	2	0
In Search of Respect	Cambridge University Press		Cambridge Core	10.1017/CBO9780511808562		978-0-511-80856-2			https://doi.org/10.1017/CBO9780511808562	2002	Controlled	Total_Item_Requests	1	1	0
In Search of Respect	Cambridge University Press		Cambridge Core	10.1017/CBO9780511808562		978-0-511-80856-2			https://doi.org/10.1017/CBO9780511808562	2002	Controlled	Unique_Item_Investigations	2	2	0
In Search of Respect	Cambridge University Press		Cambridge Core	10.1017/CBO9780511808562		978-0-511-80856-2			https://doi.org/10.1017/CBO9780511808562	2002	Controlled	Unique_Item_Requests	1	1	0
In Search of Respect	Cambridge University Press		Cambridge Core	10.1017/CBO9780511808562		978-0-511-80856-2			https://doi.org/10.1017/CBO9780511808562	2002	Controlled	Unique_Title_Investigations	1	1	0
In Search of Respect	Cambridge University Press		Cambridge Core	10.1017/CBO9780511808562		978-0-511-80856-2			https://doi.org/10.1017/CBO9780511808562	2002	Controlled	Unique_Title_Requests	1	1	0
Lasers and Electro-optics	Cambridge University Press		Cambridge Core	10.1017/CBO9781139016629		978-1-139-01662-9			https://doi.org/10.1017/CBO9781139016629	2014	Controlled	Total_Item_Investigations	1	1	0
Lasers and Electro-optics	Cambridge University Press		Cambridge Core	10.1017/CBO9781139016629		978-1-139-01662-9			https://doi.org/10.1017/CBO9781139016629	2014	Controlled	Unique_Item_Investigations	1	1	0
Lasers and Electro-optics	Cambridge University Press		Cambridge Core	10.1017/CBO9781139016629		978-1-139-01662-9			https://doi.org/10.1017/CBO9781139016629	2014	Controlled	Unique_Title_Investigations	1	1	0
Magic in the Middle Ages	Cambridge University Press		Cambridge Core	10.1017/CBO9781139923484		978-1-139-92348-4			https://doi.org/10.1017/CBO9781139923484	2014	Controlled	Total_Item_Investigations	15	1	14
Magic in the Middle Ages	Cambridge University Press		Cambridge Core	10.1017/CBO9781139923484		978-1-139-92348-4			https://doi.org/10.1017/CBO9781139923484	2014	Controlled	Total_Item_Requests	6	0	6
Magic in the Middle Ages	Cambridge University Press		Cambridge Core	10.1017/CBO9781139923484		978-1-139-92348-4			https://doi.org/10.1017/CBO9781139923484	2014	Controlled	Unique_Item_Investigations	5	1	4
Magic in the Middle Ages	Cambridge University Press		Cambridge Core	10.1017/CBO9781139923484		978-1-139-92348-4			https://doi.org/10.1017/CBO9781139923484	2014	Controlled	Unique_Item_Requests	2	0	2
Magic in the Middle Ages	Cambridge University Press		Cambridge Core	10.1017/CBO9781139923484		978-1-139-92348-4			https://doi.org/10.1017/CBO9781139923484	2014	Controlled	Unique_Title_Investigations	3	1	2
Magic in the Middle Ages	Cambridge University Press		Cambridge Core	10.1017/CBO9781139923484		978-1-139-92348-4			https://doi.org/10.1017/CBO9781139923484	2014	Controlled	Unique_Title_Requests	2	0	2
Metaphor, Metonymy, the Body and the Environment	Cambridge University Press		Cambridge Core	10.1017/9781009042468		978-1-009-04246-8			https://doi.org/10.1017/9781009042468	2023	Controlled	Total_Item_Investigations	1	1	0
Metaphor, Metonymy, the Body and the Environment	Cambridge University Press		Cambridge Core	10.1017/9781009042468		978-1-009-04246-8			https://doi.org/10.1017/9781009042468	2023	Controlled	Total_Item_Requests	1	1	0
Metaphor, Metonymy, the Body and the Environment	Cambridge University Press		Cambridge Core	10.1017/9781009042468		978-1-009-04246-8			https://doi.org/10.1017/9781009042468	2023	Controlled	Unique_Item_Investigations	1	1	0
Metaphor, Metonymy, the Body and the Environment	Cambridge University Press		Cambridge Core	10.1017/9781009042468		978-1-009-04246-8			https://doi.org/10.1017/9781009042468	2023	Controlled	Unique_Item_Requests	1	1	0
Metaphor, Metonymy, the Body and the Environment	Cambridge University Press		Cambridge Core	10.1017/9781009042468		978-1-009-04246-8			https://doi.org/10.1017/9781009042468	2023	Controlled	Unique_Title_Investigations	1	1	0
Metaphor, Metonymy, the Body and the Environment	Cambridge University Press		Cambridge Core	10.1017/9781009042468		978-1-009-04246-8			https://doi.org/10.1017/9781009042468	2023	Controlled	Unique_Title_Requests	1	1	0
Michel Foucault	Acumen Publishing		Cambridge Core	10.1017/UPO9781844654734		978-1-84465-473-4			https://doi.org/10.1017/UPO9781844654734	2010	Controlled	Total_Item_Investigations	2	0	2
Michel Foucault	Acumen Publishing		Cambridge Core	10.1017/UPO9781844654734		978-1-84465-473-4			https://doi.org/10.1017/UPO9781844654734	2010	Controlled	Unique_Item_Investigations	2	0	2
Michel Foucault	Acumen Publishing		Cambridge Core	10.1017/UPO9781844654734		978-1-84465-473-4			https://doi.org/10.1017/UPO9781844654734	2010	Controlled	Unique_Title_Investigations	1	0	1
Modern Romance and Transformations of the Novel	Cambridge University Press		Cambridge Core	10.1017/CBO9780511627514		978-0-511-62751-4			https://doi.org/10.1017/CBO9780511627514	1992	Controlled	Total_Item_Investigations	3	0	3
Modern Romance and Transformations of the Novel	Cambridge University Press		Cambridge Core	10.1017/CBO9780511627514		978-0-511-62751-4			https://doi.org/10.1017/CBO9780511627514	1992	Controlled	Total_Item_Requests	1	0	1
Modern Romance and Transformations of the Novel	Cambridge University Press		Cambridge Core	10.1017/CBO9780511627514		978-0-511-62751-4			https://doi.org/10.1017/CBO9780511627514	1992	Controlled	Unique_Item_Investigations	2	0	2
Modern Romance and Transformations of the Novel	Cambridge University Press		Cambridge Core	10.1017/CBO9780511627514		978-0-511-62751-4			https://doi.org/10.1017/CBO9780511627514	1992	Controlled	Unique_Item_Requests	1	0	1
Modern Romance and Transformations of the Novel	Cambridge University Press		Cambridge Core	10.1017/CBO9780511627514		978-0-511-62751-4			https://doi.org/10.1017/CBO9780511627514	1992	Controlled	Unique_Title_Investigations	1	0	1
Modern Romance and Transformations of the Novel	Cambridge University Press		Cambridge Core	10.1017/CBO9780511627514		978-0-511-62751-4			https://doi.org/10.1017/CBO9780511627514	1992	Controlled	Unique_Title_Requests	1	0	1
Modernism and the Culture of Market Society	Cambridge University Press		Cambridge Core	10.1017/CBO9780511485374		978-0-511-48537-4			https://doi.org/10.1017/CBO9780511485374	2004	Controlled	Total_Item_Investigations	6	0	6
Modernism and the Culture of Market Society	Cambridge University Press		Cambridge Core	10.1017/CBO9780511485374		978-0-511-48537-4			https://doi.org/10.1017/CBO9780511485374	2004	Controlled	Total_Item_Requests	3	0	3
Modernism and the Culture of Market Society	Cambridge University Press		Cambridge Core	10.1017/CBO9780511485374		978-0-511-48537-4			https://doi.org/10.1017/CBO9780511485374	2004	Controlled	Unique_Item_Investigations	5	0	5
Modernism and the Culture of Market Society	Cambridge University Press		Cambridge Core	10.1017/CBO9780511485374		978-0-511-48537-4			https://doi.org/10.1017/CBO9780511485374	2004	Controlled	Unique_Item_Requests	3	0	3
Modernism and the Culture of Market Society	Cambridge University Press		Cambridge Core	10.1017/CBO9780511485374		978-0-511-48537-4			https://doi.org/10.1017/CBO9780511485374	2004	Controlled	Unique_Title_Investigations	2	0	2
Modernism and the Culture of Market Society	Cambridge University Press		Cambridge Core	10.1017/CBO9780511485374		978-0-511-48537-4			https://doi.org/10.1017/CBO9780511485374	2004	Controlled	Unique_Title_Requests	2	0	2
Multiagent Systems	Cambridge University Press		Cambridge Core	10.1017/CBO9780511811654		978-0-511-81165-4			https://doi.org/10.1017/CBO9780511811654	2008	Controlled	Total_Item_Investigations	5	5	0
Multiagent Systems	Cambridge University Press		Cambridge Core	10.1017/CBO9780511811654		978-0-511-81165-4			https://doi.org/10.1017/CBO9780511811654	2008	Controlled	Total_Item_Requests	2	2	0
Multiagent Systems	Cambridge University Press		Cambridge Core	10.1017/CBO9780511811654		978-0-511-81165-4			https://doi.org/10.1017/CBO9780511811654	2008	Controlled	Unique_Item_Investigations	3	3	0
Multiagent Systems	Cambridge University Press		Cambridge Core	10.1017/CBO9780511811654		978-0-511-81165-4			https://doi.org/10.1017/CBO9780511811654	2008	Controlled	Unique_Item_Requests	2	2	0
Multiagent Systems	Cambridge University Press		Cambridge Core	10.1017/CBO9780511811654		978-0-511-81165-4			https://doi.org/10.1017/CBO9780511811654	2008	Controlled	Unique_Title_Investigations	1	1	0
Multiagent Systems	Cambridge University Press		Cambridge Core	10.1017/CBO9780511811654		978-0-511-81165-4			https://doi.org/10.1017/CBO9780511811654	2008	Controlled	Unique_Title_Requests	1	1	0
Neighborhood Watch	Cambridge University Press		Cambridge Core	10.1017/9781108878661		978-1-108-87866-1			https://doi.org/10.1017/9781108878661	2022	Controlled	Total_Item_Investigations	6	0	6
Neighborhood Watch	Cambridge University Press		Cambridge Core	10.1017/9781108878661		978-1-108-87866-1			https://doi.org/10.1017/9781108878661	2022	Controlled	Total_Item_Requests	2	0	2
Neighborhood Watch	Cambridge University Press		Cambridge Core	10.1017/9781108878661		978-1-108-87866-1			https://doi.org/10.1017/9781108878661	2022	Controlled	Unique_Item_Investigations	3	0	3
Neighborhood Watch	Cambridge University Press		Cambridge Core	10.1017/9781108878661		978-1-108-87866-1			https://doi.org/10.1017/9781108878661	2022	Controlled	Unique_Item_Requests	2	0	2
Neighborhood Watch	Cambridge University Press		Cambridge Core	10.1017/9781108878661		978-1-108-87866-1			https://doi.org/10.1017/9781108878661	2022	Controlled	Unique_Title_Investigations	1	0	1
Neighborhood Watch	Cambridge University Press		Cambridge Core	10.1017/9781108878661		978-1-108-87866-1			https://doi.org/10.1017/9781108878661	2022	Controlled	Unique_Title_Requests	1	0	1
Peace	Cambridge University Press		Cambridge Core	10.1017/CBO9780511812675		978-0-511-81267-5			https://doi.org/10.1017/CBO9780511812675	2008	Controlled	Total_Item_Investigations	1	1	0
Peace	Cambridge University Press		Cambridge Core	10.1017/CBO9780511812675		978-0-511-81267-5			https://doi.org/10.1017/CBO9780511812675	2008	Controlled	Unique_Item_Investigations	1	1	0
Peace	Cambridge University Press		Cambridge Core	10.1017/CBO9780511812675		978-0-511-81267-5			https://doi.org/10.1017/CBO9780511812675	2008	Controlled	Unique_Title_Investigations	1	1	0
Qing Travelers to the Far West	Cambridge University Press		Cambridge Core	10.1017/9781108571005		978-1-108-57100-5			https://doi.org/10.1017/9781108571005	2018	Controlled	Total_Item_Investigations	1	0	1
Qing Travelers to the Far West	Cambridge University Press		Cambridge Core	10.1017/9781108571005		978-1-108-57100-5			https://doi.org/10.1017/9781108571005	2018	Controlled	Unique_Item_Investigations	1	0	1
Qing Travelers to the Far West	Cambridge University Press		Cambridge Core	10.1017/9781108571005		978-1-108-57100-5			https://doi.org/10.1017/9781108571005	2018	Controlled	Unique_Title_Investigations	1	0	1
Rational Commitment and Social Justice	Cambridge University Press		Cambridge Core	10.1017/CBO9780511527364		978-0-511-52736-4			https://doi.org/10.1017/CBO9780511527364	1998	Controlled	Total_Item_Investigations	2	2	0
Rational Commitment and Social Justice	Cambridge University Press		Cambridge Core	10.1017/CBO9780511527364		978-0-511-52736-4			https://doi.org/10.1017/CBO9780511527364	1998	Controlled	Total_Item_Requests	1	1	0
Rational Commitment and Social Justice	Cambridge University Press		Cambridge Core	10.1017/CBO9780511527364		978-0-511-52736-4			https://doi.org/10.1017/CBO9780511527364	1998	Controlled	Unique_Item_Investigations	1	1	0
Rational Commitment and Social Justice	Cambridge University Press		Cambridge Core	10.1017/CBO9780511527364		978-0-511-52736-4			https://doi.org/10.1017/CBO9780511527364	1998	Controlled	Unique_Item_Requests	1	1	0
Rational Commitment and Social Justice	Cambridge University Press		Cambridge Core	10.1017/CBO9780511527364		978-0-511-52736-4			https://doi.org/10.1017/CBO9780511527364	1998	Controlled	Unique_Title_Investigations	1	1	0
Rational Commitment and Social Justice	Cambridge University Press		Cambridge Core	10.1017/CBO9780511527364		978-0-511-52736-4			https://doi.org/10.1017/CBO9780511527364	1998	Controlled	Unique_Title_Requests	1	1	0
Research Design in Clinical Psychology	Cambridge University Press		Higher Education from Cambridge University Press	10.1017/9781108976589		978-1-108-97658-9			https://doi.org/10.1017/9781108976589	2023	Controlled	Total_Item_Investigations	1	1	0
Research Design in Clinical Psychology	Cambridge University Press		Higher Education from Cambridge University Press	10.1017/9781108976589		978-1-108-97658-9			https://doi.org/10.1017/9781108976589	2023	Controlled	Unique_Item_Investigations	1	1	0
Research Design in Clinical Psychology	Cambridge University Press		Higher Education from Cambridge University Press	10.1017/9781108976589		978-1-108-97658-9			https://doi.org/10.1017/9781108976589	2023	Controlled	Unique_Title_Investigations	1	1	0
Research Methods and Statistics in Psychology	Cambridge University Press		Higher Education from Cambridge University Press	10.1017/9781108399555		978-1-108-39955-5			https://doi.org/10.1017/9781108399555	2018	Controlled	Total_Item_Investigations	1	0	1
Research Methods and Statistics in Psychology	Cambridge University Press		Higher Education from Cambridge University Press	10.1017/9781108399555		978-1-108-39955-5			https://doi.org/10.1017/9781108399555	2018	Controlled	Unique_Item_Investigations	1	0	1
Research Methods and Statistics in Psychology	Cambridge University Press		Higher Education from Cambridge University Press	10.1017/9781108399555		978-1-108-39955-5			https://doi.org/10.1017/9781108399555	2018	Controlled	Unique_Title_Investigations	1	0	1
Sleepiness	Cambridge University Press		Cambridge Core	10.1017/CBO9780511762697		978-0-511-76269-7			https://doi.org/10.1017/CBO9780511762697	2011	Controlled	Total_Item_Investigations	1	1	0
Sleepiness	Cambridge University Press		Cambridge Core	10.1017/CBO9780511762697		978-0-511-76269-7			https://doi.org/10.1017/CBO9780511762697	2011	Controlled	Unique_Item_Investigations	1	1	0
Sleepiness	Cambridge University Press		Cambridge Core	10.1017/CBO9780511762697		978-0-511-76269-7			https://doi.org/10.1017/CBO9780511762697	2011	Controlled	Unique_Title_Investigations	1	1	0
Social Scaffolding	Cambridge University Press		Cambridge Core	10.1017/9781911623069		978-1-911623-06-9			https://doi.org/10.1017/9781911623069	2019	Controlled	Total_Item_Investigations	3	3	0
Social Scaffolding	Cambridge University Press		Cambridge Core	10.1017/9781911623069		978-1-911623-06-9			https://doi.org/10.1017/9781911623069	2019	Controlled	Total_Item_Requests	2	2	0
Social Scaffolding	Cambridge University Press		Cambridge Core	10.1017/9781911623069		978-1-911623-06-9			https://doi.org/10.1017/9781911623069	2019	Controlled	Unique_Item_Investigations	3	3	0
Social Scaffolding	Cambridge University Press		Cambridge Core	10.1017/9781911623069		978-1-911623-06-9			https://doi.org/10.1017/9781911623069	2019	Controlled	Unique_Item_Requests	2	2	0
Social Scaffolding	Cambridge University Press		Cambridge Core	10.1017/9781911623069		978-1-911623-06-9			https://doi.org/10.1017/9781911623069	2019	Controlled	Unique_Title_Investigations	2	2	0
Social Scaffolding	Cambridge University Press		Cambridge Core	10.1017/9781911623069		978-1-911623-06-9			https://doi.org/10.1017/9781911623069	2019	Controlled	Unique_Title_Requests	2	2	0
Sophocles: <I>Oedipus the King</I>	Cambridge University Press		Cambridge Core	10.1017/9781108303439		978-1-108-30343-9			https://doi.org/10.1017/9781108303439	2018	Controlled	Total_Item_Investigations	1	0	1
Sophocles: <I>Oedipus the King</I>	Cambridge University Press		Cambridge Core	10.1017/9781108303439		978-1-108-30343-9			https://doi.org/10.1017/9781108303439	2018	Controlled	Unique_Item_Investigations	1	0	1
Sophocles: <I>Oedipus the King</I>	Cambridge University Press		Cambridge Core	10.1017/9781108303439		978-1-108-30343-9			https://doi.org/10.1017/9781108303439	2018	Controlled	Unique_Title_Investigations	1	0	1
Subjectivity in the Twenty-First Century	Cambridge University Press		Cambridge Core	10.1017/CBO9781139035217		978-1-139-03521-7			https://doi.org/10.1017/CBO9781139035217	2013	Controlled	Total_Item_Investigations	1	1	0
Subjectivity in the Twenty-First Century	Cambridge University Press		Cambridge Core	10.1017/CBO9781139035217		978-1-139-03521-7			https://doi.org/10.1017/CBO9781139035217	2013	Controlled	Total_Item_Requests	1	1	0
Subjectivity in the Twenty-First Century	Cambridge University Press		Cambridge Core	10.1017/CBO9781139035217		978-1-139-03521-7			https://doi.org/10.1017/CBO9781139035217	2013	Controlled	Unique_Item_Investigations	1	1	0
Subjectivity in the Twenty-First Century	Cambridge University Press		Cambridge Core	10.1017/CBO9781139035217		978-1-139-03521-7			https://doi.org/10.1017/CBO9781139035217	2013	Controlled	Unique_Item_Requests	1	1	0
Subjectivity in the Twenty-First Century	Cambridge University Press		Cambridge Core	10.1017/CBO9781139035217		978-1-139-03521-7			https://doi.org/10.1017/CBO9781139035217	2013	Controlled	Unique_Title_Investigations	1	1	0
Subjectivity in the Twenty-First Century	Cambridge University Press		Cambridge Core	10.1017/CBO9781139035217		978-1-139-03521-7			https://doi.org/10.1017/CBO9781139035217	2013	Controlled	Unique_Title_Requests	1	1	0
Terence: Hecyra	Cambridge University Press		Higher Education from Cambridge University Press	10.1017/CBO9781139021593		978-1-139-02159-3			https://doi.org/10.1017/CBO9781139021593	2013	Controlled	Total_Item_Investigations	1	0	1
Terence: Hecyra	Cambridge University Press		Higher Education from Cambridge University Press	10.1017/CBO9781139021593		978-1-139-02159-3			https://doi.org/10.1017/CBO9781139021593	2013	Controlled	Unique_Item_Investigations	1	0	1
Terence: Hecyra	Cambridge University Press		Higher Education from Cambridge University Press	10.1017/CBO9781139021593		978-1-139-02159-3			https://doi.org/10.1017/CBO9781139021593	2013	Controlled	Unique_Title_Investigations	1	0	1
The Brothel of Pompeii	Cambridge University Press		Cambridge Core	10.1017/9781108655040		978-1-108-65504-0			https://doi.org/10.1017/9781108655040	2019	Controlled	Total_Item_Investigations	9	0	9
The Brothel of Pompeii	Cambridge University Press		Cambridge Core	10.1017/9781108655040		978-1-108-65504-0			https://doi.org/10.1017/9781108655040	2019	Controlled	Total_Item_Requests	8	0	8
The Brothel of Pompeii	Cambridge University Press		Cambridge Core	10.1017/9781108655040		978-1-108-65504-0			https://doi.org/10.1017/9781108655040	2019	Controlled	Unique_Item_Investigations	7	0	7
The Brothel of Pompeii	Cambridge University Press		Cambridge Core	10.1017/9781108655040		978-1-108-65504-0			https://doi.org/10.1017/9781108655040	2019	Controlled	Unique_Item_Requests	6	0	6
The Brothel of Pompeii	Cambridge University Press		Cambridge Core	10.1017/9781108655040		978-1-108-65504-0			https://doi.org/10.1017/9781108655040	2019	Controlled	Unique_Title_Investigations	3	0	3
The Brothel of Pompeii	Cambridge University Press		Cambridge Core	10.1017/9781108655040		978-1-108-65504-0			https://doi.org/10.1017/9781108655040	2019	Controlled	Unique_Title_Requests	3	0	3
The Cambridge Companion to Freud	Cambridge University Press		Cambridge Core	10.1017/CCOL0521374243		978-1-139-00063-5			https://doi.org/10.1017/CCOL0521374243	1991	Controlled	Total_Item_Investigations	1	0	1
The Cambridge Companion to Freud	Cambridge University Press		Cambridge Core	10.1017/CCOL0521374243		978-1-139-00063-5			https://doi.org/10.1017/CCOL0521374243	1991	Controlled	Unique_Item_Investigations	1	0	1
The Cambridge Companion to Freud	Cambridge University Press		Cambridge Core	10.1017/CCOL0521374243		978-1-139-00063-5			https://doi.org/10.1017/CCOL0521374243	1991	Controlled	Unique_Title_Investigations	1	0	1
The Cambridge Companion to Medieval English Theatre	Cambridge University Press		Cambridge Core	10.1017/CCOL9780521864008		978-1-139-00187-8			https://doi.org/10.1017/CCOL9780521864008	2008	Controlled	Total_Item_Investigations	1	0	1
The Cambridge Companion to Medieval English Theatre	Cambridge University Press		Cambridge Core	10.1017/CCOL9780521864008		978-1-139-00187-8			https://doi.org/10.1017/CCOL9780521864008	2008	Controlled	Unique_Item_Investigations	1	0	1
The Cambridge Companion to Medieval English Theatre	Cambridge University Press		Cambridge Core	10.1017/CCOL9780521864008		978-1-139-00187-8			https://doi.org/10.1017/CCOL9780521864008	2008	Controlled	Unique_Title_Investigations	1	0	1
The Cambridge Companion to Plato	Cambridge University Press		Cambridge Core	10.1017/9781108557795		978-1-108-55779-5			https://doi.org/10.1017/9781108557795	2022	Controlled	Total_Item_Investigations	1	1	0
The Cambridge Companion to Plato	Cambridge University Press		Cambridge Core	10.1017/9781108557795		978-1-108-55779-5			https://doi.org/10.1017/9781108557795	2022	Controlled	Unique_Item_Investigations	1	1	0
The Cambridge Companion to Plato	Cambridge University Press		Cambridge Core	10.1017/9781108557795		978-1-108-55779-5			https://doi.org/10.1017/9781108557795	2022	Controlled	Unique_Title_Investigations	1	1	0
The Cambridge Descartes Lexicon	Cambridge University Press		Cambridge Core	10.1017/CBO9780511894695		978-0-511-89469-5			https://doi.org/10.1017/CBO9780511894695	2015	Controlled	Total_Item_Investigations	1	1	0
The Cambridge Descartes Lexicon	Cambridge University Press		Cambridge Core	10.1017/CBO9780511894695		978-0-511-89469-5			https://doi.org/10.1017/CBO9780511894695	2015	Controlled	Unique_Item_Investigations	1	1	0
The Cambridge Descartes Lexicon	Cambridge University Press		Cambridge Core	10.1017/CBO9780511894695		978-0-511-89469-5			https://doi.org/10.1017/CBO9780511894695	2015	Controlled	Unique_Title_Investigations	1	1	0
The Cambridge Handbook of Cognition and Education	Cambridge University Press		Cambridge Core	10.1017/9781108235631		978-1-108-23563-1			https://doi.org/10.1017/9781108235631	2019	Controlled	Total_Item_Investigations	1	0	1
The Cambridge Handbook of Cognition and Education	Cambridge University Press		Cambridge Core	10.1017/9781108235631		978-1-108-23563-1			https://doi.org/10.1017/9781108235631	2019	Controlled	Total_Item_Requests	1	0	1
The Cambridge Handbook of Cognition and Education	Cambridge University Press		Cambridge Core	10.1017/9781108235631		978-1-108-23563-1			https://doi.org/10.1017/9781108235631	2019	Controlled	Unique_Item_Investigations	1	0	1
The Cambridge Handbook of Cognition and Education	Cambridge University Press		Cambridge Core	10.1017/9781108235631		978-1-108-23563-1			https://doi.org/10.1017/9781108235631	2019	Controlled	Unique_Item_Requests	1	0	1
The Cambridge Handbook of Cognition and Education	Cambridge University Press		Cambridge Core	10.1017/9781108235631		978-1-108-23563-1			https://doi.org/10.1017/9781108235631	2019	Controlled	Unique_Title_Investigations	1	0	1
The Cambridge Handbook of Cognition and Education	Cambridge University Press		Cambridge Core	10.1017/9781108235631		978-1-108-23563-1			https://doi.org/10.1017/9781108235631	2019	Controlled	Unique_Title_Requests	1	0	1
The Cambridge Handbook of Expertise and Expert Performance	Cambridge University Press		Cambridge Core	10.1017/CBO9780511816796		978-0-511-81679-6			https://doi.org/10.1017/CBO9780511816796	2006	Controlled	Total_Item_Investigations	1	1	0
The Cambridge Handbook of Expertise and Expert Performance	Cambridge University Press		Cambridge Core	10.1017/CBO9780511816796		978-0-511-81679-6			https://doi.org/10.1017/CBO9780511816796	2006	Controlled	Unique_Item_Investigations	1	1	0
The Cambridge Handbook of Expertise and Expert Performance	Cambridge University Press		Cambridge Core	10.1017/CBO9780511816796		978-0-511-81679-6			https://doi.org/10.1017/CBO9780511816796	2006	Controlled	Unique_Title_Investigations	1	1	0
The Cambridge Handbook of Social Theory	Cambridge University Press		Cambridge Core	10.1017/9781316677452		978-1-316-67745-2			https://doi.org/10.1017/9781316677452	2020	Controlled	Total_Item_Investigations	1	0	1
The Cambridge Handbook of Social Theory	Cambridge University Press		Cambridge Core	10.1017/9781316677452		978-1-316-67745-2			https://doi.org/10.1017/9781316677452	2020	Controlled	Unique_Item_Investigations	1	0	1
The Cambridge Handbook of Social Theory	Cambridge University Press		Cambridge Core	10.1017/9781316677452		978-1-316-67745-2			https://doi.org/10.1017/9781316677452	2020	Controlled	Unique_Title_Investigations	1	0	1
The Cambridge History of Medieval Canon Law	Cambridge University Press		Cambridge Core	10.1017/9781139177221		978-1-139-17722-1			https://doi.org/10.1017/9781139177221	2022	Controlled	Total_Item_Investigations	2	0	2
The Cambridge History of Medieval Canon Law	Cambridge University Press		Cambridge Core	10.1017/9781139177221		978-1-139-17722-1			https://doi.org/10.1017/9781139177221	2022	Controlled	Unique_Item_Investigations	1	0	1
The Cambridge History of Medieval Canon Law	Cambridge University Press		Cambridge Core	10.1017/9781139177221		978-1-139-17722-1			https://doi.org/10.1017/9781139177221	2022	Controlled	Unique_Title_Investigations	1	0	1
The Cambridge Introduction to Theatre Studies	Cambridge University Press		Cambridge Core	10.1017/CBO9780511817021		978-0-511-81702-1			https://doi.org/10.1017/CBO9780511817021	2008	Controlled	Total_Item_Investigations	1	0	1
The Cambridge Introduction to Theatre Studies	Cambridge University Press		Cambridge Core	10.1017/CBO9780511817021		978-0-511-81702-1			https://doi.org/10.1017/CBO9780511817021	2008	Controlled	Unique_Item_Investigations	1	0	1
The Cambridge Introduction to Theatre Studies	Cambridge University Press		Cambridge Core	10.1017/CBO9780511817021		978-0-511-81702-1			https://doi.org/10.1017/CBO9780511817021	2008	Controlled	Unique_Title_Investigations	1	0	1
The Dutch in the Early Modern World	Cambridge University Press		Cambridge Core	10.1017/9781316424131		978-1-316-42413-1			https://doi.org/10.1017/9781316424131	2019	Controlled	Total_Item_Investigations	1	0	1
The Dutch in the Early Modern World	Cambridge University Press		Cambridge Core	10.1017/9781316424131		978-1-316-42413-1			https://doi.org/10.1017/9781316424131	2019	Controlled	Total_Item_Requests	1	0	1
The Dutch in the Early Modern World	Cambridge University Press		Cambridge Core	10.1017/9781316424131		978-1-316-42413-1			https://doi.org/10.1017/9781316424131	2019	Controlled	Unique_Item_Investigations	1	0	1
The Dutch in the Early Modern World	Cambridge University Press		Cambridge Core	10.1017/9781316424131		978-1-316-42413-1			https://doi.org/10.1017/9781316424131	2019	Controlled	Unique_Item_Requests	1	0	1
The Dutch in the Early Modern World	Cambridge University Press		Cambridge Core	10.1017/9781316424131		978-1-316-42413-1			https://doi.org/10.1017/9781316424131	2019	Controlled	Unique_Title_Investigations	1	0	1
The Dutch in the Early Modern World	Cambridge University Press		Cambridge Core	10.1017/9781316424131		978-1-316-42413-1			https://doi.org/10.1017/9781316424131	2019	Controlled	Unique_Title_Requests	1	0	1
The First Modern Economy	Cambridge University Press		Cambridge Core	10.1017/CBO9780511666841		978-0-511-66684-1			https://doi.org/10.1017/CBO9780511666841	1997	Controlled	Total_Item_Investigations	19	19	0
