Report_Name	Journal Requests by YOP (Excluding OA_Gold)
Report_ID	TR_J4
Release	5
Institution_Name	UNIVERSITY OF PRINCE EDWARD ISLAND
Institution_ID	EBSCOhost:uprince
Metric_Types	Total_Item_Requests; Unique_Item_Requests
Report_Filters	Data_Type=Journal; Access_Type=Controlled; Access_Method=Regular
Report_Attributes	
Exceptions	3040: Partial Data Returned (The request could not be fulfilled in its entirety, since some of the requested data is missing. Usage has been returned for months where usage data exists.); 3031: Usage Not Ready for Requested Dates (Service has not yet processed the usage for one or more of the requested months)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T13:43:35Z
Created_By	EBSCO Information Services

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	YOP	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Adult Learning	SAGE Publications		EBSCOhost		EBSCOhost:KBID:1803	1045-1595	2162-4070		2022	Unique_Item_Requests	1	1	0
Advances in consumer research	Association for Consumer Research		EBSCOhost		EBSCOhost:KBID:1925	0098-9258			2011	Total_Item_Requests	1	1	0
Advances in consumer research	Association for Consumer Research		EBSCOhost		EBSCOhost:KBID:1925	0098-9258			2011	Unique_Item_Requests	1	1	0
Advances in Medical Education and Practice	Dove Medical Press		EBSCOhost		EBSCOhost:KBID:757694		1179-7258		2021	Total_Item_Requests	1	1	0
Advances in Medical Education and Practice	Dove Medical Press		EBSCOhost		EBSCOhost:KBID:757694		1179-7258		2021	Unique_Item_Requests	1	1	0
Advances in Physiology Education	American Physiological Society		EBSCOhost		EBSCOhost:KBID:2053	1043-4046	1522-1229		2021	Total_Item_Requests	1	1	0
Advances in Physiology Education	American Physiological Society		EBSCOhost		EBSCOhost:KBID:2053	1043-4046	1522-1229		2021	Unique_Item_Requests	1	1	0
Advances in Structural Engineering	SAGE Publications		EBSCOhost		EBSCOhost:KBID:2096	1369-4332	2048-4011		2019	Total_Item_Requests	2	2	0
Advances in Structural Engineering	SAGE Publications		EBSCOhost		EBSCOhost:KBID:2096	1369-4332	2048-4011		2019	Unique_Item_Requests	1	1	0
Advances in Therapy	Springer Healthcare Communications		EBSCOhost		EBSCOhost:KBID:96591	0741-238X	1865-8652		2017	Total_Item_Requests	1	1	0
Advances in Therapy	Springer Healthcare Communications		EBSCOhost		EBSCOhost:KBID:96591	0741-238X	1865-8652		2017	Unique_Item_Requests	1	1	0
Advertising Age	Crain Communications Incorporated		EBSCOhost		EBSCOhost:KBID:2139	0001-8899	1557-7414		2010	Total_Item_Requests	1	1	0
Advertising Age	Crain Communications Incorporated		EBSCOhost		EBSCOhost:KBID:2139	0001-8899	1557-7414		2010	Unique_Item_Requests	1	1	0
Adweek (USA)	Adweek, LLC		EBSCOhost		EBSCOhost:KBID:2191	1549-9553			2015	Total_Item_Requests	1	1	0
Adweek (USA)	Adweek, LLC		EBSCOhost		EBSCOhost:KBID:2191	1549-9553			2015	Unique_Item_Requests	1	1	0
AEA Papers and Proceedings	American Economic Association		EBSCOhost		EBSCOhost:KBID:17628610	2574-0768	2574-0776		2023	Total_Item_Requests	1	1	0
AEA Papers and Proceedings	American Economic Association		EBSCOhost		EBSCOhost:KBID:17628610	2574-0768	2574-0776		2023	Unique_Item_Requests	1	1	0
African Business (Africa)	IC Publications Limited		EBSCOhost		EBSCOhost:KBID:2350	0141-3929	2059-3848		2022	Total_Item_Requests	2	2	0
African Business (Africa)	IC Publications Limited		EBSCOhost		EBSCOhost:KBID:2350	0141-3929	2059-3848		2022	Unique_Item_Requests	1	1	0
African Journal of Reproductive Health = La Revue Africaine de la Santé Reproductive	Women's Health and Action Research Centre		EBSCOhost		EBSCOhost:KBID:102692	1118-4841	2141-3606		2023	Total_Item_Requests	1	1	0
African Journal of Reproductive Health = La Revue Africaine de la Santé Reproductive	Women's Health and Action Research Centre		EBSCOhost		EBSCOhost:KBID:102692	1118-4841	2141-3606		2023	Unique_Item_Requests	1	1	0
Age and Ageing	Oxford University Press		EBSCOhost		EBSCOhost:KBID:2463	0002-0729	1468-2834		2017	Total_Item_Requests	2	2	0
Age and Ageing	Oxford University Press		EBSCOhost		EBSCOhost:KBID:2463	0002-0729	1468-2834		2017	Unique_Item_Requests	2	2	0
Age and Ageing	Oxford University Press		EBSCOhost		EBSCOhost:KBID:2463	0002-0729	1468-2834		2021	Total_Item_Requests	5	5	0
Age and Ageing	Oxford University Press		EBSCOhost		EBSCOhost:KBID:2463	0002-0729	1468-2834		2021	Unique_Item_Requests	1	1	0
Aging & Mental Health	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:2516	1360-7863	1364-6915		2007	Total_Item_Requests	1	1	0
Aging & Mental Health	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:2516	1360-7863	1364-6915		2007	Unique_Item_Requests	1	1	0
Aging & Mental Health	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:2516	1360-7863	1364-6915		2012	Total_Item_Requests	1	1	0
Aging & Mental Health	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:2516	1360-7863	1364-6915		2012	Unique_Item_Requests	1	1	0
Aging & Mental Health	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:2516	1360-7863	1364-6915		2014	Total_Item_Requests	1	1	0
Aging & Mental Health	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:2516	1360-7863	1364-6915		2014	Unique_Item_Requests	1	1	0
Aging & Mental Health	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:2516	1360-7863	1364-6915		2016	Total_Item_Requests	4	4	0
Aging & Mental Health	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:2516	1360-7863	1364-6915		2016	Unique_Item_Requests	2	2	0
Aging & Mental Health	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:2516	1360-7863	1364-6915		2021	Total_Item_Requests	2	2	0
Aging & Mental Health	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:2516	1360-7863	1364-6915		2021	Unique_Item_Requests	1	1	0
Aging & Mental Health	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:2516	1360-7863	1364-6915		2022	Total_Item_Requests	1	1	0
Aging & Mental Health	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:2516	1360-7863	1364-6915		2022	Unique_Item_Requests	1	1	0
Aging, Neuropsychology, and Cognition: A Journal on Normal and Dysfunctional Development	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:2519	1382-5585	1744-4128		1994	Total_Item_Requests	1	1	0
Aging, Neuropsychology, and Cognition: A Journal on Normal and Dysfunctional Development	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:2519	1382-5585	1744-4128		1994	Unique_Item_Requests	1	1	0
Aging, Neuropsychology, and Cognition: A Journal on Normal and Dysfunctional Development	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:2519	1382-5585	1744-4128		2010	Total_Item_Requests	1	1	0
Aging, Neuropsychology, and Cognition: A Journal on Normal and Dysfunctional Development	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:2519	1382-5585	1744-4128		2010	Unique_Item_Requests	1	1	0
Aging, Neuropsychology, and Cognition: A Journal on Normal and Dysfunctional Development	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:2519	1382-5585	1744-4128		2013	Total_Item_Requests	1	1	0
Aging, Neuropsychology, and Cognition: A Journal on Normal and Dysfunctional Development	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:2519	1382-5585	1744-4128		2013	Unique_Item_Requests	1	1	0
Aging, Neuropsychology, and Cognition: A Journal on Normal and Dysfunctional Development	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:2519	1382-5585	1744-4128		2018	Total_Item_Requests	1	1	0
Aging, Neuropsychology, and Cognition: A Journal on Normal and Dysfunctional Development	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:2519	1382-5585	1744-4128		2018	Unique_Item_Requests	1	1	0
Aging, Neuropsychology, and Cognition: A Journal on Normal and Dysfunctional Development	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:2519	1382-5585	1744-4128		2019	Total_Item_Requests	2	2	0
Aging, Neuropsychology, and Cognition: A Journal on Normal and Dysfunctional Development	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:2519	1382-5585	1744-4128		2019	Unique_Item_Requests	2	2	0
Agrarni Nauki	Agricultural Sciences		EBSCOhost		EBSCOhost:KBID:11047838	1313-6577			2021	Total_Item_Requests	1	1	0
Agrarni Nauki	Agricultural Sciences		EBSCOhost		EBSCOhost:KBID:11047838	1313-6577			2021	Unique_Item_Requests	1	1	0
Agriculture	MDPI AG		EBSCOhost		EBSCOhost:KBID:19193280		2077-0472		2019	Total_Item_Requests	2	2	0
Agriculture	MDPI AG		EBSCOhost		EBSCOhost:KBID:19193280		2077-0472		2019	Unique_Item_Requests	1	1	0
Agriculture	MDPI AG		EBSCOhost		EBSCOhost:KBID:19193280		2077-0472		2023	Total_Item_Requests	1	1	0
Agriculture	MDPI AG		EBSCOhost		EBSCOhost:KBID:19193280		2077-0472		2023	Unique_Item_Requests	1	1	0
Agriculture & Food Security	BioMed Central		EBSCOhost		EBSCOhost:KBID:1248389		2048-7010		2023	Total_Item_Requests	1	1	0
Agriculture & Food Security	BioMed Central		EBSCOhost		EBSCOhost:KBID:1248389		2048-7010		2023	Unique_Item_Requests	1	1	0
AGRIS on-line Papers in Economics and Informatics	Faculty of Economics and Management CULS Prague		EBSCOhost		EBSCOhost:KBID:665540		1804-1930		2021	Total_Item_Requests	1	1	0
AGRIS on-line Papers in Economics and Informatics	Faculty of Economics and Management CULS Prague		EBSCOhost		EBSCOhost:KBID:665540		1804-1930		2021	Unique_Item_Requests	1	1	0
Agronomy	MDPI AG		EBSCOhost		EBSCOhost:KBID:1644109		2073-4395		2021	Total_Item_Requests	5	5	0
Agronomy	MDPI AG		EBSCOhost		EBSCOhost:KBID:1644109		2073-4395		2021	Unique_Item_Requests	2	2	0
Agrárinformatika Folyóirat	Hungarian Association of Agricultural Informatics		EBSCOhost		EBSCOhost:KBID:795180	2061-862X			2022	Total_Item_Requests	1	1	0
Agrárinformatika Folyóirat	Hungarian Association of Agricultural Informatics		EBSCOhost		EBSCOhost:KBID:795180	2061-862X			2022	Unique_Item_Requests	1	1	0
AI Practitioner	INSTITUUT INTERVENTION STUDIES		EBSCOhost		EBSCOhost:KBID:678779	1741-8224			2023	Total_Item_Requests	1	1	0
AI Practitioner	INSTITUUT INTERVENTION STUDIES		EBSCOhost		EBSCOhost:KBID:678779	1741-8224			2023	Unique_Item_Requests	1	1	0
AIDS Care: Psychological and Socio-medical Aspects of AIDS/HIV	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:2721	0954-0121	1360-0451		1998	Total_Item_Requests	3	3	0
AIDS Care: Psychological and Socio-medical Aspects of AIDS/HIV	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:2721	0954-0121	1360-0451		1998	Unique_Item_Requests	2	2	0
AIDS Education and Prevention	Guilford Press		EBSCOhost		EBSCOhost:KBID:2725	0899-9546	1943-2755		2015	Total_Item_Requests	1	1	0
AIDS Education and Prevention	Guilford Press		EBSCOhost		EBSCOhost:KBID:2725	0899-9546	1943-2755		2015	Unique_Item_Requests	1	1	0
Aircraft Value News (USA)	Access Intelligence		EBSCOhost		EBSCOhost:KBID:2810	1071-0655			2016	Total_Item_Requests	1	1	0
Aircraft Value News (USA)	Access Intelligence		EBSCOhost		EBSCOhost:KBID:2810	1071-0655			2016	Unique_Item_Requests	1	1	0
