Report_Name	Journal Requests (Excluding OA_Gold)
Report_ID	TR_J1
Release	5
Institution_Name	UNIVERSITY OF PRINCE EDWARD ISLAND
Institution_ID	EBSCOhost:uprince
Metric_Types	Total_Item_Requests; Unique_Item_Requests
Report_Filters	Data_Type=Journal; Access_Type=Controlled; Access_Method=Regular
Report_Attributes	
Exceptions	3040: Partial Data Returned (The request could not be fulfilled in its entirety, since some of the requested data is missing. Usage has been returned for months where usage data exists.); 3031: Usage Not Ready for Requested Dates (Service has not yet processed the usage for one or more of the requested months)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T13:43:15Z
Created_By	EBSCO Information Services

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Educational Research Quarterly : ERQ	Educational Research Quarterly		EBSCOhost		EBSCOhost:KBID:25429	0196-5042			Total_Item_Requests	1	1	0
Educational Research Quarterly : ERQ	Educational Research Quarterly		EBSCOhost		EBSCOhost:KBID:25429	0196-5042			Unique_Item_Requests	1	1	0
Educational Studies in Mathematics	Springer		EBSCOhost		EBSCOhost:KBID:25465	0013-1954	1573-0816		Total_Item_Requests	2	2	0
Educational Studies in Mathematics	Springer		EBSCOhost		EBSCOhost:KBID:25465	0013-1954	1573-0816		Unique_Item_Requests	1	1	0
Educational theory	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:25480	0013-2004	1741-5446		Total_Item_Requests	1	1	0
Educational theory	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:25480	0013-2004	1741-5446		Unique_Item_Requests	1	1	0
El Profesional de la Información	EPI - El Profesional de la Información		EBSCOhost		EBSCOhost:KBID:25686	1386-6710	1699-2407		Total_Item_Requests	1	1	0
El Profesional de la Información	EPI - El Profesional de la Información		EBSCOhost		EBSCOhost:KBID:25686	1386-6710	1699-2407		Unique_Item_Requests	1	1	0
Electrical Construction and Maintenance	Endeavor Business Media		EBSCOhost		EBSCOhost:KBID:198665	0013-4260			Total_Item_Requests	1	1	0
Electrical Construction and Maintenance	Endeavor Business Media		EBSCOhost		EBSCOhost:KBID:198665	0013-4260			Unique_Item_Requests	1	1	0
Electrical Engineering	Springer		EBSCOhost		EBSCOhost:KBID:25735	0948-7921	1432-0487		Total_Item_Requests	2	2	0
Electrical Engineering	Springer		EBSCOhost		EBSCOhost:KBID:25735	0948-7921	1432-0487		Unique_Item_Requests	1	1	0
Electronic journal of research in educational psychology	Universidad de Almería		EBSCOhost		EBSCOhost:KBID:163295	1699-5880	1696-2095		Total_Item_Requests	2	2	0
Electronic journal of research in educational psychology	Universidad de Almería		EBSCOhost		EBSCOhost:KBID:163295	1699-5880	1696-2095		Unique_Item_Requests	1	1	0
Elektrik : Turkish journal of electrical engineering & computer sciences	TÜBİTAK: Scientific and Technical Research Council of Turkey		EBSCOhost		EBSCOhost:KBID:101052	1300-0632	1303-6203		Total_Item_Requests	2	2	0
Elektrik : Turkish journal of electrical engineering & computer sciences	TÜBİTAK: Scientific and Technical Research Council of Turkey		EBSCOhost		EBSCOhost:KBID:101052	1300-0632	1303-6203		Unique_Item_Requests	2	2	0
Emergency Nurse New Zealand	New Zealand Nurse Organization		EBSCOhost		EBSCOhost:KBID:2484441	1176-2691	1179-3856		Total_Item_Requests	6	6	0
Emergency Nurse New Zealand	New Zealand Nurse Organization		EBSCOhost		EBSCOhost:KBID:2484441	1176-2691	1179-3856		Unique_Item_Requests	5	5	0
Emerging Infectious Diseases	Centers for Disease Control and Prevention (CDC)		EBSCOhost		EBSCOhost:KBID:26036	1080-6040	1080-6059		Total_Item_Requests	1	1	0
Emerging Infectious Diseases	Centers for Disease Control and Prevention (CDC)		EBSCOhost		EBSCOhost:KBID:26036	1080-6040	1080-6059		Unique_Item_Requests	1	1	0
Emerging Markets Finance & Trade	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:78320	1540-496X	1558-0938		Total_Item_Requests	1	1	0
Emerging Markets Finance & Trade	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:78320	1540-496X	1558-0938		Unique_Item_Requests	1	1	0
Employee Relations Law Journal	Wolters Kluwer Legal & Regulatory		EBSCOhost		EBSCOhost:KBID:26101	0098-8898			Total_Item_Requests	1	1	0
Employee Relations Law Journal	Wolters Kluwer Legal & Regulatory		EBSCOhost		EBSCOhost:KBID:26101	0098-8898			Unique_Item_Requests	1	1	0
Employee Responsibilities and Rights Journal	Springer Nature		EBSCOhost		EBSCOhost:KBID:26103	0892-7545	1573-3378		Total_Item_Requests	1	1	0
Employee Responsibilities and Rights Journal	Springer Nature		EBSCOhost		EBSCOhost:KBID:26103	0892-7545	1573-3378		Unique_Item_Requests	1	1	0
Energies	MDPI AG		EBSCOhost		EBSCOhost:KBID:423448		1996-1073		Total_Item_Requests	10	10	0
Energies	MDPI AG		EBSCOhost		EBSCOhost:KBID:423448		1996-1073		Unique_Item_Requests	7	7	0
English literature in transition, 1880-1920	English Literature in Transition		EBSCOhost		EBSCOhost:KBID:302107	0013-8339	1559-2715		Total_Item_Requests	2	2	0
English literature in transition, 1880-1920	English Literature in Transition		EBSCOhost		EBSCOhost:KBID:302107	0013-8339	1559-2715		Unique_Item_Requests	1	1	0
Entrepreneurship & Regional Development: An International Journal	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:26540	0898-5626	1464-5114		Total_Item_Requests	1	1	0
Entrepreneurship & Regional Development: An International Journal	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:26540	0898-5626	1464-5114		Unique_Item_Requests	1	1	0
Environmental and Resource Economics	Springer Nature		EBSCOhost		EBSCOhost:KBID:26603	0924-6460	1573-1502		Total_Item_Requests	2	2	0
Environmental and Resource Economics	Springer Nature		EBSCOhost		EBSCOhost:KBID:26603	0924-6460	1573-1502		Unique_Item_Requests	2	2	0
Environmental Geochemistry and Health	Springer Nature		EBSCOhost		EBSCOhost:KBID:26633	0269-4042	1573-2983		Total_Item_Requests	6	6	0
Environmental Geochemistry and Health	Springer Nature		EBSCOhost		EBSCOhost:KBID:26633	0269-4042	1573-2983		Unique_Item_Requests	4	4	0
Environmental Health Perspectives	National Institute of Environmental Health Sciences		EBSCOhost		EBSCOhost:KBID:26639	0091-6765	1552-9924		Total_Item_Requests	3	3	0
Environmental Health Perspectives	National Institute of Environmental Health Sciences		EBSCOhost		EBSCOhost:KBID:26639	0091-6765	1552-9924		Unique_Item_Requests	3	3	0
Environmental management	Springer Nature		EBSCOhost		EBSCOhost:KBID:26664	0364-152X	1432-1009		Total_Item_Requests	2	2	0
Environmental management	Springer Nature		EBSCOhost		EBSCOhost:KBID:26664	0364-152X	1432-1009		Unique_Item_Requests	2	2	0
Environmental Quality Management	Wiley Periodicals Inc		EBSCOhost		EBSCOhost:KBID:26697	1088-1913	1520-6483		Total_Item_Requests	4	4	0
Environmental Quality Management	Wiley Periodicals Inc		EBSCOhost		EBSCOhost:KBID:26697	1088-1913	1520-6483		Unique_Item_Requests	3	3	0
Environmental Reviews = Dossiers environnement	Canadian Science Publishing		EBSCOhost		EBSCOhost:KBID:26701	1181-8700	1208-6053		Total_Item_Requests	1	1	0
Environmental Reviews = Dossiers environnement	Canadian Science Publishing		EBSCOhost		EBSCOhost:KBID:26701	1181-8700	1208-6053		Unique_Item_Requests	1	1	0
Equine Veterinary Education	John Wiley & Sons, Inc		EBSCOhost		EBSCOhost:KBID:97121	0957-7734	2042-3292		Total_Item_Requests	5	5	0
Equine Veterinary Education	John Wiley & Sons, Inc		EBSCOhost		EBSCOhost:KBID:97121	0957-7734	2042-3292		Unique_Item_Requests	3	3	0
Equine Veterinary Journal	John Wiley & Sons, Inc		EBSCOhost		EBSCOhost:KBID:95038	0425-1644	2042-3306		Total_Item_Requests	13	13	0
Equine Veterinary Journal	John Wiley & Sons, Inc		EBSCOhost		EBSCOhost:KBID:95038	0425-1644	2042-3306		Unique_Item_Requests	9	9	0
Equity & Excellence in Education	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:26842	1066-5684	1547-3457		Total_Item_Requests	3	3	0
Equity & Excellence in Education	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:26842	1066-5684	1547-3457		Unique_Item_Requests	3	3	0
Essays on Canadian Writing	ECW Press Inc.		EBSCOhost		EBSCOhost:KBID:26985	0316-0300			Total_Item_Requests	1	1	0
Essays on Canadian Writing	ECW Press Inc.		EBSCOhost		EBSCOhost:KBID:26985	0316-0300			Unique_Item_Requests	1	1	0
Ethics	University of Chicago Press		EBSCOhost		EBSCOhost:KBID:27131	0014-1704	1539-297X		Total_Item_Requests	1	1	0
Ethics	University of Chicago Press		EBSCOhost		EBSCOhost:KBID:27131	0014-1704	1539-297X		Unique_Item_Requests	1	1	0
Ethics & Behavior	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:27133	1050-8422	1532-7019		Total_Item_Requests	1	1	0
Ethics & Behavior	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:27133	1050-8422	1532-7019		Unique_Item_Requests	1	1	0
Ethics & Human Research	John Wiley & Sons, Inc		EBSCOhost		EBSCOhost:KBID:19230823	2578-2355	2578-2363		Total_Item_Requests	2	2	0
Ethics & Human Research	John Wiley & Sons, Inc		EBSCOhost		EBSCOhost:KBID:19230823	2578-2355	2578-2363		Unique_Item_Requests	1	1	0
Ethics and Social Welfare	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:292143	1749-6535	1749-6543		Total_Item_Requests	1	1	0
Ethics and Social Welfare	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:292143	1749-6535	1749-6543		Unique_Item_Requests	1	1	0
Ethnic and Racial Studies	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:27155	0141-9870	1466-4356		Total_Item_Requests	3	3	0
Ethnic and Racial Studies	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:27155	0141-9870	1466-4356		Unique_Item_Requests	3	3	0
Ethnicity & Health	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:27162	1355-7858	1465-3419		Total_Item_Requests	3	3	0
Ethnicity & Health	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:27162	1355-7858	1465-3419		Unique_Item_Requests	3	3	0
Ethnos: Journal of Anthropology	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:27182	0014-1844	1469-588X		Total_Item_Requests	19	19	0
Ethnos: Journal of Anthropology	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:27182	0014-1844	1469-588X		Unique_Item_Requests	10	10	0
Eurasian Business Review	Springer Nature		EBSCOhost		EBSCOhost:KBID:957551	1309-4297	2147-4281		Total_Item_Requests	1	1	0
Eurasian Business Review	Springer Nature		EBSCOhost		EBSCOhost:KBID:957551	1309-4297	2147-4281		Unique_Item_Requests	1	1	0
European Child & Adolescent Psychiatry	Springer Nature		EBSCOhost		EBSCOhost:KBID:27411	1018-8827	1435-165X		Total_Item_Requests	2	2	0
European Child & Adolescent Psychiatry	Springer Nature		EBSCOhost		EBSCOhost:KBID:27411	1018-8827	1435-165X		Unique_Item_Requests	2	2	0
European Journal of Ageing	Springer Nature		EBSCOhost		EBSCOhost:KBID:159035	1613-9372	1613-9380		Total_Item_Requests	1	1	0
European Journal of Ageing	Springer Nature		EBSCOhost		EBSCOhost:KBID:159035	1613-9372	1613-9380		Unique_Item_Requests	1	1	0
European journal of American culture	Intellect		EBSCOhost		EBSCOhost:KBID:88668	1466-0407	1758-9118		Total_Item_Requests	3	3	0
European journal of American culture	Intellect		EBSCOhost		EBSCOhost:KBID:88668	1466-0407	1758-9118		Unique_Item_Requests	2	2	0
European Journal of Applied Physiology	Springer Nature		EBSCOhost		EBSCOhost:KBID:27461	1439-6319	1439-6327		Total_Item_Requests	2	2	0
European Journal of Applied Physiology	Springer Nature		EBSCOhost		EBSCOhost:KBID:27461	1439-6319	1439-6327		Unique_Item_Requests	2	2	0
European Journal of Clinical Pharmacology	Springer Nature		EBSCOhost		EBSCOhost:KBID:27495	0031-6970	1432-1041		Total_Item_Requests	1	1	0
European Journal of Clinical Pharmacology	Springer Nature		EBSCOhost		EBSCOhost:KBID:27495	0031-6970	1432-1041		Unique_Item_Requests	1	1	0
European Journal of Education	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:27517	0141-8211	1465-3435		Total_Item_Requests	2	2	0
European Journal of Education	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:27517	0141-8211	1465-3435		Unique_Item_Requests	2	2	0
European Journal of Nutrition	Springer Nature		EBSCOhost		EBSCOhost:KBID:90298	1436-6207	1436-6215		Total_Item_Requests	4	4	0
European Journal of Nutrition	Springer Nature		EBSCOhost		EBSCOhost:KBID:90298	1436-6207	1436-6215		Unique_Item_Requests	3	3	0
European Journal of Pediatrics	Springer Nature		EBSCOhost		EBSCOhost:KBID:27612	0340-6199	1432-1076		Total_Item_Requests	3	3	0
European Journal of Pediatrics	Springer Nature		EBSCOhost		EBSCOhost:KBID:27612	0340-6199	1432-1076		Unique_Item_Requests	1	1	0
European Journal of Social Psychology	John Wiley & Sons Incorporated		EBSCOhost		EBSCOhost:KBID:27649	0046-2772	1099-0992		Total_Item_Requests	1	1	0
European Journal of Social Psychology	John Wiley & Sons Incorporated		EBSCOhost		EBSCOhost:KBID:27649	0046-2772	1099-0992		Unique_Item_Requests	1	1	0
European physical education review	SAGE Publications		EBSCOhost		EBSCOhost:KBID:27709	1356-336X	1741-2749		Total_Item_Requests	2	2	0
European physical education review	SAGE Publications		EBSCOhost		EBSCOhost:KBID:27709	1356-336X	1741-2749		Unique_Item_Requests	2	2	0
European Psychiatry	Cambridge University Press		EBSCOhost		EBSCOhost:KBID:345176	0924-9338	1778-3585		Total_Item_Requests	1	1	0
European Psychiatry	Cambridge University Press		EBSCOhost		EBSCOhost:KBID:345176	0924-9338	1778-3585		Unique_Item_Requests	1	1	0
European Research Studies	University of Pireaus		EBSCOhost		EBSCOhost:KBID:495118	1108-2976			Total_Item_Requests	1	1	0
European Research Studies	University of Pireaus		EBSCOhost		EBSCOhost:KBID:495118	1108-2976			Unique_Item_Requests	1	1	0
Europe’s Journal of Psychology (EJOP)	Leibniz Institute for Psychology (ZPID)		EBSCOhost		EBSCOhost:KBID:665516		1841-0413		Total_Item_Requests	3	3	0
Europe’s Journal of Psychology (EJOP)	Leibniz Institute for Psychology (ZPID)		EBSCOhost		EBSCOhost:KBID:665516		1841-0413		Unique_Item_Requests	2	2	0
Evidence-based Complementary and Alternative Medicine: eCAM	Hindawi Publishing Corporation		EBSCOhost		EBSCOhost:KBID:148678	1741-427X	1741-4288		Total_Item_Requests	1	1	0
Evidence-based Complementary and Alternative Medicine: eCAM	Hindawi Publishing Corporation		EBSCOhost		EBSCOhost:KBID:148678	1741-427X	1741-4288		Unique_Item_Requests	1	1	0
Exceptional Children: Journal of the International Council for Exceptional Children	SAGE Publications		EBSCOhost		EBSCOhost:KBID:2655519	0014-4029	2163-5560		Total_Item_Requests	3	3	0
Exceptional Children: Journal of the International Council for Exceptional Children	SAGE Publications		EBSCOhost		EBSCOhost:KBID:2655519	0014-4029	2163-5560		Unique_Item_Requests	2	2	0
Exceptionality Education International	Exceptionality Education Intl		EBSCOhost		EBSCOhost:KBID:498824	1918-5227			Total_Item_Requests	2	2	0
Exceptionality Education International	Exceptionality Education Intl		EBSCOhost		EBSCOhost:KBID:498824	1918-5227			Unique_Item_Requests	2	2	0
Experimental Aging Research	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:28025	0361-073X	1096-4657		Total_Item_Requests	2	2	0
Experimental Aging Research	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:28025	0361-073X	1096-4657		Unique_Item_Requests	2	2	0
Expert Systems	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:28085	0266-4720	1468-0394		Total_Item_Requests	2	2	0
Expert Systems	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:28085	0266-4720	1468-0394		Unique_Item_Requests	1	1	0
Faces	Cobblestone Publishing Incorporated		EBSCOhost		EBSCOhost:KBID:28193	0749-1387			Total_Item_Requests	1	1	0
Faces	Cobblestone Publishing Incorporated		EBSCOhost		EBSCOhost:KBID:28193	0749-1387			Unique_Item_Requests	1	1	0
Family Process	Wiley		EBSCOhost		EBSCOhost:KBID:145523	0014-7370	1545-5300		Total_Item_Requests	14	14	0
Family Process	Wiley		EBSCOhost		EBSCOhost:KBID:145523	0014-7370	1545-5300		Unique_Item_Requests	9	9	0
Fanfare	Fanfare		EBSCOhost		EBSCOhost:KBID:92743	0148-9364			Total_Item_Requests	73	73	0
Fanfare	Fanfare		EBSCOhost		EBSCOhost:KBID:92743	0148-9364			Unique_Item_Requests	70	70	0
FEBS Open Bio	John Wiley & Sons, Inc		EBSCOhost		EBSCOhost:KBID:9302320	2211-5463	2211-5463		Total_Item_Requests	1	1	0
FEBS Open Bio	John Wiley & Sons, Inc		EBSCOhost		EBSCOhost:KBID:9302320	2211-5463	2211-5463		Unique_Item_Requests	1	1	0
Federal Probation	Superintendent of Documents		EBSCOhost		EBSCOhost:KBID:28632	0014-9128	1555-0303		Total_Item_Requests	1	1	0
Federal Probation	Superintendent of Documents		EBSCOhost		EBSCOhost:KBID:28632	0014-9128	1555-0303		Unique_Item_Requests	1	1	0
Feliciter	Canadian Library Association		EBSCOhost		EBSCOhost:KBID:28724	0014-9802	1701-3801		Total_Item_Requests	1	1	0
Feliciter	Canadian Library Association		EBSCOhost		EBSCOhost:KBID:28724	0014-9802	1701-3801		Unique_Item_Requests	1	1	0
Feminist Studies	Feminist Studies		EBSCOhost		EBSCOhost:KBID:28765	0046-3663	2153-3873		Total_Item_Requests	3	3	0
Feminist Studies	Feminist Studies		EBSCOhost		EBSCOhost:KBID:28765	0046-3663	2153-3873		Unique_Item_Requests	3	3	0
FEMS Microbiology Ecology	Oxford University Press		EBSCOhost		EBSCOhost:KBID:28778	0168-6496	1574-6941		Total_Item_Requests	1	1	0
FEMS Microbiology Ecology	Oxford University Press		EBSCOhost		EBSCOhost:KBID:28778	0168-6496	1574-6941		Unique_Item_Requests	1	1	0
Fetal Diagnosis and Therapy	S Karger AG		EBSCOhost		EBSCOhost:KBID:28805	1015-3837	1421-9964		Total_Item_Requests	1	1	0
Fetal Diagnosis and Therapy	S Karger AG		EBSCOhost		EBSCOhost:KBID:28805	1015-3837	1421-9964		Unique_Item_Requests	1	1	0
FierceBiotech	Questex Media Group		EBSCOhost		EBSCOhost:KBID:666757				Total_Item_Requests	1	1	0
FierceBiotech	Questex Media Group		EBSCOhost		EBSCOhost:KBID:666757				Unique_Item_Requests	1	1	0
FierceTelecom	Questex Media Group		EBSCOhost		EBSCOhost:KBID:666777				Total_Item_Requests	1	1	0
FierceTelecom	Questex Media Group		EBSCOhost		EBSCOhost:KBID:666777				Unique_Item_Requests	1	1	0
Finweek	Media24		EBSCOhost		EBSCOhost:KBID:123978	1812-4658	1997-4833		Total_Item_Requests	1	1	0
Finweek	Media24		EBSCOhost		EBSCOhost:KBID:123978	1812-4658	1997-4833		Unique_Item_Requests	1	1	0
Fish and Fisheries	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:29178	1467-2960	1467-2979		Total_Item_Requests	1	1	0
Fish and Fisheries	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:29178	1467-2960	1467-2979		Unique_Item_Requests	1	1	0
Fish Physiology and Biochemistry	Springer Science+Business Media		EBSCOhost		EBSCOhost:KBID:29189	0920-1742	1573-5168		Total_Item_Requests	3	3	0
Fish Physiology and Biochemistry	Springer Science+Business Media		EBSCOhost		EBSCOhost:KBID:29189	0920-1742	1573-5168		Unique_Item_Requests	1	1	0
Fisioterapia Brasil	Atlantica Editora		EBSCOhost		EBSCOhost:KBID:3979771	1518-9740			Total_Item_Requests	2	2	0
Fisioterapia Brasil	Atlantica Editora		EBSCOhost		EBSCOhost:KBID:3979771	1518-9740			Unique_Item_Requests	2	2	0
Focaal: Journal of Global and Historical Anthropology	Berghahn Books		EBSCOhost		EBSCOhost:KBID:339693	0920-1297	1558-5263		Total_Item_Requests	6	6	0
Focaal: Journal of Global and Historical Anthropology	Berghahn Books		EBSCOhost		EBSCOhost:KBID:339693	0920-1297	1558-5263		Unique_Item_Requests	4	4	0
Food and Energy Security	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:1383582		2048-3694		Total_Item_Requests	1	1	0
Food and Energy Security	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:1383582		2048-3694		Unique_Item_Requests	1	1	0
Forbes	Forbes		EBSCOhost		EBSCOhost:KBID:29675	0015-6914			Total_Item_Requests	1	1	0
Forbes	Forbes		EBSCOhost		EBSCOhost:KBID:29675	0015-6914			Unique_Item_Requests	1	1	0
Forbes.com	Forbes		EBSCOhost		EBSCOhost:KBID:545496	0015-6914			Total_Item_Requests	1	1	0
Forbes.com	Forbes		EBSCOhost		EBSCOhost:KBID:545496	0015-6914			Unique_Item_Requests	1	1	0
Forum: Qualitative Social Research	Forum Qualitative Sozialforschung / Forum: Qualitative Social Research (FQS)		EBSCOhost		EBSCOhost:KBID:101588		1438-5627		Total_Item_Requests	1	1	0
Forum: Qualitative Social Research	Forum Qualitative Sozialforschung / Forum: Qualitative Social Research (FQS)		EBSCOhost		EBSCOhost:KBID:101588		1438-5627		Unique_Item_Requests	1	1	0
Franchise Law Journal	American Bar Association		EBSCOhost		EBSCOhost:KBID:134491	8756-7962	2163-2154		Total_Item_Requests	1	1	0
Franchise Law Journal	American Bar Association		EBSCOhost		EBSCOhost:KBID:134491	8756-7962	2163-2154		Unique_Item_Requests	1	1	0
Frontiers in Cellular Neuroscience	Frontiers Media S.A		EBSCOhost		EBSCOhost:KBID:436218	1662-4548	1662-5102		Total_Item_Requests	1	1	0
Frontiers in Cellular Neuroscience	Frontiers Media S.A		EBSCOhost		EBSCOhost:KBID:436218	1662-4548	1662-5102		Unique_Item_Requests	1	1	0
Frontiers in Endocrinology	Frontiers Media S.A		EBSCOhost		EBSCOhost:KBID:788883		1664-2392		Total_Item_Requests	1	1	0
Frontiers in Endocrinology	Frontiers Media S.A		EBSCOhost		EBSCOhost:KBID:788883		1664-2392		Unique_Item_Requests	1	1	0
Frontiers in Human Neuroscience	Frontiers Media S.A		EBSCOhost		EBSCOhost:KBID:436224	0907-5682	1662-5161		Total_Item_Requests	2	2	0
Frontiers in Human Neuroscience	Frontiers Media S.A		EBSCOhost		EBSCOhost:KBID:436224	0907-5682	1662-5161		Unique_Item_Requests	2	2	0
Frontiers in Immunology	Frontiers Media S.A		EBSCOhost		EBSCOhost:KBID:894019		1664-3224		Total_Item_Requests	2	2	0
Frontiers in Immunology	Frontiers Media S.A		EBSCOhost		EBSCOhost:KBID:894019		1664-3224		Unique_Item_Requests	2	2	0
Frontiers in Microbiology	Frontiers Media S.A		EBSCOhost		EBSCOhost:KBID:788884		1664-302X		Total_Item_Requests	1	1	0
Frontiers in Microbiology	Frontiers Media S.A		EBSCOhost		EBSCOhost:KBID:788884		1664-302X		Unique_Item_Requests	1	1	0
Frontiers in Psychology	Frontiers Media S.A		EBSCOhost		EBSCOhost:KBID:773399	1662-4548	1664-1078		Total_Item_Requests	7	7	0
Frontiers in Psychology	Frontiers Media S.A		EBSCOhost		EBSCOhost:KBID:773399	1662-4548	1664-1078		Unique_Item_Requests	7	7	0
Frontiers: A Journal of Women Studies	University of Nebraska Press		EBSCOhost		EBSCOhost:KBID:785356	0160-9009	1536-0334		Total_Item_Requests	1	1	0
Frontiers: A Journal of Women Studies	University of Nebraska Press		EBSCOhost		EBSCOhost:KBID:785356	0160-9009	1536-0334		Unique_Item_Requests	1	1	0
Gadjah Mada International Journal of Business	Master of Management Program, Gadjah Mada University		EBSCOhost		EBSCOhost:KBID:184616	1411-1128	2338-7238		Total_Item_Requests	1	1	0
Gadjah Mada International Journal of Business	Master of Management Program, Gadjah Mada University		EBSCOhost		EBSCOhost:KBID:184616	1411-1128	2338-7238		Unique_Item_Requests	1	1	0
Gallup News Service	Gallup Poll		EBSCOhost		EBSCOhost:KBID:11570975				Total_Item_Requests	1	1	0
Gallup News Service	Gallup Poll		EBSCOhost		EBSCOhost:KBID:11570975				Unique_Item_Requests	1	1	0
GCB Bioenergy	John Wiley & Sons, Inc		EBSCOhost		EBSCOhost:KBID:464543	1757-1693	1757-1707		Total_Item_Requests	6	6	0
GCB Bioenergy	John Wiley & Sons, Inc		EBSCOhost		EBSCOhost:KBID:464543	1757-1693	1757-1707		Unique_Item_Requests	4	4	0
Gender a výzkum	Institute of Sociology of the Academy of Sciences of the Czech Republic		EBSCOhost		EBSCOhost:KBID:14923583	2570-6578	2570-6586		Total_Item_Requests	1	1	0
Gender a výzkum	Institute of Sociology of the Academy of Sciences of the Czech Republic		EBSCOhost		EBSCOhost:KBID:14923583	2570-6578	2570-6586		Unique_Item_Requests	1	1	0
Gender, Work & Organization	John Wiley & Sons, Inc		EBSCOhost		EBSCOhost:KBID:30578	0968-6673	1468-0432		Total_Item_Requests	7	7	0
Gender, Work & Organization	John Wiley & Sons, Inc		EBSCOhost		EBSCOhost:KBID:30578	0968-6673	1468-0432		Unique_Item_Requests	3	3	0
Gene Therapy	Nature Publishing Group		EBSCOhost		EBSCOhost:KBID:30593	0969-7128	1476-5462		Total_Item_Requests	1	1	0
Gene Therapy	Nature Publishing Group		EBSCOhost		EBSCOhost:KBID:30593	0969-7128	1476-5462		Unique_Item_Requests	1	1	0
Genes	MDPI AG		EBSCOhost		EBSCOhost:KBID:607356		2073-4425		Total_Item_Requests	1	1	0
Genes	MDPI AG		EBSCOhost		EBSCOhost:KBID:607356		2073-4425		Unique_Item_Requests	1	1	0
Geographical Journal	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:30806	0016-7398	1475-4959		Total_Item_Requests	1	1	0
Geographical Journal	Wiley-Blackwell		EBSCOhost		EBSCOhost:KBID:30806	0016-7398	1475-4959		Unique_Item_Requests	1	1	0
Geographical Review	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:30813	0016-7428	1931-0846		Total_Item_Requests	4	4	0
Geographical Review	Taylor & Francis		EBSCOhost		EBSCOhost:KBID:30813	0016-7428	1931-0846		Unique_Item_Requests	2	2	0
GI & Hepatology News	Frontline Medical Communications		EBSCOhost		EBSCOhost:KBID:13321447	1934-3450			Total_Item_Requests	1	1	0
GI & Hepatology News	Frontline Medical Communications		EBSCOhost		EBSCOhost:KBID:13321447	1934-3450			Unique_Item_Requests	1	1	0
Global Business and Management Research: An International Journal	Universal Publishers		EBSCOhost		EBSCOhost:KBID:502971		1947-5667		Total_Item_Requests	2	2	0
Global Business and Management Research: An International Journal	Universal Publishers		EBSCOhost		EBSCOhost:KBID:502971		1947-5667		Unique_Item_Requests	2	2	0
Global Business and Organizational Excellence	Wiley Periodicals Inc		EBSCOhost		EBSCOhost:KBID:302279	1932-2054	1932-2062		Total_Item_Requests	1	1	0
Global Business and Organizational Excellence	Wiley Periodicals Inc		EBSCOhost		EBSCOhost:KBID:302279	1932-2054	1932-2062		Unique_Item_Requests	1	1	0
Global Change Biology	John Wiley & Sons, Inc		EBSCOhost		EBSCOhost:KBID:31286	1354-1013	1365-2486		Total_Item_Requests	4	4	0
Global Change Biology	John Wiley & Sons, Inc		EBSCOhost		EBSCOhost:KBID:31286	1354-1013	1365-2486		Unique_Item_Requests	4	4	0
Global Ecology and Biogeography	John Wiley & Sons		EBSCOhost		EBSCOhost:KBID:23907	1466-822X	1466-8238		Total_Item_Requests	2	2	0
Global Ecology and Biogeography	John Wiley & Sons		EBSCOhost		EBSCOhost:KBID:23907	1466-822X	1466-8238		Unique_Item_Requests	1	1	0
