Report_Name	Journal Usage by Access Type
Report_ID	TR_J3
Release	5
Institution_Name	University of PEI (Prince Edward Island)
Institution_ID	connect:peican
Metric_Types	Total_Item_Investigations; Total_Item_Requests; Unique_Item_Investigations; Unique_Item_Requests
Report_Filters	Access_Method=Regular; Data_Type=Journal
Report_Attributes	
Exceptions	3031: Usage Not Ready for Requested Dates(Investigation Usage is available up to 2024-01-31.Request Usage is available up to 2024-01-31.) ()
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T13:47:06Z
Created_By	ingentaconnect

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	Access_Type	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Journal of Ambulatory Care Management	Wolters Kluwer		connect			0148-9917	1550-3267	https://www.ingentaconnect.com/content/wk/jac	Controlled	Total_Item_Investigations	1	1	0
Journal of Ambulatory Care Management	Wolters Kluwer		connect			0148-9917	1550-3267	https://www.ingentaconnect.com/content/wk/jac	Controlled	Unique_Item_Investigations	1	1	0
Journal of Consciousness Studies	Imprint Academic		connect			1355-8250		https://www.ingentaconnect.com/content/imp/jcs	Controlled	Total_Item_Investigations	1	1	0
Journal of Consciousness Studies	Imprint Academic		connect			1355-8250		https://www.ingentaconnect.com/content/imp/jcs	Controlled	Unique_Item_Investigations	1	1	0
Journal of Developmental & Behavioral Pediatrics	Wolters Kluwer		connect			0196-206X		https://www.ingentaconnect.com/content/wk/dbp	Controlled	Total_Item_Investigations	1	1	0
Journal of Developmental & Behavioral Pediatrics	Wolters Kluwer		connect			0196-206X		https://www.ingentaconnect.com/content/wk/dbp	Controlled	Unique_Item_Investigations	1	1	0
Journal of Strength and Conditioning Research	Wolters Kluwer		connect			1064-8011		https://www.ingentaconnect.com/content/wk/jsc	Controlled	Total_Item_Investigations	1	1	0
Journal of Strength and Conditioning Research	Wolters Kluwer		connect			1064-8011		https://www.ingentaconnect.com/content/wk/jsc	Controlled	Unique_Item_Investigations	1	1	0
Journal of the American Association for Laboratory Animal Science	American Association for Laboratory Animal Science		connect			1559-6109	2769-6677	https://www.ingentaconnect.com/content/aalas/jaalas	Controlled	Total_Item_Investigations	1	1	0
Journal of the American Association for Laboratory Animal Science	American Association for Laboratory Animal Science		connect			1559-6109	2769-6677	https://www.ingentaconnect.com/content/aalas/jaalas	Controlled	Unique_Item_Investigations	1	1	0
Journal of the American Association for Laboratory Animal Science	American Association for Laboratory Animal Science		connect			1559-6109	2769-6677	https://www.ingentaconnect.com/content/aalas/jaalas	OA_Gold	Total_Item_Investigations	4	4	0
Journal of the American Association for Laboratory Animal Science	American Association for Laboratory Animal Science		connect			1559-6109	2769-6677	https://www.ingentaconnect.com/content/aalas/jaalas	OA_Gold	Total_Item_Requests	1	1	0
Journal of the American Association for Laboratory Animal Science	American Association for Laboratory Animal Science		connect			1559-6109	2769-6677	https://www.ingentaconnect.com/content/aalas/jaalas	OA_Gold	Unique_Item_Investigations	3	3	0
Journal of the American Association for Laboratory Animal Science	American Association for Laboratory Animal Science		connect			1559-6109	2769-6677	https://www.ingentaconnect.com/content/aalas/jaalas	OA_Gold	Unique_Item_Requests	1	1	0
Photogrammetric Engineering & Remote Sensing	American Society for Photogrammetry and Remote Sensing		connect			0099-1112		https://www.ingentaconnect.com/content/asprs/pers	OA_Gold	Total_Item_Investigations	1	1	0
Photogrammetric Engineering & Remote Sensing	American Society for Photogrammetry and Remote Sensing		connect			0099-1112		https://www.ingentaconnect.com/content/asprs/pers	OA_Gold	Unique_Item_Investigations	1	1	0
Social Behavior and Personality: an international journal	Scientific Journal Publishers		connect			0301-2212		https://www.ingentaconnect.com/content/sbp/sbp	Controlled	Total_Item_Investigations	2	2	0
Social Behavior and Personality: an international journal	Scientific Journal Publishers		connect			0301-2212		https://www.ingentaconnect.com/content/sbp/sbp	Controlled	Unique_Item_Investigations	2	2	0
The Canadian Veterinary Journal	Canadian Veterinary Medical Association		connect			0008-5286		https://www.ingentaconnect.com/content/cvma/cvj	Controlled	Total_Item_Investigations	1	1	0
The Canadian Veterinary Journal	Canadian Veterinary Medical Association		connect			0008-5286		https://www.ingentaconnect.com/content/cvma/cvj	Controlled	Unique_Item_Investigations	1	1	0
The Charleston Advisor	Annual Reviews		annurev			1525-4011	1525-4003	https://www.ingentaconnect.com/content/annurev/tca	Controlled	Total_Item_Investigations	1	1	0
The Charleston Advisor	Annual Reviews		annurev			1525-4011	1525-4003	https://www.ingentaconnect.com/content/annurev/tca	Controlled	Unique_Item_Investigations	1	1	0
The Clinical Journal of Pain	Wolters Kluwer		connect			0749-8047	1536-5409	https://www.ingentaconnect.com/content/wk/cjpn	Controlled	Total_Item_Investigations	1	1	0
The Clinical Journal of Pain	Wolters Kluwer		connect			0749-8047	1536-5409	https://www.ingentaconnect.com/content/wk/cjpn	Controlled	Unique_Item_Investigations	1	1	0
Topics in Clinical Nutrition	Wolters Kluwer		connect			0883-5691	1550-5146	https://www.ingentaconnect.com/content/wk/tin	Controlled	Total_Item_Investigations	1	1	0
Topics in Clinical Nutrition	Wolters Kluwer		connect			0883-5691	1550-5146	https://www.ingentaconnect.com/content/wk/tin	Controlled	Unique_Item_Investigations	1	1	0
Tourism Review International	Cognizant Communication Corporation		connect			1544-2721	1943-4421	https://www.ingentaconnect.com/content/cog/tri	Controlled	Total_Item_Investigations	5	5	0
Tourism Review International	Cognizant Communication Corporation		connect			1544-2721	1943-4421	https://www.ingentaconnect.com/content/cog/tri	Controlled	Unique_Item_Investigations	4	4	0
