Report_Name	Book Usage by Access Type
Report_ID	TR_B3
Release	5
Institution_Name	Univ Of Prince Edward Island
Institution_ID	cabi:59221
Metric_Types	Total_Item_Investigations; Total_Item_Requests; Unique_Item_Investigations; Unique_Item_Requests; Unique_Title_Investigations; Unique_Title_Requests
Report_Filters	Data_Type=Book; Access_Method=Regular
Report_Attributes	
Exceptions	
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-05T07:49:17Z
Created_By	Atypon Systems LLC.

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	YOP	Access_Type	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Small animal veterinary psychiatry	CABI		CABI Digital Library	10.1079/9781786394552.0000		978-1-78639-456-9				2021	Controlled	Unique_Item_Requests	1	1	0
Small animal veterinary psychiatry	CABI		CABI Digital Library	10.1079/9781786394552.0000		978-1-78639-456-9				2021	Controlled	Total_Item_Investigations	1	1	0
Small animal veterinary psychiatry	CABI		CABI Digital Library	10.1079/9781786394552.0000		978-1-78639-456-9				2021	Controlled	Total_Item_Requests	1	1	0
Small animal veterinary psychiatry	CABI		CABI Digital Library	10.1079/9781786394552.0000		978-1-78639-456-9				2021	Controlled	Unique_Title_Investigations	1	1	0
Small animal veterinary psychiatry	CABI		CABI Digital Library	10.1079/9781786394552.0000		978-1-78639-456-9				2021	Controlled	Unique_Title_Requests	1	1	0
The behavioural biology of dogs	CABI		CABI Digital Library	10.1079/9781845931872.0000		978-1-84593-188-9				2007	Controlled	Unique_Item_Investigations	1	0	1
The behavioural biology of dogs	CABI		CABI Digital Library	10.1079/9781845931872.0000		978-1-84593-188-9				2007	Controlled	Unique_Item_Requests	1	0	1
The behavioural biology of dogs	CABI		CABI Digital Library	10.1079/9781845931872.0000		978-1-84593-188-9				2007	Controlled	Total_Item_Investigations	1	0	1
The behavioural biology of dogs	CABI		CABI Digital Library	10.1079/9781845931872.0000		978-1-84593-188-9				2007	Controlled	Total_Item_Requests	1	0	1
The behavioural biology of dogs	CABI		CABI Digital Library	10.1079/9781845931872.0000		978-1-84593-188-9				2007	Controlled	Unique_Title_Investigations	1	0	1
The behavioural biology of dogs	CABI		CABI Digital Library	10.1079/9781845931872.0000		978-1-84593-188-9				2007	Controlled	Unique_Title_Requests	1	0	1
The biology of animal stress: basic principles and implications for animal welfare.	CABI		CABI Digital Library	10.1079/9780851993591.0000		978-0-85199-930-2				2000	Controlled	Unique_Item_Investigations	1	1	0
The biology of animal stress: basic principles and implications for animal welfare.	CABI		CABI Digital Library	10.1079/9780851993591.0000		978-0-85199-930-2				2000	Controlled	Unique_Item_Requests	1	1	0
The biology of animal stress: basic principles and implications for animal welfare.	CABI		CABI Digital Library	10.1079/9780851993591.0000		978-0-85199-930-2				2000	Controlled	Total_Item_Investigations	1	1	0
The biology of animal stress: basic principles and implications for animal welfare.	CABI		CABI Digital Library	10.1079/9780851993591.0000		978-0-85199-930-2				2000	Controlled	Total_Item_Requests	1	1	0
The biology of animal stress: basic principles and implications for animal welfare.	CABI		CABI Digital Library	10.1079/9780851993591.0000		978-0-85199-930-2				2000	Controlled	Unique_Title_Investigations	1	1	0
The biology of animal stress: basic principles and implications for animal welfare.	CABI		CABI Digital Library	10.1079/9780851993591.0000		978-0-85199-930-2				2000	Controlled	Unique_Title_Requests	1	1	0
