Report_Name	Item Master Report
Report_ID	IR
Release	5
Institution_Name	Univ Of Prince Edward Island
Institution_ID	cabi:59221
Metric_Types	
Report_Filters	
Report_Attributes	Attributes_To_Show=Data_Type|Access_Type|Access_Method|YOP|Authors|Publication_Date|Article_Version; Include_Parent_Details=True
Exceptions	3050: Parameter Not Recognized in this Context (Unsupported parameters in request: [include_component_details] unsupported parameters will be ignored.)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-05T07:49:42Z
Created_By	Atypon Systems LLC.

Item	Publisher	Publisher_ID	Platform	Authors	Publication_Date	Article_version	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Parent_Title	Parent_Authors	Parent_Publication_Date	Parent_Article_Version	Parent_Data_Type	Parent_DOI	Parent_Proprietary_ID	Parent_ISBN	Parent_Print_ISSN	Parent_Online_ISSN	Parent_URI	Component_Title	Component_Authors	Component_Publication_Date	Component_Data_Type	Component_DOI	Component_Proprietary_ID	Component_ISBN	Component_Print_ISSN	Component_Online_ISSN	Component_URI	Data_Type	YOP	Access_Type	Access_Method	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
bovine papillomatosis	CABI		CABI Digital Library		2019-11-22	VoR	10.1079/cabicompendium.91697						CABI Compendium				Journal	10.1079/cabicompendium	cabi:cabicompendium			2958-3969												Article	2019	Controlled	Regular	Total_Item_Investigations	1	0	1
bovine papillomatosis	CABI		CABI Digital Library		2019-11-22	VoR	10.1079/cabicompendium.91697						CABI Compendium				Journal	10.1079/cabicompendium	cabi:cabicompendium			2958-3969												Article	2019	Controlled	Regular	Total_Item_Requests	1	0	1
Caligidae	CABI		CABI Digital Library		2019-11-20	VoR	10.1079/cabicompendium.106444						CABI Compendium				Journal	10.1079/cabicompendium	cabi:cabicompendium			2958-3969												Article	2019	Controlled	Regular	Unique_Item_Investigations	1	1	0
Caligidae	CABI		CABI Digital Library		2019-11-20	VoR	10.1079/cabicompendium.106444						CABI Compendium				Journal	10.1079/cabicompendium	cabi:cabicompendium			2958-3969												Article	2019	Controlled	Regular	Total_Item_Investigations	1	1	0
chlamydial infections of livestock and poultry	CABI		CABI Digital Library		2019-11-20	VoR	10.1079/cabicompendium.89295						CABI Compendium				Journal	10.1079/cabicompendium	cabi:cabicompendium			2958-3969												Article	2019	OA_Gold	Regular	Unique_Item_Investigations	1	0	1
chlamydial infections of livestock and poultry	CABI		CABI Digital Library		2019-11-20	VoR	10.1079/cabicompendium.89295						CABI Compendium				Journal	10.1079/cabicompendium	cabi:cabicompendium			2958-3969												Article	2019	OA_Gold	Regular	Unique_Item_Requests	1	0	1
chlamydial infections of livestock and poultry	CABI		CABI Digital Library		2019-11-20	VoR	10.1079/cabicompendium.89295						CABI Compendium				Journal	10.1079/cabicompendium	cabi:cabicompendium			2958-3969												Article	2019	OA_Gold	Regular	Total_Item_Investigations	1	0	1
chlamydial infections of livestock and poultry	CABI		CABI Digital Library		2019-11-20	VoR	10.1079/cabicompendium.89295						CABI Compendium				Journal	10.1079/cabicompendium	cabi:cabicompendium			2958-3969												Article	2019	OA_Gold	Regular	Total_Item_Requests	1	0	1
Dairy cattle handling, transport and well-being.	CABI		CABI Digital Library	F. Baier, W. K. Fulwider; 	2019-10-19		10.1079/9781786399151.0110						Livestock handling and transport				Book	10.1079/9781786399151.0000		978-1-78639-917-5														Book_Segment	2019	Controlled	Regular	Unique_Item_Investigations	1	0	1
Dairy cattle handling, transport and well-being.	CABI		CABI Digital Library	F. Baier, W. K. Fulwider; 	2019-10-19		10.1079/9781786399151.0110						Livestock handling and transport				Book	10.1079/9781786399151.0000		978-1-78639-917-5														Book_Segment	2019	Controlled	Regular	Unique_Item_Requests	1	0	1
