Report_Name	Item Master Report
Report_ID	IR
Release	5
Institution_Name	University of Prince Edward Island
Institution_ID	tandf:1453391
Metric_Types	
Report_Filters	
Report_Attributes	Include_Parent_Details=True; Attributes_To_Show=Data_Type|Access_Type|Access_Method|YOP|Authors|Publication_Date|Article_Version
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.); 3050: Parameter Not Recognized in this Context (Unsupported parameters in request: [include_component_details] unsupported parameters will be ignored.)
Reporting_Period	End_Date=2024-02-29; Begin_Date=2024-01-01
Created	2024-03-01T06:03:49Z
Created_By	Taylor & Francis

Item	Publisher	Publisher_ID	Platform	Authors	Publication_Date	Article_version	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Parent_Title	Parent_Authors	Parent_Publication_Date	Parent_Article_Version	Parent_Data_Type	Parent_DOI	Parent_Proprietary_ID	Parent_ISBN	Parent_Print_ISSN	Parent_Online_ISSN	Parent_URI	Component_Title	Component_Authors	Component_Publication_Date	Component_Data_Type	Component_DOI	Component_Proprietary_ID	Component_ISBN	Component_Print_ISSN	Component_Online_ISSN	Component_URI	Data_Type	YOP	Access_Type	Access_Method	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Euthanasia and welfare of managed honey bee colonies	Taylor & Francis		Taylor & Francis Online	Franco Mutinelli; 	2021-03-10	VoR	10.1080/00218839.2021.1895569						Journal of Apicultural Research				Journal	10.1080/tjar20	tandf:tjar20		0021-8839	2078-6913												Article	2021	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
Euthanasia and welfare of managed honey bee colonies	Taylor & Francis		Taylor & Francis Online	Franco Mutinelli; 	2021-03-10	VoR	10.1080/00218839.2021.1895569						Journal of Apicultural Research				Journal	10.1080/tjar20	tandf:tjar20		0021-8839	2078-6913												Article	2021	OA_Gold	Regular	Unique_Item_Requests	1	1	0
Euthanasia and welfare of managed honey bee colonies	Taylor & Francis		Taylor & Francis Online	Franco Mutinelli; 	2021-03-10	VoR	10.1080/00218839.2021.1895569						Journal of Apicultural Research				Journal	10.1080/tjar20	tandf:tjar20		0021-8839	2078-6913												Article	2021	OA_Gold	Regular	Total_Item_Investigations	2	2	0
Euthanasia and welfare of managed honey bee colonies	Taylor & Francis		Taylor & Francis Online	Franco Mutinelli; 	2021-03-10	VoR	10.1080/00218839.2021.1895569						Journal of Apicultural Research				Journal	10.1080/tjar20	tandf:tjar20		0021-8839	2078-6913												Article	2021	OA_Gold	Regular	Total_Item_Requests	2	2	0
Evaluation of antitumor effect of zoledronic acid entrapped in folate-linked liposome for targeting to tumor-associated macrophages	Taylor & Francis		Taylor & Francis Online	Etsuo Yonemochi, Kumi Kawano, Jun Yamashita, Yoshiyuki Hattori, Chisato Sakaida; 	2014-09-09	VoR	10.3109/08982104.2014.954128						Journal of Liposome Research				Journal	10.1080/ilpr20	tandf:ilpr20		0898-2104	1532-2394												Article	2014	Controlled	Regular	Unique_Item_Investigations	1	1	0
Evaluation of antitumor effect of zoledronic acid entrapped in folate-linked liposome for targeting to tumor-associated macrophages	Taylor & Francis		Taylor & Francis Online	Etsuo Yonemochi, Kumi Kawano, Jun Yamashita, Yoshiyuki Hattori, Chisato Sakaida; 	2014-09-09	VoR	10.3109/08982104.2014.954128						Journal of Liposome Research				Journal	10.1080/ilpr20	tandf:ilpr20		0898-2104	1532-2394												Article	2014	Controlled	Regular	Unique_Item_Requests	1	1	0
Evaluation of antitumor effect of zoledronic acid entrapped in folate-linked liposome for targeting to tumor-associated macrophages	Taylor & Francis		Taylor & Francis Online	Etsuo Yonemochi, Kumi Kawano, Jun Yamashita, Yoshiyuki Hattori, Chisato Sakaida; 	2014-09-09	VoR	10.3109/08982104.2014.954128						Journal of Liposome Research				Journal	10.1080/ilpr20	tandf:ilpr20		0898-2104	1532-2394												Article	2014	Controlled	Regular	Total_Item_Investigations	2	2	0
Evaluation of antitumor effect of zoledronic acid entrapped in folate-linked liposome for targeting to tumor-associated macrophages	Taylor & Francis		Taylor & Francis Online	Etsuo Yonemochi, Kumi Kawano, Jun Yamashita, Yoshiyuki Hattori, Chisato Sakaida; 	2014-09-09	VoR	10.3109/08982104.2014.954128						Journal of Liposome Research				Journal	10.1080/ilpr20	tandf:ilpr20		0898-2104	1532-2394												Article	2014	Controlled	Regular	Total_Item_Requests	2	2	0
Evaluation of disease management approaches for powdery mildew on Cannabis sativa L. (marijuana) plants	Taylor & Francis		Taylor & Francis Online	Zamir K. Punja, ZAMIR PUNJA, Cameron Scott; 	2020-12-03	VoR	10.1080/07060661.2020.1836026						Canadian Journal of Plant Pathology				Journal	10.1080/tcjp20	tandf:tcjp20		0706-0661	1715-2992												Article	2020	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
Evaluation of disease management approaches for powdery mildew on Cannabis sativa L. (marijuana) plants	Taylor & Francis		Taylor & Francis Online	Zamir K. Punja, ZAMIR PUNJA, Cameron Scott; 	2020-12-03	VoR	10.1080/07060661.2020.1836026						Canadian Journal of Plant Pathology				Journal	10.1080/tcjp20	tandf:tcjp20		0706-0661	1715-2992												Article	2020	OA_Gold	Regular	Unique_Item_Requests	1	1	0
Evaluation of disease management approaches for powdery mildew on Cannabis sativa L. (marijuana) plants	Taylor & Francis		Taylor & Francis Online	Zamir K. Punja, ZAMIR PUNJA, Cameron Scott; 	2020-12-03	VoR	10.1080/07060661.2020.1836026						Canadian Journal of Plant Pathology				Journal	10.1080/tcjp20	tandf:tcjp20		0706-0661	1715-2992												Article	2020	OA_Gold	Regular	Total_Item_Investigations	3	3	0
Evaluation of disease management approaches for powdery mildew on Cannabis sativa L. (marijuana) plants	Taylor & Francis		Taylor & Francis Online	Zamir K. Punja, ZAMIR PUNJA, Cameron Scott; 	2020-12-03	VoR	10.1080/07060661.2020.1836026						Canadian Journal of Plant Pathology				Journal	10.1080/tcjp20	tandf:tcjp20		0706-0661	1715-2992												Article	2020	OA_Gold	Regular	Total_Item_Requests	3	3	0
Evaluation of Urban Consumer Willingness to Pay for Organic Leafy Vegetables	Taylor & Francis		Taylor & Francis Online	Hassan Sadeghpour, Mohammad Kavoosi Kalashami, Mortaza Ghorbandoust, Mohammad Sadegh Allahyari, Jhalukpreya Surujlal, M. S. Allahyari; 	2016-10-11	VoR	10.1080/19315260.2016.1230166						International Journal of Vegetable Science				Journal	10.1080/wijv20	tandf:wijv20		1931-5260	1931-5279												Article	2016	Controlled	Regular	Unique_Item_Investigations	2	2	0
Evaluation of Urban Consumer Willingness to Pay for Organic Leafy Vegetables	Taylor & Francis		Taylor & Francis Online	Hassan Sadeghpour, Mohammad Kavoosi Kalashami, Mortaza Ghorbandoust, Mohammad Sadegh Allahyari, Jhalukpreya Surujlal, M. S. Allahyari; 	2016-10-11	VoR	10.1080/19315260.2016.1230166						International Journal of Vegetable Science				Journal	10.1080/wijv20	tandf:wijv20		1931-5260	1931-5279												Article	2016	Controlled	Regular	Unique_Item_Requests	2	2	0
Evaluation of Urban Consumer Willingness to Pay for Organic Leafy Vegetables	Taylor & Francis		Taylor & Francis Online	Hassan Sadeghpour, Mohammad Kavoosi Kalashami, Mortaza Ghorbandoust, Mohammad Sadegh Allahyari, Jhalukpreya Surujlal, M. S. Allahyari; 	2016-10-11	VoR	10.1080/19315260.2016.1230166						International Journal of Vegetable Science				Journal	10.1080/wijv20	tandf:wijv20		1931-5260	1931-5279												Article	2016	Controlled	Regular	Total_Item_Investigations	2	2	0
Evaluation of Urban Consumer Willingness to Pay for Organic Leafy Vegetables	Taylor & Francis		Taylor & Francis Online	Hassan Sadeghpour, Mohammad Kavoosi Kalashami, Mortaza Ghorbandoust, Mohammad Sadegh Allahyari, Jhalukpreya Surujlal, M. S. Allahyari; 	2016-10-11	VoR	10.1080/19315260.2016.1230166						International Journal of Vegetable Science				Journal	10.1080/wijv20	tandf:wijv20		1931-5260	1931-5279												Article	2016	Controlled	Regular	Total_Item_Requests	2	2	0
Everyday childhood nature experiences in an era of urbanisation: an analysis of Dutch children’s drawings of their favourite place to play outdoors	Routledge		Taylor & Francis Online	M. N. C. Aarts, Bernadette van Heel, Riyan J.G van den Born, R. J. G. van den Born, B. F. van Heel; 	2022-05-30	VoR	10.1080/14733285.2022.2071600						Children's Geographies				Journal	10.1080/cchg20	tandf:cchg20		1473-3285	1473-3277												Article	2022	OA_Gold	Regular	Unique_Item_Investigations	2	2	0
Everyday childhood nature experiences in an era of urbanisation: an analysis of Dutch children’s drawings of their favourite place to play outdoors	Routledge		Taylor & Francis Online	M. N. C. Aarts, Bernadette van Heel, Riyan J.G van den Born, R. J. G. van den Born, B. F. van Heel; 	2022-05-30	VoR	10.1080/14733285.2022.2071600						Children's Geographies				Journal	10.1080/cchg20	tandf:cchg20		1473-3285	1473-3277												Article	2022	OA_Gold	Regular	Unique_Item_Requests	2	2	0
Everyday childhood nature experiences in an era of urbanisation: an analysis of Dutch children’s drawings of their favourite place to play outdoors	Routledge		Taylor & Francis Online	M. N. C. Aarts, Bernadette van Heel, Riyan J.G van den Born, R. J. G. van den Born, B. F. van Heel; 	2022-05-30	VoR	10.1080/14733285.2022.2071600						Children's Geographies				Journal	10.1080/cchg20	tandf:cchg20		1473-3285	1473-3277												Article	2022	OA_Gold	Regular	Total_Item_Investigations	5	5	0
Everyday childhood nature experiences in an era of urbanisation: an analysis of Dutch children’s drawings of their favourite place to play outdoors	Routledge		Taylor & Francis Online	M. N. C. Aarts, Bernadette van Heel, Riyan J.G van den Born, R. J. G. van den Born, B. F. van Heel; 	2022-05-30	VoR	10.1080/14733285.2022.2071600						Children's Geographies				Journal	10.1080/cchg20	tandf:cchg20		1473-3285	1473-3277												Article	2022	OA_Gold	Regular	Total_Item_Requests	5	5	0
Evidence for the role of affective theory of mind in face-name associative memory	Routledge		Taylor & Francis Online	Anne C. Krendl, Lucas J. Hamilton; 	2023-03-31	VoR	10.1080/13825585.2023.2194607						Aging, Neuropsychology, and Cognition				Journal	10.1080/nanc20	tandf:nanc20		1382-5585	1744-4128												Article	9999	Controlled	Regular	Unique_Item_Investigations	1	1	0
Evidence for the role of affective theory of mind in face-name associative memory	Routledge		Taylor & Francis Online	Anne C. Krendl, Lucas J. Hamilton; 	2023-03-31	VoR	10.1080/13825585.2023.2194607						Aging, Neuropsychology, and Cognition				Journal	10.1080/nanc20	tandf:nanc20		1382-5585	1744-4128												Article	9999	Controlled	Regular	Unique_Item_Requests	1	1	0
Evidence for the role of affective theory of mind in face-name associative memory	Routledge		Taylor & Francis Online	Anne C. Krendl, Lucas J. Hamilton; 	2023-03-31	VoR	10.1080/13825585.2023.2194607						Aging, Neuropsychology, and Cognition				Journal	10.1080/nanc20	tandf:nanc20		1382-5585	1744-4128												Article	9999	Controlled	Regular	Total_Item_Investigations	2	2	0
Evidence for the role of affective theory of mind in face-name associative memory	Routledge		Taylor & Francis Online	Anne C. Krendl, Lucas J. Hamilton; 	2023-03-31	VoR	10.1080/13825585.2023.2194607						Aging, Neuropsychology, and Cognition				Journal	10.1080/nanc20	tandf:nanc20		1382-5585	1744-4128												Article	9999	Controlled	Regular	Total_Item_Requests	2	2	0
Evolutionary theories of rape	Routledge		Taylor & Francis Online	John Archer, A. Elaine Vaughan; 	2010-12-02	VoR	10.1080/14616660110049609						Psychology, Evolution & Gender				Journal	10.1080/rpeg19	tandf:rpeg19		1461-6661													Article	2001	Controlled	Regular	Unique_Item_Investigations	1	1	0
Evolutionary theories of rape	Routledge		Taylor & Francis Online	John Archer, A. Elaine Vaughan; 	2010-12-02	VoR	10.1080/14616660110049609						Psychology, Evolution & Gender				Journal	10.1080/rpeg19	tandf:rpeg19		1461-6661													Article	2001	Controlled	Regular	Total_Item_Investigations	1	1	0
Evolving, aging, and making culture*	Routledge		Taylor & Francis Online	A. F. Robertson; 	2010-07-20	VoR	10.1080/00141844.1994.9981490						Ethnos				Journal	10.1080/retn20	tandf:retn20		0014-1844	1469-588X												Article	1994	Controlled	Regular	Unique_Item_Investigations	1	1	0
Evolving, aging, and making culture*	Routledge		Taylor & Francis Online	A. F. Robertson; 	2010-07-20	VoR	10.1080/00141844.1994.9981490						Ethnos				Journal	10.1080/retn20	tandf:retn20		0014-1844	1469-588X												Article	1994	Controlled	Regular	Total_Item_Investigations	1	1	0
Evolving, aging, and making culture*	Routledge		Taylor & Francis Online	A. F. Robertson; 	2010-07-20	VoR	10.1080/00141844.1994.9981490						Ethnos				Journal	10.1080/retn20	tandf:retn20		0014-1844	1469-588X												Article	1994	Controlled	Regular	No_License	1	1	0
Ewe wastage in commercial sheep flocks: a review of current knowledge	Taylor & Francis		Taylor & Francis Online	AL Ridler, PR Kenyon, RA Corner-Thomas, KJ Flay; 	2022-02-23	VoR	10.1080/00480169.2022.2032446						New Zealand Veterinary Journal				Journal	10.1080/tnzv20	tandf:tnzv20		0048-0169	1176-0710												Article	2022	Controlled	Regular	Unique_Item_Investigations	1	1	0
Ewe wastage in commercial sheep flocks: a review of current knowledge	Taylor & Francis		Taylor & Francis Online	AL Ridler, PR Kenyon, RA Corner-Thomas, KJ Flay; 	2022-02-23	VoR	10.1080/00480169.2022.2032446						New Zealand Veterinary Journal				Journal	10.1080/tnzv20	tandf:tnzv20		0048-0169	1176-0710												Article	2022	Controlled	Regular	Unique_Item_Requests	1	1	0
Ewe wastage in commercial sheep flocks: a review of current knowledge	Taylor & Francis		Taylor & Francis Online	AL Ridler, PR Kenyon, RA Corner-Thomas, KJ Flay; 	2022-02-23	VoR	10.1080/00480169.2022.2032446						New Zealand Veterinary Journal				Journal	10.1080/tnzv20	tandf:tnzv20		0048-0169	1176-0710												Article	2022	Controlled	Regular	Total_Item_Investigations	2	2	0
Ewe wastage in commercial sheep flocks: a review of current knowledge	Taylor & Francis		Taylor & Francis Online	AL Ridler, PR Kenyon, RA Corner-Thomas, KJ Flay; 	2022-02-23	VoR	10.1080/00480169.2022.2032446						New Zealand Veterinary Journal				Journal	10.1080/tnzv20	tandf:tnzv20		0048-0169	1176-0710												Article	2022	Controlled	Regular	Total_Item_Requests	2	2	0
Examining Productive Failure, Productive Success, Unproductive Failure, and Unproductive Success in Learning	Routledge		Taylor & Francis Online	Manu Kapur; 	2016-04-07	VoR	10.1080/00461520.2016.1155457						Educational Psychologist				Journal	10.1080/hedp20	tandf:hedp20		0046-1520	1532-6985												Article	2016	Controlled	Regular	Unique_Item_Investigations	1	1	0
Examining Productive Failure, Productive Success, Unproductive Failure, and Unproductive Success in Learning	Routledge		Taylor & Francis Online	Manu Kapur; 	2016-04-07	VoR	10.1080/00461520.2016.1155457						Educational Psychologist				Journal	10.1080/hedp20	tandf:hedp20		0046-1520	1532-6985												Article	2016	Controlled	Regular	Unique_Item_Requests	1	1	0
Examining Productive Failure, Productive Success, Unproductive Failure, and Unproductive Success in Learning	Routledge		Taylor & Francis Online	Manu Kapur; 	2016-04-07	VoR	10.1080/00461520.2016.1155457						Educational Psychologist				Journal	10.1080/hedp20	tandf:hedp20		0046-1520	1532-6985												Article	2016	Controlled	Regular	Total_Item_Investigations	3	3	0
Examining Productive Failure, Productive Success, Unproductive Failure, and Unproductive Success in Learning	Routledge		Taylor & Francis Online	Manu Kapur; 	2016-04-07	VoR	10.1080/00461520.2016.1155457						Educational Psychologist				Journal	10.1080/hedp20	tandf:hedp20		0046-1520	1532-6985												Article	2016	Controlled	Regular	Total_Item_Requests	3	3	0
Experience of Miscarriage versus Stillbirth: Differences in Fear of Childbirth, Adjustment Disorder, and Optimism	Routledge		Taylor & Francis Online	Sharona Kraus, Liat Hamama, Yaira Hamama-Raz; 	2023-07-14	VoR	10.1080/15325024.2023.2234822						Journal of Loss and Trauma				Journal	10.1080/upil20	tandf:upil20		1532-5024	1532-5032												Article	2023	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
Experience of Miscarriage versus Stillbirth: Differences in Fear of Childbirth, Adjustment Disorder, and Optimism	Routledge		Taylor & Francis Online	Sharona Kraus, Liat Hamama, Yaira Hamama-Raz; 	2023-07-14	VoR	10.1080/15325024.2023.2234822						Journal of Loss and Trauma				Journal	10.1080/upil20	tandf:upil20		1532-5024	1532-5032												Article	2023	OA_Gold	Regular	Unique_Item_Requests	1	1	0
Experience of Miscarriage versus Stillbirth: Differences in Fear of Childbirth, Adjustment Disorder, and Optimism	Routledge		Taylor & Francis Online	Sharona Kraus, Liat Hamama, Yaira Hamama-Raz; 	2023-07-14	VoR	10.1080/15325024.2023.2234822						Journal of Loss and Trauma				Journal	10.1080/upil20	tandf:upil20		1532-5024	1532-5032												Article	2023	OA_Gold	Regular	Total_Item_Investigations	1	1	0
Experience of Miscarriage versus Stillbirth: Differences in Fear of Childbirth, Adjustment Disorder, and Optimism	Routledge		Taylor & Francis Online	Sharona Kraus, Liat Hamama, Yaira Hamama-Raz; 	2023-07-14	VoR	10.1080/15325024.2023.2234822						Journal of Loss and Trauma				Journal	10.1080/upil20	tandf:upil20		1532-5024	1532-5032												Article	2023	OA_Gold	Regular	Total_Item_Requests	1	1	0
Experiences of transgender prisoners and their knowledge, attitudes, and practices regarding sexual behaviors and HIV/STIs: A systematic review	Taylor & Francis		Taylor & Francis Online	Jeff Gow, Amy B. Mullens, Annette Bromdal, Annette Brömdal, Tania M. Phillips; 	2018-11-22	VoR	10.1080/15532739.2018.1538838						International Journal of Transgenderism				Journal	10.1080/wijt20	tandf:wijt20		1553-2739	1434-4599												Article	2018	Controlled	Regular	Unique_Item_Investigations	1	1	0
Experiences of transgender prisoners and their knowledge, attitudes, and practices regarding sexual behaviors and HIV/STIs: A systematic review	Taylor & Francis		Taylor & Francis Online	Jeff Gow, Amy B. Mullens, Annette Bromdal, Annette Brömdal, Tania M. Phillips; 	2018-11-22	VoR	10.1080/15532739.2018.1538838						International Journal of Transgenderism				Journal	10.1080/wijt20	tandf:wijt20		1553-2739	1434-4599												Article	2018	Controlled	Regular	Unique_Item_Requests	1	1	0
Experiences of transgender prisoners and their knowledge, attitudes, and practices regarding sexual behaviors and HIV/STIs: A systematic review	Taylor & Francis		Taylor & Francis Online	Jeff Gow, Amy B. Mullens, Annette Bromdal, Annette Brömdal, Tania M. Phillips; 	2018-11-22	VoR	10.1080/15532739.2018.1538838						International Journal of Transgenderism				Journal	10.1080/wijt20	tandf:wijt20		1553-2739	1434-4599												Article	2018	Controlled	Regular	Total_Item_Investigations	1	1	0
Experiences of transgender prisoners and their knowledge, attitudes, and practices regarding sexual behaviors and HIV/STIs: A systematic review	Taylor & Francis		Taylor & Francis Online	Jeff Gow, Amy B. Mullens, Annette Bromdal, Annette Brömdal, Tania M. Phillips; 	2018-11-22	VoR	10.1080/15532739.2018.1538838						International Journal of Transgenderism				Journal	10.1080/wijt20	tandf:wijt20		1553-2739	1434-4599												Article	2018	Controlled	Regular	Total_Item_Requests	1	1	0
Experiences with Misgendering: Identity Misclassification of Transgender Spectrum Individuals	Routledge		Taylor & Francis Online	Kevin A. McLemore; 	2014-08-21	VoR	10.1080/15298868.2014.950691						Self and Identity				Journal	10.1080/psai20	tandf:psai20		1529-8868	1529-8876												Article	2014	Controlled	Regular	Unique_Item_Investigations	1	1	0
Experiences with Misgendering: Identity Misclassification of Transgender Spectrum Individuals	Routledge		Taylor & Francis Online	Kevin A. McLemore; 	2014-08-21	VoR	10.1080/15298868.2014.950691						Self and Identity				Journal	10.1080/psai20	tandf:psai20		1529-8868	1529-8876												Article	2014	Controlled	Regular	Unique_Item_Requests	1	1	0
Experiences with Misgendering: Identity Misclassification of Transgender Spectrum Individuals	Routledge		Taylor & Francis Online	Kevin A. McLemore; 	2014-08-21	VoR	10.1080/15298868.2014.950691						Self and Identity				Journal	10.1080/psai20	tandf:psai20		1529-8868	1529-8876												Article	2014	Controlled	Regular	Total_Item_Investigations	3	3	0
Experiences with Misgendering: Identity Misclassification of Transgender Spectrum Individuals	Routledge		Taylor & Francis Online	Kevin A. McLemore; 	2014-08-21	VoR	10.1080/15298868.2014.950691						Self and Identity				Journal	10.1080/psai20	tandf:psai20		1529-8868	1529-8876												Article	2014	Controlled	Regular	Total_Item_Requests	2	2	0
Experiencing Amsterdam’s Red Light District as a female resident: normalization, alliances and diversion	Routledge		Taylor & Francis Online	Astrid Mörk, Amanda Brandellero; 	2023-08-15	VoR	10.1080/0966369X.2023.2239520						Gender, Place & Culture				Journal	10.1080/cgpc20	tandf:cgpc20		0966-369X	1360-0524												Article	9999	OA_Gold	Regular	Unique_Item_Investigations	1	1	0
Experiencing Amsterdam’s Red Light District as a female resident: normalization, alliances and diversion	Routledge		Taylor & Francis Online	Astrid Mörk, Amanda Brandellero; 	2023-08-15	VoR	10.1080/0966369X.2023.2239520						Gender, Place & Culture				Journal	10.1080/cgpc20	tandf:cgpc20		0966-369X	1360-0524												Article	9999	OA_Gold	Regular	Unique_Item_Requests	1	1	0
Experiencing Amsterdam’s Red Light District as a female resident: normalization, alliances and diversion	Routledge		Taylor & Francis Online	Astrid Mörk, Amanda Brandellero; 	2023-08-15	VoR	10.1080/0966369X.2023.2239520						Gender, Place & Culture				Journal	10.1080/cgpc20	tandf:cgpc20		0966-369X	1360-0524												Article	9999	OA_Gold	Regular	Total_Item_Investigations	1	1	0
Experiencing Amsterdam’s Red Light District as a female resident: normalization, alliances and diversion	Routledge		Taylor & Francis Online	Astrid Mörk, Amanda Brandellero; 	2023-08-15	VoR	10.1080/0966369X.2023.2239520						Gender, Place & Culture				Journal	10.1080/cgpc20	tandf:cgpc20		0966-369X	1360-0524												Article	9999	OA_Gold	Regular	Total_Item_Requests	1	1	0
Experimental Investigation of Gear Scuffing for Various Tooth Surface Treatments	Taylor & Francis		Taylor & Francis Online	huaiju liu, Taimin Chen, Peitang Wei, Ping Zeng, Robert Parker, Caichao Zhu, Dongshan Li; 	2022-11-30	VoR	10.1080/10402004.2022.2136590						Tribology Transactions				Journal	10.1080/utrb20	tandf:utrb20		1040-2004	1547-397X												Article	2022	Controlled	Regular	Unique_Item_Investigations	1	1	0
Experimental Investigation of Gear Scuffing for Various Tooth Surface Treatments	Taylor & Francis		Taylor & Francis Online	huaiju liu, Taimin Chen, Peitang Wei, Ping Zeng, Robert Parker, Caichao Zhu, Dongshan Li; 	2022-11-30	VoR	10.1080/10402004.2022.2136590						Tribology Transactions				Journal	10.1080/utrb20	tandf:utrb20		1040-2004	1547-397X												Article	2022	Controlled	Regular	Unique_Item_Requests	1	1	0
Experimental Investigation of Gear Scuffing for Various Tooth Surface Treatments	Taylor & Francis		Taylor & Francis Online	huaiju liu, Taimin Chen, Peitang Wei, Ping Zeng, Robert Parker, Caichao Zhu, Dongshan Li; 	2022-11-30	VoR	10.1080/10402004.2022.2136590						Tribology Transactions				Journal	10.1080/utrb20	tandf:utrb20		1040-2004	1547-397X												Article	2022	Controlled	Regular	Total_Item_Investigations	8	8	0
Experimental Investigation of Gear Scuffing for Various Tooth Surface Treatments	Taylor & Francis		Taylor & Francis Online	huaiju liu, Taimin Chen, Peitang Wei, Ping Zeng, Robert Parker, Caichao Zhu, Dongshan Li; 	2022-11-30	VoR	10.1080/10402004.2022.2136590						Tribology Transactions				Journal	10.1080/utrb20	tandf:utrb20		1040-2004	1547-397X												Article	2022	Controlled	Regular	Total_Item_Requests	8	8	0
Exploring Australian speech-language pathologists’ use and perceptions ofnon-speech oral motor exercises	Taylor & Francis		Taylor & Francis Online	Anna F. Rumbach, Tanya A. Rose, Mynn Cheah; 	2018-01-29	VoR	10.1080/09638288.2018.1431694						Disability and Rehabilitation				Journal	10.1080/idre20	tandf:idre20		0963-8288	1464-5165												Article	2018	Controlled	Regular	Unique_Item_Investigations	1	1	0
Exploring Australian speech-language pathologists’ use and perceptions ofnon-speech oral motor exercises	Taylor & Francis		Taylor & Francis Online	Anna F. Rumbach, Tanya A. Rose, Mynn Cheah; 	2018-01-29	VoR	10.1080/09638288.2018.1431694						Disability and Rehabilitation				Journal	10.1080/idre20	tandf:idre20		0963-8288	1464-5165												Article	2018	Controlled	Regular	Unique_Item_Requests	1	1	0
Exploring Australian speech-language pathologists’ use and perceptions ofnon-speech oral motor exercises	Taylor & Francis		Taylor & Francis Online	Anna F. Rumbach, Tanya A. Rose, Mynn Cheah; 	2018-01-29	VoR	10.1080/09638288.2018.1431694						Disability and Rehabilitation				Journal	10.1080/idre20	tandf:idre20		0963-8288	1464-5165												Article	2018	Controlled	Regular	Total_Item_Investigations	2	2	0
Exploring Australian speech-language pathologists’ use and perceptions ofnon-speech oral motor exercises	Taylor & Francis		Taylor & Francis Online	Anna F. Rumbach, Tanya A. Rose, Mynn Cheah; 	2018-01-29	VoR	10.1080/09638288.2018.1431694						Disability and Rehabilitation				Journal	10.1080/idre20	tandf:idre20		0963-8288	1464-5165												Article	2018	Controlled	Regular	Total_Item_Requests	2	2	0
Exploring business travel with work–family conflict and the emotional exhaustion component of burnout as outcome variables: The job demands–resources perspective	Routledge		Taylor & Francis Online	Maria Therese Jensen; 	2013-04-29	VoR	10.1080/1359432X.2013.787183						European Journal of Work and Organizational Psychology				Journal	10.1080/pewo20	tandf:pewo20		1359-432X	1464-0643												Article	2013	Controlled	Regular	Unique_Item_Investigations	2	2	0
Exploring business travel with work–family conflict and the emotional exhaustion component of burnout as outcome variables: The job demands–resources perspective	Routledge		Taylor & Francis Online	Maria Therese Jensen; 	2013-04-29	VoR	10.1080/1359432X.2013.787183						European Journal of Work and Organizational Psychology				Journal	10.1080/pewo20	tandf:pewo20		1359-432X	1464-0643												Article	2013	Controlled	Regular	Unique_Item_Requests	2	2	0
Exploring business travel with work–family conflict and the emotional exhaustion component of burnout as outcome variables: The job demands–resources perspective	Routledge		Taylor & Francis Online	Maria Therese Jensen; 	2013-04-29	VoR	10.1080/1359432X.2013.787183						European Journal of Work and Organizational Psychology				Journal	10.1080/pewo20	tandf:pewo20		1359-432X	1464-0643												Article	2013	Controlled	Regular	Total_Item_Investigations	3	3	0
Exploring business travel with work–family conflict and the emotional exhaustion component of burnout as outcome variables: The job demands–resources perspective	Routledge		Taylor & Francis Online	Maria Therese Jensen; 	2013-04-29	VoR	10.1080/1359432X.2013.787183						European Journal of Work and Organizational Psychology				Journal	10.1080/pewo20	tandf:pewo20		1359-432X	1464-0643												Article	2013	Controlled	Regular	Total_Item_Requests	3	3	0
Exploring Cultural Universals	Routledge		Taylor & Francis Online	Susan Gay, Harris Payne; 	2007-08-16	VoR	10.1080/00221349708978790						Journal of Geography				Journal	10.1080/rjog20	tandf:rjog20		0022-1341	1752-6868												Article	1997	Controlled	Regular	Unique_Item_Investigations	1	1	0
Exploring Cultural Universals	Routledge		Taylor & Francis Online	Susan Gay, Harris Payne; 	2007-08-16	VoR	10.1080/00221349708978790						Journal of Geography				Journal	10.1080/rjog20	tandf:rjog20		0022-1341	1752-6868												Article	1997	Controlled	Regular	Unique_Item_Requests	1	1	0
Exploring Cultural Universals	Routledge		Taylor & Francis Online	Susan Gay, Harris Payne; 	2007-08-16	VoR	10.1080/00221349708978790						Journal of Geography				Journal	10.1080/rjog20	tandf:rjog20		0022-1341	1752-6868												Article	1997	Controlled	Regular	Total_Item_Investigations	1	1	0
Exploring Cultural Universals	Routledge		Taylor & Francis Online	Susan Gay, Harris Payne; 	2007-08-16	VoR	10.1080/00221349708978790						Journal of Geography				Journal	10.1080/rjog20	tandf:rjog20		0022-1341	1752-6868												Article	1997	Controlled	Regular	Total_Item_Requests	1	1	0
Exploring factors and implications of violence against civilians: a case study of the Soviet-Afghan war	Routledge		Taylor & Francis Online	Justin Magula; 	2023-07-04	VoR	10.1080/09592318.2023.2231198						Small Wars & Insurgencies				Journal	10.1080/fswi20	tandf:fswi20		0959-2318	1743-9558												Article	2023	Controlled	Regular	Unique_Item_Investigations	1	1	0
