Report_Name	Journal Usage by Access Type
Report_ID	TR_J3
Release	5
Institution_Name	University of Prince Edward Island
Institution_ID	rsc:3140
Metric_Types	Total_Item_Investigations; Total_Item_Requests; Unique_Item_Investigations; Unique_Item_Requests
Report_Filters	Data_Type=Journal; Access_Method=Regular
Report_Attributes	
Exceptions	
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T13:56:11Z
Created_By	MPS Limited

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	Access_Type	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Dalton Transactions	Royal Society of Chemistry		pubs.rsc.org	10.1039/14779234/2003		1477-9226	1477-9234	https://www.rsc.org/Publishing/Journals/dt/index.asp	OA_Gold	Total_Item_Investigations	3	3	0
Environmental Science: Atmospheres	Royal Society of Chemistry		pubs.rsc.org	10.1039/26343606/2021		0000-0000	2634-3606	https://www.rsc.org/Publishing/Journals/EA/Index.asp	OA_Gold	Unique_Item_Requests	1	1	0
Environmental Science: Atmospheres	Royal Society of Chemistry		pubs.rsc.org	10.1039/26343606/2021		0000-0000	2634-3606	https://www.rsc.org/Publishing/Journals/EA/Index.asp	OA_Gold	Total_Item_Requests	1	1	0
Environmental Science: Atmospheres	Royal Society of Chemistry		pubs.rsc.org	10.1039/26343606/2021		0000-0000	2634-3606	https://www.rsc.org/Publishing/Journals/EA/Index.asp	OA_Gold	Unique_Item_Investigations	2	2	0
Environmental Science: Atmospheres	Royal Society of Chemistry		pubs.rsc.org	10.1039/26343606/2021		0000-0000	2634-3606	https://www.rsc.org/Publishing/Journals/EA/Index.asp	OA_Gold	Total_Item_Investigations	2	2	0
Environmental Science: Nano	Royal Society of Chemistry		pubs.rsc.org	10.1039/20518161/2014		2051-8153	2051-8161	https://www.rsc.org/Publishing/Journals/EN/Index.asp	Controlled	Unique_Item_Requests	2	2	0
Environmental Science: Nano	Royal Society of Chemistry		pubs.rsc.org	10.1039/20518161/2014		2051-8153	2051-8161	https://www.rsc.org/Publishing/Journals/EN/Index.asp	Controlled	Total_Item_Requests	3	3	0
Environmental Science: Nano	Royal Society of Chemistry		pubs.rsc.org	10.1039/20518161/2014		2051-8153	2051-8161	https://www.rsc.org/Publishing/Journals/EN/Index.asp	Controlled	Unique_Item_Investigations	4	4	0
Environmental Science: Nano	Royal Society of Chemistry		pubs.rsc.org	10.1039/20518161/2014		2051-8153	2051-8161	https://www.rsc.org/Publishing/Journals/EN/Index.asp	Controlled	Total_Item_Investigations	5	5	0
Food & Function	Royal Society of Chemistry		pubs.rsc.org	10.1039/2042650X/2010		2042-6496	2042-650X	https://www.rsc.org/Publishing/Journals/FO/Index.asp	OA_Gold	Unique_Item_Requests	1	1	0
Food & Function	Royal Society of Chemistry		pubs.rsc.org	10.1039/2042650X/2010		2042-6496	2042-650X	https://www.rsc.org/Publishing/Journals/FO/Index.asp	OA_Gold	Total_Item_Requests	2	2	0
Food & Function	Royal Society of Chemistry		pubs.rsc.org	10.1039/2042650X/2010		2042-6496	2042-650X	https://www.rsc.org/Publishing/Journals/FO/Index.asp	OA_Gold	Unique_Item_Investigations	2	2	0
Food & Function	Royal Society of Chemistry		pubs.rsc.org	10.1039/2042650X/2010		2042-6496	2042-650X	https://www.rsc.org/Publishing/Journals/FO/Index.asp	OA_Gold	Total_Item_Investigations	3	3	0
Green Chemistry	Royal Society of Chemistry		pubs.rsc.org	10.1039/14639270/1999		1463-9262	1463-9270	https://www.rsc.org/Publishing/Journals/GC/Index.asp	Controlled	Unique_Item_Requests	7	7	0
Green Chemistry	Royal Society of Chemistry		pubs.rsc.org	10.1039/14639270/1999		1463-9262	1463-9270	https://www.rsc.org/Publishing/Journals/GC/Index.asp	Controlled	Total_Item_Requests	13	13	0
Green Chemistry	Royal Society of Chemistry		pubs.rsc.org	10.1039/14639270/1999		1463-9262	1463-9270	https://www.rsc.org/Publishing/Journals/GC/Index.asp	Controlled	Unique_Item_Investigations	11	11	0
Green Chemistry	Royal Society of Chemistry		pubs.rsc.org	10.1039/14639270/1999		1463-9262	1463-9270	https://www.rsc.org/Publishing/Journals/GC/Index.asp	Controlled	Total_Item_Investigations	19	19	0
Green Chemistry	Royal Society of Chemistry		pubs.rsc.org	10.1039/14639270/1999		1463-9262	1463-9270	https://www.rsc.org/Publishing/Journals/GC/Index.asp	OA_Gold	Unique_Item_Requests	2	2	0
Green Chemistry	Royal Society of Chemistry		pubs.rsc.org	10.1039/14639270/1999		1463-9262	1463-9270	https://www.rsc.org/Publishing/Journals/GC/Index.asp	OA_Gold	Total_Item_Requests	9	9	0
Green Chemistry	Royal Society of Chemistry		pubs.rsc.org	10.1039/14639270/1999		1463-9262	1463-9270	https://www.rsc.org/Publishing/Journals/GC/Index.asp	OA_Gold	Unique_Item_Investigations	3	3	0
Green Chemistry	Royal Society of Chemistry		pubs.rsc.org	10.1039/14639270/1999		1463-9262	1463-9270	https://www.rsc.org/Publishing/Journals/GC/Index.asp	OA_Gold	Total_Item_Investigations	13	13	0
Journal of Materials Chemistry	Royal Society of Chemistry		pubs.rsc.org	10.1039/13645501/1991		0959-9428	1364-5501	https://www.rsc.org/Publishing/Journals/JM/Index.asp	Controlled	Unique_Item_Requests	2	2	0
Journal of Materials Chemistry	Royal Society of Chemistry		pubs.rsc.org	10.1039/13645501/1991		0959-9428	1364-5501	https://www.rsc.org/Publishing/Journals/JM/Index.asp	Controlled	Total_Item_Requests	4	4	0
Journal of Materials Chemistry	Royal Society of Chemistry		pubs.rsc.org	10.1039/13645501/1991		0959-9428	1364-5501	https://www.rsc.org/Publishing/Journals/JM/Index.asp	Controlled	Unique_Item_Investigations	4	4	0
Journal of Materials Chemistry	Royal Society of Chemistry		pubs.rsc.org	10.1039/13645501/1991		0959-9428	1364-5501	https://www.rsc.org/Publishing/Journals/JM/Index.asp	Controlled	Total_Item_Investigations	6	6	0
