Report_Name	Title Master Report
Report_ID	TR
Release	5
Institution_Name	UPEI
Institution_ID	Gale:otta0998
Metric_Types	
Report_Filters	
Report_Attributes	
Exceptions	
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T08:43:45Z
Created_By	Gale

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Belfast Telegraph (Belfast, Northern Ireland)	Independent News & Media Ltd.		Gale		gale:5DVY		0307-5664			Unique_Item_Requests	1	1	0
Belfast Telegraph (Belfast, Northern Ireland)	Independent News & Media Ltd.		Gale		gale:5DVY		0307-5664			Unique_Item_Investigations	1	1	0
Belfast Telegraph (Belfast, Northern Ireland)	Independent News & Media Ltd.		Gale		gale:5DVY		0307-5664			Total_Item_Investigations	1	1	0
Biography	University of Hawaii Press		Gale		gale:0IKB		0162-4962			Total_Item_Requests	2	2	0
Biography	University of Hawaii Press		Gale		gale:0IKB		0162-4962			Unique_Item_Requests	1	1	0
Biography	University of Hawaii Press		Gale		gale:0IKB		0162-4962			Unique_Item_Investigations	1	1	0
Biography	University of Hawaii Press		Gale		gale:0IKB		0162-4962			Total_Item_Investigations	2	2	0
Black Music Research Journal	Center For Black Music Research		Gale		gale:0FLW		0276-3605			Total_Item_Requests	3	3	0
Black Music Research Journal	Center For Black Music Research		Gale		gale:0FLW		0276-3605			Unique_Item_Requests	2	2	0
Black Music Research Journal	Center For Black Music Research		Gale		gale:0FLW		0276-3605			Unique_Item_Investigations	2	2	0
Black Music Research Journal	Center For Black Music Research		Gale		gale:0FLW		0276-3605			Total_Item_Investigations	3	3	0
BMC Public Health	BioMed Central Ltd.		Gale		gale:5QAT		1471-2458			Total_Item_Requests	1	0	1
BMC Public Health	BioMed Central Ltd.		Gale		gale:5QAT		1471-2458			Unique_Item_Requests	1	0	1
BMC Public Health	BioMed Central Ltd.		Gale		gale:5QAT		1471-2458			Unique_Item_Investigations	1	0	1
BMC Public Health	BioMed Central Ltd.		Gale		gale:5QAT		1471-2458			Total_Item_Investigations	1	0	1
Booklist	American Library Association		Gale		gale:1598		0006-7385			Total_Item_Requests	59	0	59
Booklist	American Library Association		Gale		gale:1598		0006-7385			Unique_Item_Requests	52	0	52
Booklist	American Library Association		Gale		gale:1598		0006-7385			Unique_Item_Investigations	52	0	52
Booklist	American Library Association		Gale		gale:1598		0006-7385			Total_Item_Investigations	59	0	59
Bookmarks	Bookmarks Publishing LLC		Gale		gale:5GYG		1546-0657			Total_Item_Requests	5	0	5
Bookmarks	Bookmarks Publishing LLC		Gale		gale:5GYG		1546-0657			Unique_Item_Requests	5	0	5
Bookmarks	Bookmarks Publishing LLC		Gale		gale:5GYG		1546-0657			Unique_Item_Investigations	5	0	5
Bookmarks	Bookmarks Publishing LLC		Gale		gale:5GYG		1546-0657			Total_Item_Investigations	5	0	5
BookPage	BookPage		Gale		gale:8NDT					Total_Item_Requests	31	0	31
BookPage	BookPage		Gale		gale:8NDT					Unique_Item_Requests	30	0	30
BookPage	BookPage		Gale		gale:8NDT					Unique_Item_Investigations	30	0	30
BookPage	BookPage		Gale		gale:8NDT					Total_Item_Investigations	31	0	31
British Children's Writers, 1914-1960	Gale		Gale		gale:5LOJ		1096-8547			Total_Item_Requests	2	2	0
British Children's Writers, 1914-1960	Gale		Gale		gale:5LOJ		1096-8547			Unique_Item_Requests	1	1	0
British Children's Writers, 1914-1960	Gale		Gale		gale:5LOJ		1096-8547			Unique_Item_Investigations	1	1	0
British Children's Writers, 1914-1960	Gale		Gale		gale:5LOJ		1096-8547			Total_Item_Investigations	2	2	0
British Children's Writers, 1914-1960	Gale		Gale		gale:5LOJ		1096-8547			Unique_Title_Requests	1	1	0
British Children's Writers, 1914-1960	Gale		Gale		gale:5LOJ		1096-8547			Unique_Title_Investigations	1	1	0
British Journal of Canadian Studies	Liverpool University Press (UK)		Gale		gale:0ODE		0269-9222			Total_Item_Requests	3	3	0
British Journal of Canadian Studies	Liverpool University Press (UK)		Gale		gale:0ODE		0269-9222			Unique_Item_Requests	2	2	0
British Journal of Canadian Studies	Liverpool University Press (UK)		Gale		gale:0ODE		0269-9222			Unique_Item_Investigations	2	2	0
British Journal of Canadian Studies	Liverpool University Press (UK)		Gale		gale:0ODE		0269-9222			Total_Item_Investigations	3	3	0
Built Heritage	Springer		Gale		gale:67QR		2096-3041			Total_Item_Requests	1	1	0
Built Heritage	Springer		Gale		gale:67QR		2096-3041			Unique_Item_Requests	1	1	0
Built Heritage	Springer		Gale		gale:67QR		2096-3041			Unique_Item_Investigations	1	1	0
Built Heritage	Springer		Gale		gale:67QR		2096-3041			Total_Item_Investigations	1	1	0
Business Plans Handbook,Vol.14	Gale, part of Cengage Group		Gale		gale:1UWJ	978-1-4144-3750-7	1084-4473			Total_Item_Requests	1	1	0
Business Plans Handbook,Vol.14	Gale, part of Cengage Group		Gale		gale:1UWJ	978-1-4144-3750-7	1084-4473			Unique_Item_Requests	1	1	0
Business Plans Handbook,Vol.14	Gale, part of Cengage Group		Gale		gale:1UWJ	978-1-4144-3750-7	1084-4473			Unique_Item_Investigations	1	1	0
Business Plans Handbook,Vol.14	Gale, part of Cengage Group		Gale		gale:1UWJ	978-1-4144-3750-7	1084-4473			Total_Item_Investigations	1	1	0
Business Plans Handbook,Vol.14	Gale, part of Cengage Group		Gale		gale:1UWJ	978-1-4144-3750-7	1084-4473			Unique_Title_Requests	1	1	0
Business Plans Handbook,Vol.14	Gale, part of Cengage Group		Gale		gale:1UWJ	978-1-4144-3750-7	1084-4473			Unique_Title_Investigations	1	1	0
Business Plans Handbook,Vol.17	Gale, part of Cengage Group		Gale		gale:2XUW	978-1-4144-5775-8	1084-4473			Total_Item_Requests	2	2	0
Business Plans Handbook,Vol.17	Gale, part of Cengage Group		Gale		gale:2XUW	978-1-4144-5775-8	1084-4473			Unique_Item_Requests	1	1	0
Business Plans Handbook,Vol.17	Gale, part of Cengage Group		Gale		gale:2XUW	978-1-4144-5775-8	1084-4473			Unique_Item_Investigations	1	1	0
Business Plans Handbook,Vol.17	Gale, part of Cengage Group		Gale		gale:2XUW	978-1-4144-5775-8	1084-4473			Total_Item_Investigations	2	2	0
Business Plans Handbook,Vol.17	Gale, part of Cengage Group		Gale		gale:2XUW	978-1-4144-5775-8	1084-4473			Unique_Title_Requests	1	1	0
Business Plans Handbook,Vol.17	Gale, part of Cengage Group		Gale		gale:2XUW	978-1-4144-5775-8	1084-4473			Unique_Title_Investigations	1	1	0
Business Plans Handbook,Vol.20	Gale, part of Cengage Group		Gale		gale:2YUO	978-1-4144-7251-5	1084-4473			Total_Item_Requests	2	2	0
Business Plans Handbook,Vol.20	Gale, part of Cengage Group		Gale		gale:2YUO	978-1-4144-7251-5	1084-4473			Unique_Item_Requests	1	1	0
Business Plans Handbook,Vol.20	Gale, part of Cengage Group		Gale		gale:2YUO	978-1-4144-7251-5	1084-4473			Unique_Item_Investigations	1	1	0
Business Plans Handbook,Vol.20	Gale, part of Cengage Group		Gale		gale:2YUO	978-1-4144-7251-5	1084-4473			Total_Item_Investigations	2	2	0
Business Plans Handbook,Vol.20	Gale, part of Cengage Group		Gale		gale:2YUO	978-1-4144-7251-5	1084-4473			Unique_Title_Requests	1	1	0
Business Plans Handbook,Vol.20	Gale, part of Cengage Group		Gale		gale:2YUO	978-1-4144-7251-5	1084-4473			Unique_Title_Investigations	1	1	0
Business Rankings Annual,Ed.Online	Gale		Gale		gale:4OSO		1043-7908			Total_Item_Requests	1	1	0
Business Rankings Annual,Ed.Online	Gale		Gale		gale:4OSO		1043-7908			Unique_Item_Requests	1	1	0
Business Rankings Annual,Ed.Online	Gale		Gale		gale:4OSO		1043-7908			Unique_Item_Investigations	1	1	0
Business Rankings Annual,Ed.Online	Gale		Gale		gale:4OSO		1043-7908			Total_Item_Investigations	1	1	0
Business Rankings Annual,Ed.Online	Gale		Gale		gale:4OSO		1043-7908			Unique_Title_Requests	1	1	0
Business Rankings Annual,Ed.Online	Gale		Gale		gale:4OSO		1043-7908			Unique_Title_Investigations	1	1	0
Business World	Athena Information Solutions Pvt. Ltd.		Gale		gale:3FRL					Total_Item_Requests	20	0	20
Business World	Athena Information Solutions Pvt. Ltd.		Gale		gale:3FRL					Unique_Item_Requests	19	0	19
Business World	Athena Information Solutions Pvt. Ltd.		Gale		gale:3FRL					Unique_Item_Investigations	19	0	19
Business World	Athena Information Solutions Pvt. Ltd.		Gale		gale:3FRL					Total_Item_Investigations	20	0	20
Canadian Journal of Dietetic Practice and Research	Dietitians of Canada		Gale		gale:6AUL		1486-3847			Total_Item_Requests	12	12	0
Canadian Journal of Dietetic Practice and Research	Dietitians of Canada		Gale		gale:6AUL		1486-3847			Unique_Item_Requests	6	6	0
Canadian Journal of Dietetic Practice and Research	Dietitians of Canada		Gale		gale:6AUL		1486-3847			Unique_Item_Investigations	6	6	0
Canadian Journal of Dietetic Practice and Research	Dietitians of Canada		Gale		gale:6AUL		1486-3847			Total_Item_Investigations	12	12	0
Canadian Journal of Speech-Language Pathology & Audiology	Canadian Association of Speech-Language Pathologists & Audiologists		Gale		gale:2DIC		1913-200X			Total_Item_Requests	4	0	4
Canadian Journal of Speech-Language Pathology & Audiology	Canadian Association of Speech-Language Pathologists & Audiologists		Gale		gale:2DIC		1913-200X			Unique_Item_Requests	1	0	1
Canadian Journal of Speech-Language Pathology & Audiology	Canadian Association of Speech-Language Pathologists & Audiologists		Gale		gale:2DIC		1913-200X			Unique_Item_Investigations	1	0	1
Canadian Journal of Speech-Language Pathology & Audiology	Canadian Association of Speech-Language Pathologists & Audiologists		Gale		gale:2DIC		1913-200X			Total_Item_Investigations	4	0	4
Canadian Literature	The University of British Columbia - Canadian Literature		Gale		gale:2285		0008-4360			Total_Item_Requests	16	10	6
Canadian Literature	The University of British Columbia - Canadian Literature		Gale		gale:2285		0008-4360			Unique_Item_Requests	14	8	6
Canadian Literature	The University of British Columbia - Canadian Literature		Gale		gale:2285		0008-4360			Unique_Item_Investigations	14	8	6
Canadian Literature	The University of British Columbia - Canadian Literature		Gale		gale:2285		0008-4360			Total_Item_Investigations	16	10	6
Career Information Center,Vol.4,Ed.10	Gale, part of Cengage Group		Gale		gale:6RED	978-0-02-866243-5				Total_Item_Requests	1	1	0
Career Information Center,Vol.4,Ed.10	Gale, part of Cengage Group		Gale		gale:6RED	978-0-02-866243-5				Unique_Item_Requests	1	1	0
Career Information Center,Vol.4,Ed.10	Gale, part of Cengage Group		Gale		gale:6RED	978-0-02-866243-5				Unique_Item_Investigations	1	1	0
Career Information Center,Vol.4,Ed.10	Gale, part of Cengage Group		Gale		gale:6RED	978-0-02-866243-5				Total_Item_Investigations	1	1	0
Career Information Center,Vol.4,Ed.10	Gale, part of Cengage Group		Gale		gale:6RED	978-0-02-866243-5				Unique_Title_Requests	1	1	0
Career Information Center,Vol.4,Ed.10	Gale, part of Cengage Group		Gale		gale:6RED	978-0-02-866243-5				Unique_Title_Investigations	1	1	0
Chicago Review	University of Chicago		Gale		gale:0273		0009-3696			Total_Item_Requests	1	0	1
Chicago Review	University of Chicago		Gale		gale:0273		0009-3696			Unique_Item_Requests	1	0	1
Chicago Review	University of Chicago		Gale		gale:0273		0009-3696			Unique_Item_Investigations	1	0	1
Chicago Review	University of Chicago		Gale		gale:0273		0009-3696			Total_Item_Investigations	1	0	1
Children	MDPI AG		Gale		gale:00I3		2227-9067			Total_Item_Requests	2	0	2
Children	MDPI AG		Gale		gale:00I3		2227-9067			Unique_Item_Requests	2	0	2
Children	MDPI AG		Gale		gale:00I3		2227-9067			Unique_Item_Investigations	2	0	2
Children	MDPI AG		Gale		gale:00I3		2227-9067			Total_Item_Investigations	2	0	2
CHOICE: Current Reviews for Academic Libraries	American Library Association CHOICE		Gale		gale:2526		0009-4978			Total_Item_Requests	3	2	1
CHOICE: Current Reviews for Academic Libraries	American Library Association CHOICE		Gale		gale:2526		0009-4978			Unique_Item_Requests	3	2	1
CHOICE: Current Reviews for Academic Libraries	American Library Association CHOICE		Gale		gale:2526		0009-4978			Unique_Item_Investigations	3	2	1
CHOICE: Current Reviews for Academic Libraries	American Library Association CHOICE		Gale		gale:2526		0009-4978			Total_Item_Investigations	3	2	1
Clinical Psychiatry News	Jobson Medical Information LLC		Gale		gale:0JVD		0270-6644			Total_Item_Requests	1	1	0
