Report_Name	Journal Requests by YOP (Excluding OA_Gold)
Report_ID	TR_J4
Release	5
Institution_Name	UPEI
Institution_ID	Gale:otta0998
Metric_Types	Total_Item_Requests; Unique_Item_Requests
Report_Filters	Data_Type=Journal; Access_Type=Controlled; Access_Method=Regular
Report_Attributes	
Exceptions	
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T08:43:45Z
Created_By	Gale

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	YOP	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Journal of Avian Medicine and Surgery	Association of Avian Veterinarians		Gale		gale:1AJZ	1082-6742			2023	Unique_Item_Requests	1	0	1
Journal of College Literacy and Learning	Journal of College Literacy and Learning		Gale		gale:3FAK	0738-9523			2008	Total_Item_Requests	6	0	6
Journal of College Literacy and Learning	Journal of College Literacy and Learning		Gale		gale:3FAK	0738-9523			2008	Unique_Item_Requests	3	0	3
Journal of Comparative Literature and Aesthetics	Vishvanatha Kaviraja Institute of Comparative Literature and Aesthetics		Gale		gale:5VTX	0252-8169			2020	Total_Item_Requests	2	0	2
Journal of Comparative Literature and Aesthetics	Vishvanatha Kaviraja Institute of Comparative Literature and Aesthetics		Gale		gale:5VTX	0252-8169			2020	Unique_Item_Requests	1	0	1
Journal of Comparative Literature and Aesthetics	Vishvanatha Kaviraja Institute of Comparative Literature and Aesthetics		Gale		gale:5VTX	0252-8169			2021	Total_Item_Requests	1	1	0
Journal of Comparative Literature and Aesthetics	Vishvanatha Kaviraja Institute of Comparative Literature and Aesthetics		Gale		gale:5VTX	0252-8169			2021	Unique_Item_Requests	1	1	0
Journal of Daoist Studies	University of Hawaii Press		Gale		gale:01DO	1941-5516			2022	Total_Item_Requests	1	0	1
Journal of Daoist Studies	University of Hawaii Press		Gale		gale:01DO	1941-5516			2022	Unique_Item_Requests	1	0	1
Journal of Family Medicine and Primary Care	Family Medicine and Primary Care Trust		Gale		gale:5WXI	2249-4863			2023	Total_Item_Requests	2	0	2
Journal of Family Medicine and Primary Care	Family Medicine and Primary Care Trust		Gale		gale:5WXI	2249-4863			2023	Unique_Item_Requests	1	0	1
Journal of Fish and Wildlife Management	U.S. Fish and Wildlife Service		Gale		gale:3IZY	1944-687X			2016	Total_Item_Requests	1	0	1
Journal of Fish and Wildlife Management	U.S. Fish and Wildlife Service		Gale		gale:3IZY	1944-687X			2016	Unique_Item_Requests	1	0	1
Journal of Historical Research in Music Education	Sage Publications, Inc.		Gale		gale:2UEN	1536-6006			2006	Total_Item_Requests	1	1	0
Journal of Historical Research in Music Education	Sage Publications, Inc.		Gale		gale:2UEN	1536-6006			2006	Unique_Item_Requests	1	1	0
Journal of Historical Research in Music Education	Sage Publications, Inc.		Gale		gale:2UEN	1536-6006			2014	Total_Item_Requests	3	3	0
Journal of Historical Research in Music Education	Sage Publications, Inc.		Gale		gale:2UEN	1536-6006			2014	Unique_Item_Requests	3	3	0
Journal of Informatics Nursing	Jannetti Publications, Inc.		Gale		gale:00FA	2474-9192			2019	Total_Item_Requests	2	2	0
Journal of Informatics Nursing	Jannetti Publications, Inc.		Gale		gale:00FA	2474-9192			2019	Unique_Item_Requests	1	1	0
Journal of Informatics Nursing	Jannetti Publications, Inc.		Gale		gale:00FA	2474-9192			2022	Total_Item_Requests	3	3	0
Journal of Informatics Nursing	Jannetti Publications, Inc.		Gale		gale:00FA	2474-9192			2022	Unique_Item_Requests	1	1	0
Journal of International Students	Journal of International Students		Gale		gale:9IYF	2162-3104			2022	Total_Item_Requests	2	0	2
Journal of International Students	Journal of International Students		Gale		gale:9IYF	2162-3104			2022	Unique_Item_Requests	1	0	1
Journal of International Students	Journal of International Students		Gale		gale:9IYF	2162-3104			2023	Total_Item_Requests	2	0	2
Journal of International Students	Journal of International Students		Gale		gale:9IYF	2162-3104			2023	Unique_Item_Requests	1	0	1
Journal of International Women's Studies	Bridgewater State College		Gale		gale:0MCS	1539-8706			2012	Total_Item_Requests	1	1	0
Journal of International Women's Studies	Bridgewater State College		Gale		gale:0MCS	1539-8706			2012	Unique_Item_Requests	1	1	0
Journal of International Women's Studies	Bridgewater State College		Gale		gale:0MCS	1539-8706			2023	Total_Item_Requests	2	0	2
Journal of International Women's Studies	Bridgewater State College		Gale		gale:0MCS	1539-8706			2023	Unique_Item_Requests	2	0	2
Journal of Management	Sage Publications, Inc.		Gale		gale:4256	0149-2063			1994	Total_Item_Requests	2	2	0
Journal of Management	Sage Publications, Inc.		Gale		gale:4256	0149-2063			1994	Unique_Item_Requests	1	1	0
Journal of Mathematics	Hindawi Limited		Gale		gale:13QB	2314-4629			2020	Total_Item_Requests	1	1	0
Journal of Mathematics	Hindawi Limited		Gale		gale:13QB	2314-4629			2020	Unique_Item_Requests	1	1	0
Journal of Narrative Theory	Eastern Michigan University, Department of English Language and Literature		Gale		gale:5LTH	1549-0815			2008	Total_Item_Requests	1	0	1
Journal of Narrative Theory	Eastern Michigan University, Department of English Language and Literature		Gale		gale:5LTH	1549-0815			2008	Unique_Item_Requests	1	0	1
Journal of Nursing Education	Slack, Inc.		Gale		gale:2RM3	0148-4834			2021	Total_Item_Requests	2	2	0
Journal of Nursing Education	Slack, Inc.		Gale		gale:2RM3	0148-4834			2021	Unique_Item_Requests	1	1	0
Journal of Research in Gender Studies	Addleton Academic Publishers		Gale		gale:5VVX	2164-0262			2014	Total_Item_Requests	5	0	5
Journal of Research in Gender Studies	Addleton Academic Publishers		Gale		gale:5VVX	2164-0262			2014	Unique_Item_Requests	2	0	2
Journal of Shellfish Research	National Shellfisheries Association, Inc.		Gale		gale:0QPU	0730-8000			2004	Total_Item_Requests	4	1	3
Journal of Shellfish Research	National Shellfisheries Association, Inc.		Gale		gale:0QPU	0730-8000			2004	Unique_Item_Requests	4	1	3
Journal of Southeast Asian Studies	Not Listed		Gale		gale:0342	0022-4634			2011	Total_Item_Requests	1	1	0
Journal of Southeast Asian Studies	Not Listed		Gale		gale:0342	0022-4634			2011	Unique_Item_Requests	1	1	0
Journal of the American Dietetic Association	Elsevier Science Publishers		Gale		gale:0822	0002-8223			1991	Total_Item_Requests	2	0	2
Journal of the American Dietetic Association	Elsevier Science Publishers		Gale		gale:0822	0002-8223			1991	Unique_Item_Requests	1	0	1
Journal of the American Musicological Society	University of California Press		Gale		gale:2046	0003-0139			2018	Total_Item_Requests	4	4	0
Journal of the American Musicological Society	University of California Press		Gale		gale:2046	0003-0139			2018	Unique_Item_Requests	2	2	0
Journal of the American Musicological Society	University of California Press		Gale		gale:2046	0003-0139			2023	Total_Item_Requests	2	2	0
Journal of the American Musicological Society	University of California Press		Gale		gale:2046	0003-0139			2023	Unique_Item_Requests	1	1	0
Journal of the Australian Early Medieval Association	Australian Early Medieval Association		Gale		gale:2KYY	1449-9320			2014	Total_Item_Requests	1	0	1
Journal of the Australian Early Medieval Association	Australian Early Medieval Association		Gale		gale:2KYY	1449-9320			2014	Unique_Item_Requests	1	0	1
Journal of the Australian Early Medieval Association	Australian Early Medieval Association		Gale		gale:2KYY	1449-9320			2015	Total_Item_Requests	1	0	1
Journal of the Australian Early Medieval Association	Australian Early Medieval Association		Gale		gale:2KYY	1449-9320			2015	Unique_Item_Requests	1	0	1
Journal of the Fantastic in the Arts	The International Association for the Fantastic in the Arts		Gale		gale:3HJB	0897-0521			2017	Total_Item_Requests	1	0	1
Journal of the Fantastic in the Arts	The International Association for the Fantastic in the Arts		Gale		gale:3HJB	0897-0521			2017	Unique_Item_Requests	1	0	1
Kadin/Woman 2000	Eastern Mediterranean University		Gale		gale:0NSM	1302-9916			2021	Total_Item_Requests	2	0	2
Kadin/Woman 2000	Eastern Mediterranean University		Gale		gale:0NSM	1302-9916			2021	Unique_Item_Requests	1	0	1
Kirkus Reviews	Kirkus Media LLC		Gale		gale:0JWS	1948-7428			2023	Total_Item_Requests	2	0	2
Kirkus Reviews	Kirkus Media LLC		Gale		gale:0JWS	1948-7428			2023	Unique_Item_Requests	2	0	2
Kirkus Reviews	Kirkus Media LLC		Gale		gale:0JWS	1948-7428			2024	Total_Item_Requests	1	0	1
Kirkus Reviews	Kirkus Media LLC		Gale		gale:0JWS	1948-7428			2024	Unique_Item_Requests	1	0	1
Knowledge Cultures	Addleton Academic Publishers		Gale		gale:8KVG	2327-5731			2022	Total_Item_Requests	4	4	0
Knowledge Cultures	Addleton Academic Publishers		Gale		gale:8KVG	2327-5731			2022	Unique_Item_Requests	3	3	0
KSII Transactions on Internet and Information Systems	KSII, the Korean Society for Internet Information		Gale		gale:2HEP	1976-7277			2022	Total_Item_Requests	1	0	1
KSII Transactions on Internet and Information Systems	KSII, the Korean Society for Internet Information		Gale		gale:2HEP	1976-7277			2022	Unique_Item_Requests	1	0	1
Lab Animal	Nature Publishing Group		Gale		gale:2IGS	0093-7355			2008	Total_Item_Requests	1	1	0
Lab Animal	Nature Publishing Group		Gale		gale:2IGS	0093-7355			2008	Unique_Item_Requests	1	1	0
Landscape & Irrigation	Bev-AL Communications, Inc.		Gale		gale:0BSE	0745-3795			2012	Total_Item_Requests	1	0	1
Landscape & Irrigation	Bev-AL Communications, Inc.		Gale		gale:0BSE	0745-3795			2012	Unique_Item_Requests	1	0	1
Language In India	Madasamy S. Thirumalai		Gale		gale:5893	1930-2940			2012	Total_Item_Requests	1	0	1
Language In India	Madasamy S. Thirumalai		Gale		gale:5893	1930-2940			2012	Unique_Item_Requests	1	0	1
Latin American Music Review	University of Texas at Austin (University of Texas Press)		Gale		gale:0NQJ	0163-0350			2019	Total_Item_Requests	1	1	0
Latin American Music Review	University of Texas at Austin (University of Texas Press)		Gale		gale:0NQJ	0163-0350			2019	Unique_Item_Requests	1	1	0
Library Journal	Library Journals, LLC		Gale		gale:1273	0363-0277			2015	Total_Item_Requests	3	3	0
Library Journal	Library Journals, LLC		Gale		gale:1273	0363-0277			2015	Unique_Item_Requests	3	3	0
Library Journal	Library Journals, LLC		Gale		gale:1273	0363-0277			2023	Total_Item_Requests	1	0	1
Library Journal	Library Journals, LLC		Gale		gale:1273	0363-0277			2023	Unique_Item_Requests	1	0	1
Madhya Pradesh Journal of Social Sciences	Madhya Pradesh Institute of Social Science Research		Gale		gale:2LKZ	0973-855X			2021	Total_Item_Requests	1	0	1
Madhya Pradesh Journal of Social Sciences	Madhya Pradesh Institute of Social Science Research		Gale		gale:2LKZ	0973-855X			2021	Unique_Item_Requests	1	0	1
Mayo Clinic Proceedings	Elsevier, Inc.		Gale		gale:5EVU	0025-6196			2013	Total_Item_Requests	1	1	0
Mayo Clinic Proceedings	Elsevier, Inc.		Gale		gale:5EVU	0025-6196			2013	Unique_Item_Requests	1	1	0
Mechanical Engineering-CIME	American Society of Mechanical Engineers		Gale		gale:3417	0025-6501			2006	Total_Item_Requests	1	0	1
Mechanical Engineering-CIME	American Society of Mechanical Engineers		Gale		gale:3417	0025-6501			2006	Unique_Item_Requests	1	0	1
Melbourne Historical Journal	University of Melbourne Postgraduate Association		Gale		gale:5KSZ	0076-6232			2020	Total_Item_Requests	2	2	0
Melbourne Historical Journal	University of Melbourne Postgraduate Association		Gale		gale:5KSZ	0076-6232			2020	Unique_Item_Requests	2	2	0
MHQ: The Quarterly Journal of Military History	World History Group, LLC		Gale		gale:2UZY	1040-5992			2010	Total_Item_Requests	1	1	0
MHQ: The Quarterly Journal of Military History	World History Group, LLC		Gale		gale:2UZY	1040-5992			2010	Unique_Item_Requests	1	1	0
Migration and Society	Berghahn Books, Inc.		Gale		gale:81K2	2574-1306			2019	Total_Item_Requests	5	0	5
Migration and Society	Berghahn Books, Inc.		Gale		gale:81K2	2574-1306			2019	Unique_Item_Requests	2	0	2
MIT Sloan Management Review	MIT Sloan Management Review		Gale		gale:49MQ	1532-9194			2023	Total_Item_Requests	1	1	0
MIT Sloan Management Review	MIT Sloan Management Review		Gale		gale:49MQ	1532-9194			2023	Unique_Item_Requests	1	1	0
Nature	Nature Publishing Group		Gale		gale:0359	0028-0836			2020	Total_Item_Requests	2	2	0
Nature	Nature Publishing Group		Gale		gale:0359	0028-0836			2020	Unique_Item_Requests	1	1	0
Nature	Nature Publishing Group		Gale		gale:0359	0028-0836			2021	Total_Item_Requests	1	1	0
Nature	Nature Publishing Group		Gale		gale:0359	0028-0836			2021	Unique_Item_Requests	1	1	0
Nature Biotechnology	Nature Publishing Group		Gale		gale:0FKS	1087-0156			2018	Total_Item_Requests	2	0	2
Nature Biotechnology	Nature Publishing Group		Gale		gale:0FKS	1087-0156			2018	Unique_Item_Requests	1	0	1
Nature Protocols	Nature Publishing Group		Gale		gale:2IHT	1754-2189			2009	Total_Item_Requests	2	0	2
Nature Protocols	Nature Publishing Group		Gale		gale:2IHT	1754-2189			2009	Unique_Item_Requests	1	0	1
Nature Protocols	Nature Publishing Group		Gale		gale:2IHT	1754-2189			2021	Total_Item_Requests	2	0	2
Nature Protocols	Nature Publishing Group		Gale		gale:2IHT	1754-2189			2021	Unique_Item_Requests	1	0	1
Nephrology Nursing Journal	Jannetti Publications, Inc.		Gale		gale:0ICF	1526-744X			2000	Total_Item_Requests	1	1	0
Nephrology Nursing Journal	Jannetti Publications, Inc.		Gale		gale:0ICF	1526-744X			2000	Unique_Item_Requests	1	1	0
New Scientist	New Scientist		Gale		gale:0361	0262-4079			2023	Total_Item_Requests	1	1	0
New Scientist	New Scientist		Gale		gale:0361	0262-4079			2023	Unique_Item_Requests	1	1	0
New Scientist Australian Edition	New Scientist Ltd		Gale		gale:49N0	1032-1233			2024	Total_Item_Requests	2	0	2
New Scientist Australian Edition	New Scientist Ltd		Gale		gale:49N0	1032-1233			2024	Unique_Item_Requests	1	0	1
New Scientist International Edition	New Scientist Ltd		Gale		gale:49N1	0028-6664			2024	Total_Item_Requests	3	0	3
New Scientist International Edition	New Scientist Ltd		Gale		gale:49N1	0028-6664			2024	Unique_Item_Requests	2	0	2
Obesity, Fitness & Wellness Week	NewsRX LLC		Gale		gale:0IHH	1531-6386			2010	Total_Item_Requests	1	0	1
Obesity, Fitness & Wellness Week	NewsRX LLC		Gale		gale:0IHH	1531-6386			2010	Unique_Item_Requests	1	0	1
Pacific Affairs	The University of British Columbia - Pacific Affairs		Gale		gale:0366	0030-851X			2019	Total_Item_Requests	2	2	0
Pacific Affairs	The University of British Columbia - Pacific Affairs		Gale		gale:0366	0030-851X			2019	Unique_Item_Requests	1	1	0
Papers on Language & Literature	Southern Illinois University		Gale		gale:2037	0031-1294			2013	Total_Item_Requests	2	2	0
Papers on Language & Literature	Southern Illinois University		Gale		gale:2037	0031-1294			2013	Unique_Item_Requests	1	1	0
Pediatric Annals	Slack, Inc.		Gale		gale:2RM8	1938-2359			2022	Total_Item_Requests	2	2	0
Pediatric Annals	Slack, Inc.		Gale		gale:2RM8	1938-2359			2022	Unique_Item_Requests	1	1	0
Pediatrics	American Academy of Pediatrics		Gale		gale:0950	0031-4005			1995	Total_Item_Requests	1	1	0
Pediatrics	American Academy of Pediatrics		Gale		gale:0950	0031-4005			1995	Unique_Item_Requests	1	1	0
Pediatrics	American Academy of Pediatrics		Gale		gale:0950	0031-4005			1996	Total_Item_Requests	1	1	0
Pediatrics	American Academy of Pediatrics		Gale		gale:0950	0031-4005			1996	Unique_Item_Requests	1	1	0
Perspectives of New Music	Perspectives of New Music		Gale		gale:2369	0031-6016			2002	Total_Item_Requests	1	1	0
Perspectives of New Music	Perspectives of New Music		Gale		gale:2369	0031-6016			2002	Unique_Item_Requests	1	1	0
Physical Therapy	Oxford University Press		Gale		gale:0844	0031-9023			1994	Total_Item_Requests	2	0	2
Physical Therapy	Oxford University Press		Gale		gale:0844	0031-9023			1994	Unique_Item_Requests	1	0	1
Plastics Engineering	Society of Plastics Engineers, Inc.		Gale		gale:3436	0091-9578			2023	Total_Item_Requests	1	1	0
Plastics Engineering	Society of Plastics Engineers, Inc.		Gale		gale:3436	0091-9578			2023	Unique_Item_Requests	1	1	0
Post Script	Post Script, Inc.		Gale		gale:0LER	0277-9897			2011	Total_Item_Requests	1	1	0
Post Script	Post Script, Inc.		Gale		gale:0LER	0277-9897			2011	Unique_Item_Requests	1	1	0
Proceedings of the Aristotelian Society	Oxford University Press		Gale		gale:5JZH	0066-7374			2019	Total_Item_Requests	2	1	1
Proceedings of the Aristotelian Society	Oxford University Press		Gale		gale:5JZH	0066-7374			2019	Unique_Item_Requests	2	1	1
ProtoView	Copyright Clearance Center, Inc.		Gale		gale:8GXR	2372-3424			2015	Total_Item_Requests	3	0	3
ProtoView	Copyright Clearance Center, Inc.		Gale		gale:8GXR	2372-3424			2015	Unique_Item_Requests	3	0	3
Psycho-analytic Psychotherapy in South Africa	Psycho-analytic Psychotherapy in South Africa		Gale		gale:3KGV	1023-0548			2018	Total_Item_Requests	1	0	1
Psycho-analytic Psychotherapy in South Africa	Psycho-analytic Psychotherapy in South Africa		Gale		gale:3KGV	1023-0548			2018	Unique_Item_Requests	1	0	1
Publishers Weekly	PWxyz, LLC		Gale		gale:1298	0000-0019			2023	Total_Item_Requests	3	0	3
Publishers Weekly	PWxyz, LLC		Gale		gale:1298	0000-0019			2023	Unique_Item_Requests	3	0	3
Quality	BNP Media		Gale		gale:3966	0360-9936			2017	Total_Item_Requests	1	1	0
Quality	BNP Media		Gale		gale:3966	0360-9936			2017	Unique_Item_Requests	1	1	0
Reference & Research Book News	Copyright Clearance Center, Inc.		Gale		gale:0QLQ	0887-3763			2013	Total_Item_Requests	1	1	0
Reference & Research Book News	Copyright Clearance Center, Inc.		Gale		gale:0QLQ	0887-3763			2013	Unique_Item_Requests	1	1	0
Reference & User Services Quarterly	American Library Association		Gale		gale:0HDS	1094-9054			2011	Total_Item_Requests	1	0	1
Reference & User Services Quarterly	American Library Association		Gale		gale:0HDS	1094-9054			2011	Unique_Item_Requests	1	0	1
Religions	MDPI AG		Gale		gale:5TRU	2077-1444			2023	Total_Item_Requests	5	3	2
Religions	MDPI AG		Gale		gale:5TRU	2077-1444			2023	Unique_Item_Requests	3	2	1
Resource: Engineering & Technology for a Sustainable World	Not Listed		Gale		gale:0FWP	1076-3333			2009	Total_Item_Requests	4	4	0
Resource: Engineering & Technology for a Sustainable World	Not Listed		Gale		gale:0FWP	1076-3333			2009	Unique_Item_Requests	2	2	0
Retro Gamer	Future US, Inc.		Gale		gale:2WO3	1742-3155			2021	Total_Item_Requests	1	0	1
Retro Gamer	Future US, Inc.		Gale		gale:2WO3	1742-3155			2021	Unique_Item_Requests	1	0	1
Revista de Stiinte Politice	University of Craiova		Gale		gale:3GGP	1584-224X			2021	Total_Item_Requests	1	1	0
Revista de Stiinte Politice	University of Craiova		Gale		gale:3GGP	1584-224X			2021	Unique_Item_Requests	1	1	0
Rhetoric of Health & Medicine	University Press of Florida		Gale		gale:8OKA	2573-5055			2020	Total_Item_Requests	1	0	1
Rhetoric of Health & Medicine	University Press of Florida		Gale		gale:8OKA	2573-5055			2020	Unique_Item_Requests	1	0	1
San Diego Business Journal	CBJ, L.P.		Gale		gale:5116	8750-6890			2023	Total_Item_Requests	1	1	0
San Diego Business Journal	CBJ, L.P.		Gale		gale:5116	8750-6890			2023	Unique_Item_Requests	1	1	0
Saudi Journal of Sports Medicine	Saudi Sports Medicine Association		Gale		gale:8RPD	1319-6308			2014	Total_Item_Requests	1	0	1
Saudi Journal of Sports Medicine	Saudi Sports Medicine Association		Gale		gale:8RPD	1319-6308			2014	Unique_Item_Requests	1	0	1
Science Fiction Film and Television	Liverpool University Press (UK)		Gale		gale:4HIA	1754-3770			2010	Total_Item_Requests	2	2	0
Science Fiction Film and Television	Liverpool University Press (UK)		Gale		gale:4HIA	1754-3770			2010	Unique_Item_Requests	1	1	0
Screen Education	Australian Teachers of Media		Gale		gale:2NGD	1449-857X			2019	Total_Item_Requests	3	0	3
Screen Education	Australian Teachers of Media		Gale		gale:2NGD	1449-857X			2019	Unique_Item_Requests	2	0	2
Shakespeare Oxford Newsletter	Shakespeare Oxford Society		Gale		gale:0QNM	1525-6863			2023	Total_Item_Requests	1	1	0
Shakespeare Oxford Newsletter	Shakespeare Oxford Society		Gale		gale:0QNM	1525-6863			2023	Unique_Item_Requests	1	1	0
Soil Research	CSIRO Publishing		Gale		gale:4PQE	1838-675X			2022	Total_Item_Requests	2	0	2
Soil Research	CSIRO Publishing		Gale		gale:4PQE	1838-675X			2022	Unique_Item_Requests	1	0	1
Spanish Journal of Psychology	Universidad Complutense de Madrid		Gale		gale:3GIL	1138-7416			2008	Total_Item_Requests	2	2	0
Spanish Journal of Psychology	Universidad Complutense de Madrid		Gale		gale:3GIL	1138-7416			2008	Unique_Item_Requests	1	1	0
Spectator	The Spectator Ltd. (UK)		Gale		gale:2814	0038-6952			2023	Total_Item_Requests	1	0	1
Spectator	The Spectator Ltd. (UK)		Gale		gale:2814	0038-6952			2023	Unique_Item_Requests	1	0	1
Studia Musicologica	Akademiai Kiado		Gale		gale:9HFT	1788-6244			2016	Total_Item_Requests	2	2	0
Studia Musicologica	Akademiai Kiado		Gale		gale:9HFT	1788-6244			2016	Unique_Item_Requests	1	1	0
Success	R & L Publishing, Ltd. (dba SUCCESS Media)		Gale		gale:3514	0745-2489			2016	Total_Item_Requests	1	1	0
Success	R & L Publishing, Ltd. (dba SUCCESS Media)		Gale		gale:3514	0745-2489			2016	Unique_Item_Requests	1	1	0
Sunset,Ed.General Edition	Sunset Publishing Corp.		Gale		gale:1216	0039-5404			2019	Total_Item_Requests	1	0	1
Sunset,Ed.General Edition	Sunset Publishing Corp.		Gale		gale:1216	0039-5404			2019	Unique_Item_Requests	1	0	1
Sustainability	MDPI AG		Gale		gale:5TRZ	2071-1050			2023	Total_Item_Requests	4	3	1
Sustainability	MDPI AG		Gale		gale:5TRZ	2071-1050			2023	Unique_Item_Requests	3	2	1
Sustainability	MDPI AG		Gale		gale:5TRZ	2071-1050			2024	Total_Item_Requests	1	0	1
Sustainability	MDPI AG		Gale		gale:5TRZ	2071-1050			2024	Unique_Item_Requests	1	0	1
Taller de Letras	Pontificia Universidad Catolica de Chile, Instituto de Letras		Gale		gale:0LJU	0716-0798			2011	Total_Item_Requests	2	0	2
Taller de Letras	Pontificia Universidad Catolica de Chile, Instituto de Letras		Gale		gale:0LJU	0716-0798			2011	Unique_Item_Requests	1	0	1
The American Conservative	The American Conservative LLC		Gale		gale:1WXM	1540-966X			2012	Total_Item_Requests	1	0	1
The American Conservative	The American Conservative LLC		Gale		gale:1WXM	1540-966X			2012	Unique_Item_Requests	1	0	1
The Chronicle of Higher Education	Chronicle of Higher Education, Inc.		Gale		gale:0278	0009-5982			2002	Total_Item_Requests	1	1	0
The Chronicle of Higher Education	Chronicle of Higher Education, Inc.		Gale		gale:0278	0009-5982			2002	Unique_Item_Requests	1	1	0
The Economist,Ed.U.S. edition	Economist Intelligence Unit N.A. Incorporated		Gale		gale:3210	0013-0613			2018	Total_Item_Requests	1	1	0
The Economist,Ed.U.S. edition	Economist Intelligence Unit N.A. Incorporated		Gale		gale:3210	0013-0613			2018	Unique_Item_Requests	1	1	0
The Economist,Ed.U.S. edition	Economist Intelligence Unit N.A. Incorporated		Gale		gale:3210	0013-0613			2023	Total_Item_Requests	1	0	1
The Economist,Ed.U.S. edition	Economist Intelligence Unit N.A. Incorporated		Gale		gale:3210	0013-0613			2023	Unique_Item_Requests	1	0	1
The Economist,Ed.U.S. edition	Economist Intelligence Unit N.A. Incorporated		Gale		gale:3210	0013-0613			2024	Total_Item_Requests	17	17	0
The Economist,Ed.U.S. edition	Economist Intelligence Unit N.A. Incorporated		Gale		gale:3210	0013-0613			2024	Unique_Item_Requests	13	13	0
The English Historical Review	Oxford University Press		Gale		gale:0293	0013-8266			2004	Total_Item_Requests	1	0	1
The English Historical Review	Oxford University Press		Gale		gale:0293	0013-8266			2004	Unique_Item_Requests	1	0	1
The Gay & Lesbian Review Worldwide	The Gay & Lesbian Review Worldwide		Gale		gale:0KBV	1532-1118			2000	Total_Item_Requests	1	1	0
The Gay & Lesbian Review Worldwide	The Gay & Lesbian Review Worldwide		Gale		gale:0KBV	1532-1118			2000	Unique_Item_Requests	1	1	0
The Geographical Review	Taylor & Francis Ltd.		Gale		gale:0303	0016-7428			2012	Total_Item_Requests	1	0	1
The Geographical Review	Taylor & Francis Ltd.		Gale		gale:0303	0016-7428			2012	Unique_Item_Requests	1	0	1
The Hedgehog Review	Institute for Advanced Studies in Culture		Gale		gale:0QTS	1527-9677			2021	Total_Item_Requests	6	6	0
The Hedgehog Review	Institute for Advanced Studies in Culture		Gale		gale:0QTS	1527-9677			2021	Unique_Item_Requests	3	3	0
The Horn Book Guide	The Horn Book, Inc.		Gale		gale:0RKB	1044-405X			2019	Total_Item_Requests	1	0	1
The Horn Book Guide	The Horn Book, Inc.		Gale		gale:0RKB	1044-405X			2019	Unique_Item_Requests	1	0	1
The Journal of Coatings Technology	American Coatings Association, Inc.		Gale		gale:3536	0361-8773			1996	Total_Item_Requests	1	0	1
The Journal of Coatings Technology	American Coatings Association, Inc.		Gale		gale:3536	0361-8773			1996	Unique_Item_Requests	1	0	1
The Journal of Continuing Education in Nursing	Slack, Inc.		Gale		gale:2RM1	0022-0124			2019	Total_Item_Requests	1	0	1
The Journal of Continuing Education in Nursing	Slack, Inc.		Gale		gale:2RM1	0022-0124			2019	Unique_Item_Requests	1	0	1
The Journal of Continuing Education in Nursing	Slack, Inc.		Gale		gale:2RM1	0022-0124			2020	Total_Item_Requests	1	0	1
The Journal of Continuing Education in Nursing	Slack, Inc.		Gale		gale:2RM1	0022-0124			2020	Unique_Item_Requests	1	0	1
The Journal of Transport History	Sage Publications Ltd. (UK)		Gale		gale:3DWI	0022-5266			2013	Total_Item_Requests	1	1	0
The Journal of Transport History	Sage Publications Ltd. (UK)		Gale		gale:3DWI	0022-5266			2013	Unique_Item_Requests	1	1	0
The Midwest Quarterly	Pittsburg State University - Midwest Quarterly		Gale		gale:2221	0026-3451			1993	Total_Item_Requests	1	1	0
The Midwest Quarterly	Pittsburg State University - Midwest Quarterly		Gale		gale:2221	0026-3451			1993	Unique_Item_Requests	1	1	0
The Modern Language Review	Modern Humanities Research Association		Gale		gale:2232	0026-7937			2006	Total_Item_Requests	2	2	0
The Modern Language Review	Modern Humanities Research Association		Gale		gale:2232	0026-7937			2006	Unique_Item_Requests	1	1	0
The Modern Language Review	Modern Humanities Research Association		Gale		gale:2232	0026-7937			2008	Total_Item_Requests	2	2	0
The Modern Language Review	Modern Humanities Research Association		Gale		gale:2232	0026-7937			2008	Unique_Item_Requests	1	1	0
The Native American	Primary Source Media		Gale		gale:6RVQ				1930	Total_Item_Requests	1	1	0
The Native American	Primary Source Media		Gale		gale:6RVQ				1930	Unique_Item_Requests	1	1	0
The Native American	Primary Source Media		Gale		gale:6RVQ				1931	Total_Item_Requests	2	2	0
The Native American	Primary Source Media		Gale		gale:6RVQ				1931	Unique_Item_Requests	2	2	0
The New York Times Book Review	The New York Times Company		Gale		gale:1377	0028-7806			2021	Total_Item_Requests	1	0	1
The New York Times Book Review	The New York Times Company		Gale		gale:1377	0028-7806			2021	Unique_Item_Requests	1	0	1
The New York Times Book Review	The New York Times Company		Gale		gale:1377	0028-7806			2023	Total_Item_Requests	13	13	0
The New York Times Book Review	The New York Times Company		Gale		gale:1377	0028-7806			2023	Unique_Item_Requests	13	13	0
The New York Times Book Review	The New York Times Company		Gale		gale:1377	0028-7806			2024	Total_Item_Requests	70	36	34
The New York Times Book Review	The New York Times Company		Gale		gale:1377	0028-7806			2024	Unique_Item_Requests	64	35	29
The New York Times Magazine	The New York Times Company		Gale		gale:1232	0028-7822			2023	Total_Item_Requests	8	7	1
The New York Times Magazine	The New York Times Company		Gale		gale:1232	0028-7822			2023	Unique_Item_Requests	8	7	1
