Report_Name	Journal Requests by YOP (Excluding OA_Gold)
Report_ID	TR_J4
Release	5
Institution_Name	University of Prince Edward Island
Institution_ID	CUP:12159
Metric_Types	Total_Item_Requests; Unique_Item_Requests
Report_Filters	Data_Type=Journal; Access_Type=Controlled; Access_Method=Regular
Report_Attributes	
Exceptions	
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T13:39:31Z
Created_By	Cambridge Core

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	YOP	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Environment and Development Economics	Cambridge University Press		Cambridge Core		CUP:EDE	1355-770X	1469-4395	https://www.cambridge.org/core/product/identifier/EDE/type/journal	2001	Unique_Item_Requests	1	1	0
Environment and Development Economics	Cambridge University Press		Cambridge Core		CUP:EDE	1355-770X	1469-4395	https://www.cambridge.org/core/product/identifier/EDE/type/journal	2019	Total_Item_Requests	1	0	1
Environment and Development Economics	Cambridge University Press		Cambridge Core		CUP:EDE	1355-770X	1469-4395	https://www.cambridge.org/core/product/identifier/EDE/type/journal	2019	Unique_Item_Requests	1	0	1
Environmental Conservation	Cambridge University Press		Cambridge Core		CUP:ENC	0376-8929	1469-4387	https://www.cambridge.org/core/product/identifier/ENC/type/journal	1997	Total_Item_Requests	1	1	0
Environmental Conservation	Cambridge University Press		Cambridge Core		CUP:ENC	0376-8929	1469-4387	https://www.cambridge.org/core/product/identifier/ENC/type/journal	1997	Unique_Item_Requests	1	1	0
Environmental Conservation	Cambridge University Press		Cambridge Core		CUP:ENC	0376-8929	1469-4387	https://www.cambridge.org/core/product/identifier/ENC/type/journal	1999	Total_Item_Requests	2	0	2
Environmental Conservation	Cambridge University Press		Cambridge Core		CUP:ENC	0376-8929	1469-4387	https://www.cambridge.org/core/product/identifier/ENC/type/journal	1999	Unique_Item_Requests	1	0	1
Environmental Conservation	Cambridge University Press		Cambridge Core		CUP:ENC	0376-8929	1469-4387	https://www.cambridge.org/core/product/identifier/ENC/type/journal	2000	Total_Item_Requests	1	1	0
Environmental Conservation	Cambridge University Press		Cambridge Core		CUP:ENC	0376-8929	1469-4387	https://www.cambridge.org/core/product/identifier/ENC/type/journal	2000	Unique_Item_Requests	1	1	0
Environmental Conservation	Cambridge University Press		Cambridge Core		CUP:ENC	0376-8929	1469-4387	https://www.cambridge.org/core/product/identifier/ENC/type/journal	2005	Total_Item_Requests	1	1	0
Environmental Conservation	Cambridge University Press		Cambridge Core		CUP:ENC	0376-8929	1469-4387	https://www.cambridge.org/core/product/identifier/ENC/type/journal	2005	Unique_Item_Requests	1	1	0
Environmental Conservation	Cambridge University Press		Cambridge Core		CUP:ENC	0376-8929	1469-4387	https://www.cambridge.org/core/product/identifier/ENC/type/journal	2017	Total_Item_Requests	3	1	2
Environmental Conservation	Cambridge University Press		Cambridge Core		CUP:ENC	0376-8929	1469-4387	https://www.cambridge.org/core/product/identifier/ENC/type/journal	2017	Unique_Item_Requests	3	1	2
Epidemiology & Infection	Cambridge University Press		Cambridge Core		CUP:HYG	0950-2688	1469-4409	https://www.cambridge.org/core/product/identifier/HYG/type/journal	1984	Total_Item_Requests	1	1	0
Epidemiology & Infection	Cambridge University Press		Cambridge Core		CUP:HYG	0950-2688	1469-4409	https://www.cambridge.org/core/product/identifier/HYG/type/journal	1984	Unique_Item_Requests	1	1	0
Epidemiology & Infection	Cambridge University Press		Cambridge Core		CUP:HYG	0950-2688	1469-4409	https://www.cambridge.org/core/product/identifier/HYG/type/journal	2013	Total_Item_Requests	1	1	0
Epidemiology & Infection	Cambridge University Press		Cambridge Core		CUP:HYG	0950-2688	1469-4409	https://www.cambridge.org/core/product/identifier/HYG/type/journal	2013	Unique_Item_Requests	1	1	0
Episteme	Cambridge University Press		Cambridge Core		CUP:EPI	1742-3600	1750-0117	https://www.cambridge.org/core/product/identifier/EPI/type/journal	2018	Total_Item_Requests	1	0	1
Episteme	Cambridge University Press		Cambridge Core		CUP:EPI	1742-3600	1750-0117	https://www.cambridge.org/core/product/identifier/EPI/type/journal	2018	Unique_Item_Requests	1	0	1
Episteme			Cambridge Core		CUP:EPI	1742-3600	1750-0117	https://www.cambridge.org/core/product/identifier/EPI/type/journal	2022	Total_Item_Requests	4	0	4
Episteme			Cambridge Core		CUP:EPI	1742-3600	1750-0117	https://www.cambridge.org/core/product/identifier/EPI/type/journal	2022	Unique_Item_Requests	1	0	1
European Constitutional Law Review	Cambridge University Press		Cambridge Core		CUP:ECL	1574-0196	1744-5515	https://www.cambridge.org/core/product/identifier/ECL/type/journal	2022	Total_Item_Requests	2	0	2
European Constitutional Law Review	Cambridge University Press		Cambridge Core		CUP:ECL	1574-0196	1744-5515	https://www.cambridge.org/core/product/identifier/ECL/type/journal	2022	Unique_Item_Requests	1	0	1
European Psychiatry	Cambridge University Press		Cambridge Core		CUP:EPA	0924-9338	1778-3585	https://www.cambridge.org/core/product/identifier/EPA/type/journal	2016	Total_Item_Requests	1	1	0
European Psychiatry	Cambridge University Press		Cambridge Core		CUP:EPA	0924-9338	1778-3585	https://www.cambridge.org/core/product/identifier/EPA/type/journal	2016	Unique_Item_Requests	1	1	0
Experimental Agriculture			Cambridge Core		CUP:EAG	0014-4797	1469-4441	https://www.cambridge.org/core/product/identifier/EAG/type/journal	2023	Total_Item_Requests	2	0	2
Experimental Agriculture			Cambridge Core		CUP:EAG	0014-4797	1469-4441	https://www.cambridge.org/core/product/identifier/EAG/type/journal	2023	Unique_Item_Requests	2	0	2
Geological Magazine	Cambridge University Press		Cambridge Core		CUP:GEO	0016-7568	1469-5081	https://www.cambridge.org/core/product/identifier/GEO/type/journal	1999	Total_Item_Requests	1	1	0
Geological Magazine	Cambridge University Press		Cambridge Core		CUP:GEO	0016-7568	1469-5081	https://www.cambridge.org/core/product/identifier/GEO/type/journal	1999	Unique_Item_Requests	1	1	0
Harvard Theological Review	Cambridge University Press		Cambridge Core		CUP:HTR	0017-8160	1475-4517	https://www.cambridge.org/core/product/identifier/HTR/type/journal	2012	Total_Item_Requests	1	0	1
Harvard Theological Review	Cambridge University Press		Cambridge Core		CUP:HTR	0017-8160	1475-4517	https://www.cambridge.org/core/product/identifier/HTR/type/journal	2012	Unique_Item_Requests	1	0	1
Hypatia	Cambridge University Press		Cambridge Core		CUP:HYP	0887-5367	1527-2001	https://www.cambridge.org/core/product/identifier/HYP/type/journal	2017	Total_Item_Requests	2	2	0
Hypatia	Cambridge University Press		Cambridge Core		CUP:HYP	0887-5367	1527-2001	https://www.cambridge.org/core/product/identifier/HYP/type/journal	2017	Unique_Item_Requests	1	1	0
Industrial and Organizational Psychology	Cambridge University Press		Cambridge Core		CUP:IOP	1754-9426	1754-9434	https://www.cambridge.org/core/product/identifier/IOP/type/journal	2021	Total_Item_Requests	1	0	1
Industrial and Organizational Psychology	Cambridge University Press		Cambridge Core		CUP:IOP	1754-9426	1754-9434	https://www.cambridge.org/core/product/identifier/IOP/type/journal	2021	Unique_Item_Requests	1	0	1
International Journal of Legal Information	Cambridge University Press		Cambridge Core		CUP:JLI	0731-1265	2331-4117	https://www.cambridge.org/core/product/identifier/JLI/type/journal	2023	Total_Item_Requests	1	0	1
International Journal of Legal Information	Cambridge University Press		Cambridge Core		CUP:JLI	0731-1265	2331-4117	https://www.cambridge.org/core/product/identifier/JLI/type/journal	2023	Unique_Item_Requests	1	0	1
International Journal of Technology Assessment in Health Care	Cambridge University Press		Cambridge Core		CUP:THC	0266-4623	1471-6348	https://www.cambridge.org/core/product/identifier/THC/type/journal	2015	Total_Item_Requests	1	1	0
International Journal of Technology Assessment in Health Care	Cambridge University Press		Cambridge Core		CUP:THC	0266-4623	1471-6348	https://www.cambridge.org/core/product/identifier/THC/type/journal	2015	Unique_Item_Requests	1	1	0
International Psychogeriatrics	Cambridge University Press		Cambridge Core		CUP:IPG	1041-6102	1741-203X	https://www.cambridge.org/core/product/identifier/IPG/type/journal	1991	Total_Item_Requests	3	0	3
International Psychogeriatrics	Cambridge University Press		Cambridge Core		CUP:IPG	1041-6102	1741-203X	https://www.cambridge.org/core/product/identifier/IPG/type/journal	1991	Unique_Item_Requests	2	0	2
International Psychogeriatrics	Cambridge University Press		Cambridge Core		CUP:IPG	1041-6102	1741-203X	https://www.cambridge.org/core/product/identifier/IPG/type/journal	1996	Total_Item_Requests	1	0	1
International Psychogeriatrics	Cambridge University Press		Cambridge Core		CUP:IPG	1041-6102	1741-203X	https://www.cambridge.org/core/product/identifier/IPG/type/journal	1996	Unique_Item_Requests	1	0	1
International Psychogeriatrics	Cambridge University Press		Cambridge Core		CUP:IPG	1041-6102	1741-203X	https://www.cambridge.org/core/product/identifier/IPG/type/journal	1999	Total_Item_Requests	1	0	1
International Psychogeriatrics	Cambridge University Press		Cambridge Core		CUP:IPG	1041-6102	1741-203X	https://www.cambridge.org/core/product/identifier/IPG/type/journal	1999	Unique_Item_Requests	1	0	1
International Psychogeriatrics	Cambridge University Press		Cambridge Core		CUP:IPG	1041-6102	1741-203X	https://www.cambridge.org/core/product/identifier/IPG/type/journal	2004	Total_Item_Requests	1	1	0
International Psychogeriatrics	Cambridge University Press		Cambridge Core		CUP:IPG	1041-6102	1741-203X	https://www.cambridge.org/core/product/identifier/IPG/type/journal	2004	Unique_Item_Requests	1	1	0
International Psychogeriatrics	Cambridge University Press		Cambridge Core		CUP:IPG	1041-6102	1741-203X	https://www.cambridge.org/core/product/identifier/IPG/type/journal	2014	Total_Item_Requests	2	1	1
International Psychogeriatrics	Cambridge University Press		Cambridge Core		CUP:IPG	1041-6102	1741-203X	https://www.cambridge.org/core/product/identifier/IPG/type/journal	2014	Unique_Item_Requests	2	1	1
International Review of Social History	Cambridge University Press		Cambridge Core		CUP:ISH	0020-8590	1469-512X	https://www.cambridge.org/core/product/identifier/ISH/type/journal	2004	Total_Item_Requests	2	0	2
International Review of Social History	Cambridge University Press		Cambridge Core		CUP:ISH	0020-8590	1469-512X	https://www.cambridge.org/core/product/identifier/ISH/type/journal	2004	Unique_Item_Requests	1	0	1
Invasive Plant Science and Management	Cambridge University Press		Cambridge Core		CUP:INP	1939-7291	1939-747X	https://www.cambridge.org/core/product/identifier/INP/type/journal	2013	Total_Item_Requests	2	2	0
Invasive Plant Science and Management	Cambridge University Press		Cambridge Core		CUP:INP	1939-7291	1939-747X	https://www.cambridge.org/core/product/identifier/INP/type/journal	2013	Unique_Item_Requests	1	1	0
Journal of Anglican Studies	Cambridge University Press		Cambridge Core		CUP:AST	1740-3553	1745-5278	https://www.cambridge.org/core/product/identifier/AST/type/journal	2021	Total_Item_Requests	4	0	4
Journal of Anglican Studies	Cambridge University Press		Cambridge Core		CUP:AST	1740-3553	1745-5278	https://www.cambridge.org/core/product/identifier/AST/type/journal	2021	Unique_Item_Requests	1	0	1
Journal of Benefit-Cost Analysis	Cambridge University Press		Cambridge Core		CUP:BCA	2194-5888	2152-2812	https://www.cambridge.org/core/product/identifier/BCA/type/journal	2020	Total_Item_Requests	3	0	3
Journal of Benefit-Cost Analysis	Cambridge University Press		Cambridge Core		CUP:BCA	2194-5888	2152-2812	https://www.cambridge.org/core/product/identifier/BCA/type/journal	2020	Unique_Item_Requests	3	0	3
Journal of Biosocial Science	Cambridge University Press		Cambridge Core		CUP:JBS	0021-9320	1469-7599	https://www.cambridge.org/core/product/identifier/JBS/type/journal	2021	Total_Item_Requests	1	1	0
Journal of Biosocial Science	Cambridge University Press		Cambridge Core		CUP:JBS	0021-9320	1469-7599	https://www.cambridge.org/core/product/identifier/JBS/type/journal	2021	Unique_Item_Requests	1	1	0
Journal of British Studies	Cambridge University Press		Cambridge Core		CUP:JBR	0021-9371	1545-6986	https://www.cambridge.org/core/product/identifier/JBR/type/journal	2015	Total_Item_Requests	1	0	1
Journal of British Studies	Cambridge University Press		Cambridge Core		CUP:JBR	0021-9371	1545-6986	https://www.cambridge.org/core/product/identifier/JBR/type/journal	2015	Unique_Item_Requests	1	0	1
Journal of Dairy Research	Cambridge University Press		Cambridge Core		CUP:DAR	0022-0299	1469-7629	https://www.cambridge.org/core/product/identifier/DAR/type/journal	2010	Total_Item_Requests	2	2	0
Journal of Dairy Research	Cambridge University Press		Cambridge Core		CUP:DAR	0022-0299	1469-7629	https://www.cambridge.org/core/product/identifier/DAR/type/journal	2010	Unique_Item_Requests	1	1	0
Journal of Dairy Research	Cambridge University Press		Cambridge Core		CUP:DAR	0022-0299	1469-7629	https://www.cambridge.org/core/product/identifier/DAR/type/journal	2011	Total_Item_Requests	2	2	0
Journal of Dairy Research	Cambridge University Press		Cambridge Core		CUP:DAR	0022-0299	1469-7629	https://www.cambridge.org/core/product/identifier/DAR/type/journal	2011	Unique_Item_Requests	1	1	0
Journal of Dairy Research	Cambridge University Press		Cambridge Core		CUP:DAR	0022-0299	1469-7629	https://www.cambridge.org/core/product/identifier/DAR/type/journal	2014	Total_Item_Requests	1	1	0
Journal of Dairy Research	Cambridge University Press		Cambridge Core		CUP:DAR	0022-0299	1469-7629	https://www.cambridge.org/core/product/identifier/DAR/type/journal	2014	Unique_Item_Requests	1	1	0
Journal of Developmental Origins of Health and Disease	Cambridge University Press		Cambridge Core		CUP:DOH	2040-1744	2040-1752	https://www.cambridge.org/core/product/identifier/DOH/type/journal	2017	Total_Item_Requests	2	0	2
Journal of Developmental Origins of Health and Disease	Cambridge University Press		Cambridge Core		CUP:DOH	2040-1744	2040-1752	https://www.cambridge.org/core/product/identifier/DOH/type/journal	2017	Unique_Item_Requests	1	0	1
Journal of European Archaeology	Cambridge University Press		Cambridge Core		CUP:EAX	0965-7665	2057-7869	https://www.cambridge.org/core/product/identifier/EAX/type/journal	1993	Total_Item_Requests	1	0	1
Journal of European Archaeology	Cambridge University Press		Cambridge Core		CUP:EAX	0965-7665	2057-7869	https://www.cambridge.org/core/product/identifier/EAX/type/journal	1993	Unique_Item_Requests	1	0	1
Journal of Fluid Mechanics	Cambridge University Press		Cambridge Core		CUP:FLM	0022-1120	1469-7645	https://www.cambridge.org/core/product/identifier/FLM/type/journal	2015	Total_Item_Requests	3	0	3
Journal of Fluid Mechanics	Cambridge University Press		Cambridge Core		CUP:FLM	0022-1120	1469-7645	https://www.cambridge.org/core/product/identifier/FLM/type/journal	2015	Unique_Item_Requests	2	0	2
Journal of Fluid Mechanics	Cambridge University Press		Cambridge Core		CUP:FLM	0022-1120	1469-7645	https://www.cambridge.org/core/product/identifier/FLM/type/journal	2018	Total_Item_Requests	1	1	0
Journal of Fluid Mechanics	Cambridge University Press		Cambridge Core		CUP:FLM	0022-1120	1469-7645	https://www.cambridge.org/core/product/identifier/FLM/type/journal	2018	Unique_Item_Requests	1	1	0
Journal of Glaciology	Cambridge University Press		Cambridge Core		CUP:JOG	0022-1430	1727-5652	https://www.cambridge.org/core/product/identifier/JOG/type/journal	1947	Total_Item_Requests	2	0	2
Journal of Glaciology	Cambridge University Press		Cambridge Core		CUP:JOG	0022-1430	1727-5652	https://www.cambridge.org/core/product/identifier/JOG/type/journal	1947	Unique_Item_Requests	1	0	1
Journal of Global History	Cambridge University Press		Cambridge Core		CUP:JGH	1740-0228	1740-0236	https://www.cambridge.org/core/product/identifier/JGH/type/journal	2016	Total_Item_Requests	2	2	0
Journal of Global History	Cambridge University Press		Cambridge Core		CUP:JGH	1740-0228	1740-0236	https://www.cambridge.org/core/product/identifier/JGH/type/journal	2016	Unique_Item_Requests	1	1	0
Journal of Helminthology	Cambridge University Press		Cambridge Core		CUP:JHL	0022-149X	1475-2697	https://www.cambridge.org/core/product/identifier/JHL/type/journal	2010	Total_Item_Requests	2	2	0
Journal of Helminthology	Cambridge University Press		Cambridge Core		CUP:JHL	0022-149X	1475-2697	https://www.cambridge.org/core/product/identifier/JHL/type/journal	2010	Unique_Item_Requests	1	1	0
Journal of Helminthology	Cambridge University Press		Cambridge Core		CUP:JHL	0022-149X	1475-2697	https://www.cambridge.org/core/product/identifier/JHL/type/journal	2017	Total_Item_Requests	1	1	0
Journal of Helminthology	Cambridge University Press		Cambridge Core		CUP:JHL	0022-149X	1475-2697	https://www.cambridge.org/core/product/identifier/JHL/type/journal	2017	Unique_Item_Requests	1	1	0
Journal of Helminthology	Cambridge University Press		Cambridge Core		CUP:JHL	0022-149X	1475-2697	https://www.cambridge.org/core/product/identifier/JHL/type/journal	2023	Total_Item_Requests	8	6	2
Journal of Helminthology	Cambridge University Press		Cambridge Core		CUP:JHL	0022-149X	1475-2697	https://www.cambridge.org/core/product/identifier/JHL/type/journal	2023	Unique_Item_Requests	4	2	2
Journal of Helminthology	Cambridge University Press		Cambridge Core		CUP:JHL	0022-149X	1475-2697	https://www.cambridge.org/core/product/identifier/JHL/type/journal	2024	Total_Item_Requests	1	1	0
Journal of Helminthology	Cambridge University Press		Cambridge Core		CUP:JHL	0022-149X	1475-2697	https://www.cambridge.org/core/product/identifier/JHL/type/journal	2024	Unique_Item_Requests	1	1	0
Journal of Latin American Studies	Cambridge University Press		Cambridge Core		CUP:LAS	0022-216X	1469-767X	https://www.cambridge.org/core/product/identifier/LAS/type/journal	2004	Total_Item_Requests	2	0	2
Journal of Latin American Studies	Cambridge University Press		Cambridge Core		CUP:LAS	0022-216X	1469-767X	https://www.cambridge.org/core/product/identifier/LAS/type/journal	2004	Unique_Item_Requests	1	0	1
Journal of Law, Medicine & Ethics	Cambridge University Press		Cambridge Core		CUP:JME	1073-1105	1748-720X	https://www.cambridge.org/core/product/identifier/JME/type/journal	2020	Total_Item_Requests	3	0	3
Journal of Law, Medicine & Ethics	Cambridge University Press		Cambridge Core		CUP:JME	1073-1105	1748-720X	https://www.cambridge.org/core/product/identifier/JME/type/journal	2020	Unique_Item_Requests	2	0	2
Journal of Law, Medicine & Ethics	Cambridge University Press		Cambridge Core		CUP:JME	1073-1105	1748-720X	https://www.cambridge.org/core/product/identifier/JME/type/journal	2022	Total_Item_Requests	1	0	1
Journal of Law, Medicine & Ethics	Cambridge University Press		Cambridge Core		CUP:JME	1073-1105	1748-720X	https://www.cambridge.org/core/product/identifier/JME/type/journal	2022	Unique_Item_Requests	1	0	1
Journal of Mental Science	Cambridge University Press		Cambridge Core		CUP:BJZ	0368-315X	2514-9946	https://www.cambridge.org/core/product/identifier/BJZ/type/journal	1870	Total_Item_Requests	1	0	1
Journal of Mental Science	Cambridge University Press		Cambridge Core		CUP:BJZ	0368-315X	2514-9946	https://www.cambridge.org/core/product/identifier/BJZ/type/journal	1870	Unique_Item_Requests	1	0	1
Journal of Mental Science	Cambridge University Press		Cambridge Core		CUP:BJZ	0368-315X	2514-9946	https://www.cambridge.org/core/product/identifier/BJZ/type/journal	1892	Total_Item_Requests	1	0	1
Journal of Mental Science	Cambridge University Press		Cambridge Core		CUP:BJZ	0368-315X	2514-9946	https://www.cambridge.org/core/product/identifier/BJZ/type/journal	1892	Unique_Item_Requests	1	0	1
Journal of Mental Science	Cambridge University Press		Cambridge Core		CUP:BJZ	0368-315X	2514-9946	https://www.cambridge.org/core/product/identifier/BJZ/type/journal	1951	Total_Item_Requests	1	0	1
Journal of Mental Science	Cambridge University Press		Cambridge Core		CUP:BJZ	0368-315X	2514-9946	https://www.cambridge.org/core/product/identifier/BJZ/type/journal	1951	Unique_Item_Requests	1	0	1
Journal of Mental Science	Cambridge University Press		Cambridge Core		CUP:BJZ	0368-315X	2514-9946	https://www.cambridge.org/core/product/identifier/BJZ/type/journal	1956	Total_Item_Requests	1	0	1
Journal of Mental Science	Cambridge University Press		Cambridge Core		CUP:BJZ	0368-315X	2514-9946	https://www.cambridge.org/core/product/identifier/BJZ/type/journal	1956	Unique_Item_Requests	1	0	1
Journal of Roman Archaeology	Cambridge University Press		Cambridge Core		CUP:JRO	1047-7594	2331-5709	https://www.cambridge.org/core/product/identifier/JRO/type/journal	2021	Total_Item_Requests	1	1	0
Journal of Roman Archaeology	Cambridge University Press		Cambridge Core		CUP:JRO	1047-7594	2331-5709	https://www.cambridge.org/core/product/identifier/JRO/type/journal	2021	Unique_Item_Requests	1	1	0
Journal of the International Neuropsychological Society	Cambridge University Press		Cambridge Core		CUP:INS	1355-6177	1469-7661	https://www.cambridge.org/core/product/identifier/INS/type/journal	2013	Total_Item_Requests	1	1	0
Journal of the International Neuropsychological Society	Cambridge University Press		Cambridge Core		CUP:INS	1355-6177	1469-7661	https://www.cambridge.org/core/product/identifier/INS/type/journal	2013	Unique_Item_Requests	1	1	0
Journal of the International Neuropsychological Society	Cambridge University Press		Cambridge Core		CUP:INS	1355-6177	1469-7661	https://www.cambridge.org/core/product/identifier/INS/type/journal	2016	Total_Item_Requests	2	0	2
Journal of the International Neuropsychological Society	Cambridge University Press		Cambridge Core		CUP:INS	1355-6177	1469-7661	https://www.cambridge.org/core/product/identifier/INS/type/journal	2016	Unique_Item_Requests	1	0	1
Journal of the International Neuropsychological Society	Cambridge University Press		Cambridge Core		CUP:INS	1355-6177	1469-7661	https://www.cambridge.org/core/product/identifier/INS/type/journal	2023	Total_Item_Requests	1	0	1
Journal of the International Neuropsychological Society	Cambridge University Press		Cambridge Core		CUP:INS	1355-6177	1469-7661	https://www.cambridge.org/core/product/identifier/INS/type/journal	2023	Unique_Item_Requests	1	0	1
Journal of the International Phonetic Association	Cambridge University Press		Cambridge Core		CUP:IPA	0025-1003	1475-3502	https://www.cambridge.org/core/product/identifier/IPA/type/journal	2001	Total_Item_Requests	1	0	1
Journal of the International Phonetic Association	Cambridge University Press		Cambridge Core		CUP:IPA	0025-1003	1475-3502	https://www.cambridge.org/core/product/identifier/IPA/type/journal	2001	Unique_Item_Requests	1	0	1
Journal of the Marine Biological Association of the United Kingdom	Cambridge University Press		Cambridge Core		CUP:MBI	0025-3154	1469-7769	https://www.cambridge.org/core/product/identifier/MBI/type/journal	2020	Total_Item_Requests	1	1	0
Journal of the Marine Biological Association of the United Kingdom	Cambridge University Press		Cambridge Core		CUP:MBI	0025-3154	1469-7769	https://www.cambridge.org/core/product/identifier/MBI/type/journal	2020	Unique_Item_Requests	1	1	0
Journal of the Royal Asiatic Society	Cambridge University Press		Cambridge Core		CUP:JRA	1356-1863	1474-0591	https://www.cambridge.org/core/product/identifier/JRA/type/journal	2002	Total_Item_Requests	1	1	0
Journal of the Royal Asiatic Society	Cambridge University Press		Cambridge Core		CUP:JRA	1356-1863	1474-0591	https://www.cambridge.org/core/product/identifier/JRA/type/journal	2002	Unique_Item_Requests	1	1	0
Journal of the Royal Asiatic Society	Cambridge University Press		Cambridge Core		CUP:JRA	1356-1863	1474-0591	https://www.cambridge.org/core/product/identifier/JRA/type/journal	2008	Total_Item_Requests	1	0	1
Journal of the Royal Asiatic Society	Cambridge University Press		Cambridge Core		CUP:JRA	1356-1863	1474-0591	https://www.cambridge.org/core/product/identifier/JRA/type/journal	2008	Unique_Item_Requests	1	0	1
Journal of the Royal Asiatic Society	Cambridge University Press		Cambridge Core		CUP:JRA	1356-1863	1474-0591	https://www.cambridge.org/core/product/identifier/JRA/type/journal	9999	Total_Item_Requests	1	1	0
Journal of the Royal Asiatic Society	Cambridge University Press		Cambridge Core		CUP:JRA	1356-1863	1474-0591	https://www.cambridge.org/core/product/identifier/JRA/type/journal	9999	Unique_Item_Requests	1	1	0
Journal of the Royal Musical Association	Cambridge University Press		Cambridge Core		CUP:RMA	0269-0403	1471-6933	https://www.cambridge.org/core/product/identifier/RMA/type/journal	2022	Total_Item_Requests	2	0	2
Journal of the Royal Musical Association	Cambridge University Press		Cambridge Core		CUP:RMA	0269-0403	1471-6933	https://www.cambridge.org/core/product/identifier/RMA/type/journal	2022	Unique_Item_Requests	2	0	2
Language and Cognition	Cambridge University Press		Cambridge Core		CUP:LCO	1866-9808	1866-9859	https://www.cambridge.org/core/product/identifier/LCO/type/journal	2018	Total_Item_Requests	1	0	1
Language and Cognition	Cambridge University Press		Cambridge Core		CUP:LCO	1866-9808	1866-9859	https://www.cambridge.org/core/product/identifier/LCO/type/journal	2018	Unique_Item_Requests	1	0	1
Law & Social Inquiry	Cambridge University Press		Cambridge Core		CUP:LSI	0897-6546	1747-4469	https://www.cambridge.org/core/product/identifier/LSI/type/journal	2019	Total_Item_Requests	1	0	1
Law & Social Inquiry	Cambridge University Press		Cambridge Core		CUP:LSI	0897-6546	1747-4469	https://www.cambridge.org/core/product/identifier/LSI/type/journal	2019	Unique_Item_Requests	1	0	1
Law & Social Inquiry	Cambridge University Press		Cambridge Core		CUP:LSI	0897-6546	1747-4469	https://www.cambridge.org/core/product/identifier/LSI/type/journal	9999	Total_Item_Requests	1	0	1
Law & Social Inquiry	Cambridge University Press		Cambridge Core		CUP:LSI	0897-6546	1747-4469	https://www.cambridge.org/core/product/identifier/LSI/type/journal	9999	Unique_Item_Requests	1	0	1
Law and History Review	Cambridge University Press		Cambridge Core		CUP:LHR	0738-2480	1939-9022	https://www.cambridge.org/core/product/identifier/LHR/type/journal	2008	Total_Item_Requests	1	0	1
Law and History Review	Cambridge University Press		Cambridge Core		CUP:LHR	0738-2480	1939-9022	https://www.cambridge.org/core/product/identifier/LHR/type/journal	2008	Unique_Item_Requests	1	0	1
Management and Organization Review	Cambridge University Press		Cambridge Core		CUP:MOR	1740-8776	1740-8784	https://www.cambridge.org/core/product/identifier/MOR/type/journal	2005	Total_Item_Requests	1	0	1
Management and Organization Review	Cambridge University Press		Cambridge Core		CUP:MOR	1740-8776	1740-8784	https://www.cambridge.org/core/product/identifier/MOR/type/journal	2005	Unique_Item_Requests	1	0	1
Medical History	Cambridge University Press		Cambridge Core		CUP:MDH	0025-7273	2048-8343	https://www.cambridge.org/core/product/identifier/MDH/type/journal	1971	Total_Item_Requests	1	1	0
Medical History	Cambridge University Press		Cambridge Core		CUP:MDH	0025-7273	2048-8343	https://www.cambridge.org/core/product/identifier/MDH/type/journal	1971	Unique_Item_Requests	1	1	0
Microscopy Today	Cambridge University Press		Cambridge Core		CUP:MTO	1551-9295	2150-3583	https://www.cambridge.org/core/product/identifier/MTO/type/journal	2018	Total_Item_Requests	2	0	2
Microscopy Today	Cambridge University Press		Cambridge Core		CUP:MTO	1551-9295	2150-3583	https://www.cambridge.org/core/product/identifier/MTO/type/journal	2018	Unique_Item_Requests	1	0	1
Modern Asian Studies	Cambridge University Press		Cambridge Core		CUP:ASS	0026-749X	1469-8099	https://www.cambridge.org/core/product/identifier/ASS/type/journal	2005	Total_Item_Requests	1	1	0
Modern Asian Studies	Cambridge University Press		Cambridge Core		CUP:ASS	0026-749X	1469-8099	https://www.cambridge.org/core/product/identifier/ASS/type/journal	2005	Unique_Item_Requests	1	1	0
Modern Asian Studies	Cambridge University Press		Cambridge Core		CUP:ASS	0026-749X	1469-8099	https://www.cambridge.org/core/product/identifier/ASS/type/journal	2020	Total_Item_Requests	2	2	0
Modern Asian Studies	Cambridge University Press		Cambridge Core		CUP:ASS	0026-749X	1469-8099	https://www.cambridge.org/core/product/identifier/ASS/type/journal	2020	Unique_Item_Requests	1	1	0
Nutrition Research Reviews	Cambridge University Press		Cambridge Core		CUP:NRR	0954-4224	1475-2700	https://www.cambridge.org/core/product/identifier/NRR/type/journal	2017	Total_Item_Requests	1	1	0
Nutrition Research Reviews	Cambridge University Press		Cambridge Core		CUP:NRR	0954-4224	1475-2700	https://www.cambridge.org/core/product/identifier/NRR/type/journal	2017	Unique_Item_Requests	1	1	0
Oryx	Cambridge University Press		Cambridge Core		CUP:ORX	0030-6053	1365-3008	https://www.cambridge.org/core/product/identifier/ORX/type/journal	2002	Total_Item_Requests	4	0	4
Oryx	Cambridge University Press		Cambridge Core		CUP:ORX	0030-6053	1365-3008	https://www.cambridge.org/core/product/identifier/ORX/type/journal	2002	Unique_Item_Requests	3	0	3
