Report_Name	Journal Requests (Excluding OA_Gold)
Report_ID	TR_J1
Release	5
Institution_Name	Univ of Prince Edward Island
Institution_ID	sage:1000451523
Metric_Types	Total_Item_Requests; Unique_Item_Requests
Report_Filters	Data_Type=Journal; Access_Method=Regular; Access_Type=Controlled
Report_Attributes	
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T06:03:00Z
Created_By	Atypon Systems LLC.

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
International Journal of Business Communication	SAGE Publications		SAGE Journals	10.1177/jobd	sage:jobd	2329-4884	2329-4892		Total_Item_Requests	1	1	0
International Journal of Christianity & Education	SAGE Publications		SAGE Journals	10.1177/icec	sage:icec	2056-9971	2056-998X		Unique_Item_Requests	1	1	0
International Journal of Christianity & Education	SAGE Publications		SAGE Journals	10.1177/icec	sage:icec	2056-9971	2056-998X		Total_Item_Requests	1	1	0
International Journal of Cultural Studies	SAGE Publications		SAGE Journals	10.1177/icsa	sage:icsa	1367-8779	1460-356X		Unique_Item_Requests	1	1	0
International Journal of Cultural Studies	SAGE Publications		SAGE Journals	10.1177/icsa	sage:icsa	1367-8779	1460-356X		Total_Item_Requests	2	2	0
International Journal of Maritime History	SAGE Publications		SAGE Journals	10.1177/ijha	sage:ijha	0843-8714	2052-7756		Unique_Item_Requests	12	12	0
International Journal of Maritime History	SAGE Publications		SAGE Journals	10.1177/ijha	sage:ijha	0843-8714	2052-7756		Total_Item_Requests	19	19	0
International Journal of Offender Therapy and Comparative Criminology	SAGE Publications		SAGE Journals	10.1177/ijoe	sage:ijoe	0306-624X	1552-6933		Unique_Item_Requests	3	3	0
International Journal of Offender Therapy and Comparative Criminology	SAGE Publications		SAGE Journals	10.1177/ijoe	sage:ijoe	0306-624X	1552-6933		Total_Item_Requests	3	3	0
International Journal of Social Psychiatry	SAGE Publications		SAGE Journals	10.1177/ispa	sage:ispa	0020-7640	1741-2854		Unique_Item_Requests	1	1	0
International Journal of Social Psychiatry	SAGE Publications		SAGE Journals	10.1177/ispa	sage:ispa	0020-7640	1741-2854		Total_Item_Requests	3	3	0
International Journal of Stroke	SAGE Publications		SAGE Journals	10.1177/wsoa	sage:wsoa	1747-4930	1747-4949		Unique_Item_Requests	1	1	0
International Journal of Stroke	SAGE Publications		SAGE Journals	10.1177/wsoa	sage:wsoa	1747-4930	1747-4949		Total_Item_Requests	2	2	0
International Migration Review	SAGE Publications		SAGE Journals	10.1177/mrxa	sage:mrxa	0197-9183	1747-7379		Unique_Item_Requests	1	1	0
International Migration Review	SAGE Publications		SAGE Journals	10.1177/mrxa	sage:mrxa	0197-9183	1747-7379		Total_Item_Requests	1	1	0
International Political Science Review	SAGE Publications		SAGE Journals	10.1177/ipsa	sage:ipsa	0192-5121	1460-373X		Unique_Item_Requests	4	4	0
International Political Science Review	SAGE Publications		SAGE Journals	10.1177/ipsa	sage:ipsa	0192-5121	1460-373X		Total_Item_Requests	4	4	0
International Review for the Sociology of Sport	SAGE Publications		SAGE Journals	10.1177/irsb	sage:irsb	1012-6902	1461-7218		Unique_Item_Requests	2	2	0
International Review for the Sociology of Sport	SAGE Publications		SAGE Journals	10.1177/irsb	sage:irsb	1012-6902	1461-7218		Total_Item_Requests	2	2	0
International Review of Victimology	SAGE Publications		SAGE Journals	10.1177/irva	sage:irva	0269-7580	2047-9433		Unique_Item_Requests	1	1	0
International Review of Victimology	SAGE Publications		SAGE Journals	10.1177/irva	sage:irva	0269-7580	2047-9433		Total_Item_Requests	1	1	0
International Social Work	SAGE Publications		SAGE Journals	10.1177/iswb	sage:iswb	0020-8728	1461-7234		Unique_Item_Requests	2	2	0
International Social Work	SAGE Publications		SAGE Journals	10.1177/iswb	sage:iswb	0020-8728	1461-7234		Total_Item_Requests	2	2	0
Intervention in School and Clinic	SAGE Publications		SAGE Journals	10.1177/iscc	sage:iscc	1053-4512	1538-4810		Unique_Item_Requests	4	4	0
Intervention in School and Clinic	SAGE Publications		SAGE Journals	10.1177/iscc	sage:iscc	1053-4512	1538-4810		Total_Item_Requests	5	5	0
Journal of Adolescent Research	SAGE Publications		SAGE Journals	10.1177/jara	sage:jara	0743-5584	1552-6895		Unique_Item_Requests	1	1	0
Journal of Adolescent Research	SAGE Publications		SAGE Journals	10.1177/jara	sage:jara	0743-5584	1552-6895		Total_Item_Requests	1	1	0
Journal of Aging and Health	SAGE Publications		SAGE Journals	10.1177/jaha	sage:jaha	0898-2643	1552-6887		Unique_Item_Requests	1	1	0
Journal of Aging and Health	SAGE Publications		SAGE Journals	10.1177/jaha	sage:jaha	0898-2643	1552-6887		Total_Item_Requests	1	1	0
Journal of Applied Gerontology	SAGE Publications		SAGE Journals	10.1177/jaga	sage:jaga	0733-4648	1552-4523		Unique_Item_Requests	1	1	0
Journal of Applied Gerontology	SAGE Publications		SAGE Journals	10.1177/jaga	sage:jaga	0733-4648	1552-4523		Total_Item_Requests	1	1	0
Journal of Biomaterials Applications	SAGE Publications		SAGE Journals	10.1177/jbaa	sage:jbaa	0885-3282	1530-8022		Unique_Item_Requests	2	2	0
Journal of Biomaterials Applications	SAGE Publications		SAGE Journals	10.1177/jbaa	sage:jbaa	0885-3282	1530-8022		Total_Item_Requests	5	5	0
Journal of Black Studies	SAGE Publications		SAGE Journals	10.1177/jbsa	sage:jbsa	0021-9347	1552-4566		Unique_Item_Requests	1	1	0
Journal of Black Studies	SAGE Publications		SAGE Journals	10.1177/jbsa	sage:jbsa	0021-9347	1552-4566		Total_Item_Requests	2	2	0
Journal of Business and Technical Communication	SAGE Publications		SAGE Journals	10.1177/jbtb	sage:jbtb	1050-6519	1552-4574		Unique_Item_Requests	1	1	0
Journal of Business and Technical Communication	SAGE Publications		SAGE Journals	10.1177/jbtb	sage:jbtb	1050-6519	1552-4574		Total_Item_Requests	2	2	0
Journal of Career Development	SAGE Publications		SAGE Journals	10.1177/jcdb	sage:jcdb	0894-8453	1556-0856		Unique_Item_Requests	2	2	0
Journal of Career Development	SAGE Publications		SAGE Journals	10.1177/jcdb	sage:jcdb	0894-8453	1556-0856		Total_Item_Requests	4	4	0
Journal of Classical Sociology	SAGE Publications		SAGE Journals	10.1177/jcsa	sage:jcsa	1468-795X	1741-2897		Unique_Item_Requests	1	1	0
Journal of Classical Sociology	SAGE Publications		SAGE Journals	10.1177/jcsa	sage:jcsa	1468-795X	1741-2897		Total_Item_Requests	1	1	0
Journal of College Student Retention: Research, Theory & Practice	SAGE Publications		SAGE Journals	10.1177/csra	sage:csra	1521-0251	1541-4167		Unique_Item_Requests	1	1	0
Journal of College Student Retention: Research, Theory & Practice	SAGE Publications		SAGE Journals	10.1177/csra	sage:csra	1521-0251	1541-4167		Total_Item_Requests	1	1	0
Journal of Contemporary Ethnography	SAGE Publications		SAGE Journals	10.1177/jcec	sage:jcec	0891-2416	1552-5414		Unique_Item_Requests	8	8	0
Journal of Contemporary Ethnography	SAGE Publications		SAGE Journals	10.1177/jcec	sage:jcec	0891-2416	1552-5414		Total_Item_Requests	8	8	0
Journal of Cross-Cultural Psychology	SAGE Publications		SAGE Journals	10.1177/jcca	sage:jcca	0022-0221	1552-5422		Unique_Item_Requests	2	2	0
Journal of Cross-Cultural Psychology	SAGE Publications		SAGE Journals	10.1177/jcca	sage:jcca	0022-0221	1552-5422		Total_Item_Requests	2	2	0
Journal of Dental Research	SAGE Publications		SAGE Journals	10.1177/jdrb	sage:jdrb	0022-0345	1544-0591		Unique_Item_Requests	1	1	0
Journal of Dental Research	SAGE Publications		SAGE Journals	10.1177/jdrb	sage:jdrb	0022-0345	1544-0591		Total_Item_Requests	3	3	0
Journal of Developing Societies	SAGE Publications		SAGE Journals	10.1177/jdsb	sage:jdsb	0169-796X	1745-2546		Unique_Item_Requests	1	1	0
Journal of Developing Societies	SAGE Publications		SAGE Journals	10.1177/jdsb	sage:jdsb	0169-796X	1745-2546		Total_Item_Requests	1	1	0
Journal of Diagnostic Medical Sonography	SAGE Publications		SAGE Journals	10.1177/jdma	sage:jdma	8756-4793	1552-5430		Unique_Item_Requests	3	3	0
Journal of Diagnostic Medical Sonography	SAGE Publications		SAGE Journals	10.1177/jdma	sage:jdma	8756-4793	1552-5430		Total_Item_Requests	3	3	0
Journal of European Social Policy	SAGE Publications		SAGE Journals	10.1177/espa	sage:espa	0958-9287	1461-7269		Unique_Item_Requests	1	1	0
Journal of European Social Policy	SAGE Publications		SAGE Journals	10.1177/espa	sage:espa	0958-9287	1461-7269		Total_Item_Requests	1	1	0
Journal of Family Issues	SAGE Publications		SAGE Journals	10.1177/jfia	sage:jfia	0192-513X	1552-5481		Unique_Item_Requests	10	10	0
Journal of Family Issues	SAGE Publications		SAGE Journals	10.1177/jfia	sage:jfia	0192-513X	1552-5481		Total_Item_Requests	14	14	0
Journal of Family Nursing	SAGE Publications		SAGE Journals	10.1177/jfna	sage:jfna	1074-8407	1552-549X		Unique_Item_Requests	5	5	0
Journal of Family Nursing	SAGE Publications		SAGE Journals	10.1177/jfna	sage:jfna	1074-8407	1552-549X		Total_Item_Requests	7	7	0
Journal of Feline Medicine and Surgery	SAGE Publications		SAGE Journals	10.1177/jfma	sage:jfma	1098-612X	1532-2750		Unique_Item_Requests	64	64	0
Journal of Feline Medicine and Surgery	SAGE Publications		SAGE Journals	10.1177/jfma	sage:jfma	1098-612X	1532-2750		Total_Item_Requests	89	89	0
Journal of General Management	SAGE Publications		SAGE Journals	10.1177/gema	sage:gema	0306-3070	1759-6106		Unique_Item_Requests	1	1	0
Journal of General Management	SAGE Publications		SAGE Journals	10.1177/gema	sage:gema	0306-3070	1759-6106		Total_Item_Requests	1	1	0
Journal of Health Psychology	SAGE Publications		SAGE Journals	10.1177/hpqa	sage:hpqa	1359-1053	1461-7277		Unique_Item_Requests	2	2	0
Journal of Health Psychology	SAGE Publications		SAGE Journals	10.1177/hpqa	sage:hpqa	1359-1053	1461-7277		Total_Item_Requests	2	2	0
Journal of Health Services Research & Policy	SAGE Publications		SAGE Journals	10.1177/hsrb	sage:hsrb	1355-8196	1758-1060		Unique_Item_Requests	4	4	0
Journal of Health Services Research & Policy	SAGE Publications		SAGE Journals	10.1177/hsrb	sage:hsrb	1355-8196	1758-1060		Total_Item_Requests	4	4	0
Journal of Historical Research in Music Education	SAGE Publications Inc		SAGE Journals	10.1177/jhrb	sage:jhrb	1536-6006	2328-2525		Unique_Item_Requests	2	2	0
Journal of Historical Research in Music Education	SAGE Publications Inc		SAGE Journals	10.1177/jhrb	sage:jhrb	1536-6006	2328-2525		Total_Item_Requests	2	2	0
Journal of Human Lactation	SAGE Publications		SAGE Journals	10.1177/jhla	sage:jhla	0890-3344	1552-5732		Unique_Item_Requests	2	2	0
Journal of Human Lactation	SAGE Publications		SAGE Journals	10.1177/jhla	sage:jhla	0890-3344	1552-5732		Total_Item_Requests	2	2	0
Journal of Humanistic Psychology	SAGE Publications		SAGE Journals	10.1177/jhpa	sage:jhpa	0022-1678	1552-650X		Unique_Item_Requests	5	5	0
Journal of Humanistic Psychology	SAGE Publications		SAGE Journals	10.1177/jhpa	sage:jhpa	0022-1678	1552-650X		Total_Item_Requests	7	7	0
Journal of Intensive Care Medicine	SAGE Publications		SAGE Journals	10.1177/jica	sage:jica	0885-0666	1525-1489		Unique_Item_Requests	1	1	0
Journal of Intensive Care Medicine	SAGE Publications		SAGE Journals	10.1177/jica	sage:jica	0885-0666	1525-1489		Total_Item_Requests	3	3	0
Journal of Interpersonal Violence	SAGE Publications		SAGE Journals	10.1177/jiva	sage:jiva	0886-2605	1552-6518		Unique_Item_Requests	12	12	0
Journal of Interpersonal Violence	SAGE Publications		SAGE Journals	10.1177/jiva	sage:jiva	0886-2605	1552-6518		Total_Item_Requests	15	15	0
Journal of Language and Social Psychology	SAGE Publications		SAGE Journals	10.1177/jlsa	sage:jlsa	0261-927X	1552-6526		Unique_Item_Requests	1	1	0
Journal of Language and Social Psychology	SAGE Publications		SAGE Journals	10.1177/jlsa	sage:jlsa	0261-927X	1552-6526		Total_Item_Requests	1	1	0
Journal of Leadership & Organizational Studies	SAGE Publications		SAGE Journals	10.1177/jlob	sage:jlob	1548-0518	1939-7089		Unique_Item_Requests	1	1	0
Journal of Leadership & Organizational Studies	SAGE Publications		SAGE Journals	10.1177/jlob	sage:jlob	1548-0518	1939-7089		Total_Item_Requests	1	1	0
Journal of Literacy Research	SAGE Publications		SAGE Journals	10.1177/jlrb	sage:jlrb	1086-296X	1554-8430		Unique_Item_Requests	1	1	0
Journal of Literacy Research	SAGE Publications		SAGE Journals	10.1177/jlrb	sage:jlrb	1086-296X	1554-8430		Total_Item_Requests	2	2	0
Journal of Management	SAGE Publications		SAGE Journals	10.1177/joma	sage:joma	0149-2063	1557-1211		Unique_Item_Requests	2	2	0
Journal of Management	SAGE Publications		SAGE Journals	10.1177/joma	sage:joma	0149-2063	1557-1211		Total_Item_Requests	2	2	0
Journal of Management Education	SAGE Publications		SAGE Journals	10.1177/jmed	sage:jmed	1052-5629	1552-6658		Unique_Item_Requests	1	1	0
Journal of Management Education	SAGE Publications		SAGE Journals	10.1177/jmed	sage:jmed	1052-5629	1552-6658		Total_Item_Requests	1	1	0
Journal of Research in International Education	SAGE Publications		SAGE Journals	10.1177/jria	sage:jria	1475-2409	1741-2943		Unique_Item_Requests	1	1	0
Journal of Research in International Education	SAGE Publications		SAGE Journals	10.1177/jria	sage:jria	1475-2409	1741-2943		Total_Item_Requests	2	2	0
Journal of Research in Music Education	SAGE Publications		SAGE Journals	10.1177/jrma	sage:jrma	0022-4294	1945-0095		Unique_Item_Requests	5	5	0
Journal of Research in Music Education	SAGE Publications		SAGE Journals	10.1177/jrma	sage:jrma	0022-4294	1945-0095		Total_Item_Requests	6	6	0
Journal of Research on Leadership Education	SAGE Publications		SAGE Journals	10.1177/jrla	sage:jrla	1942-7751	1942-7751		Unique_Item_Requests	1	1	0
Journal of Research on Leadership Education	SAGE Publications		SAGE Journals	10.1177/jrla	sage:jrla	1942-7751	1942-7751		Total_Item_Requests	1	1	0
Journal of School Leadership	SAGE Publications		SAGE Journals	10.1177/jsla	sage:jsla	1052-6846			Unique_Item_Requests	2	2	0
Journal of School Leadership	SAGE Publications		SAGE Journals	10.1177/jsla	sage:jsla	1052-6846			Total_Item_Requests	2	2	0
Journal of Social and Personal Relationships	SAGE Publications		SAGE Journals	10.1177/spra	sage:spra	0265-4075	1460-3608		Unique_Item_Requests	11	11	0
Journal of Social and Personal Relationships	SAGE Publications		SAGE Journals	10.1177/spra	sage:spra	0265-4075	1460-3608		Total_Item_Requests	11	11	0
Journal of Studies in International Education	SAGE Publications		SAGE Journals	10.1177/jsia	sage:jsia	1028-3153	1552-7808		Unique_Item_Requests	1	1	0
Journal of Studies in International Education	SAGE Publications		SAGE Journals	10.1177/jsia	sage:jsia	1028-3153	1552-7808		Total_Item_Requests	1	1	0
Journal of Teacher Education	SAGE Publications		SAGE Journals	10.1177/jtea	sage:jtea	0022-4871	1552-7816		Unique_Item_Requests	1	1	0
Journal of Teacher Education	SAGE Publications		SAGE Journals	10.1177/jtea	sage:jtea	0022-4871	1552-7816		Total_Item_Requests	3	3	0
Journal of the American Psychiatric Nurses Association	SAGE Publications		SAGE Journals	10.1177/japa	sage:japa	1078-3903	1532-5725		Unique_Item_Requests	5	5	0
Journal of the American Psychiatric Nurses Association	SAGE Publications		SAGE Journals	10.1177/japa	sage:japa	1078-3903	1532-5725		Total_Item_Requests	6	6	0
Journal of Theoretical Politics	SAGE Publications		SAGE Journals	10.1177/jtpa	sage:jtpa	0951-6298	1460-3667		Unique_Item_Requests	1	1	0
Journal of Theoretical Politics	SAGE Publications		SAGE Journals	10.1177/jtpa	sage:jtpa	0951-6298	1460-3667		Total_Item_Requests	1	1	0
Journal of Transcultural Nursing	SAGE Publications		SAGE Journals	10.1177/tcna	sage:tcna	1043-6596	1552-7832		Unique_Item_Requests	6	6	0
Journal of Transcultural Nursing	SAGE Publications		SAGE Journals	10.1177/tcna	sage:tcna	1043-6596	1552-7832		Total_Item_Requests	8	8	0
Journal of Travel Research	SAGE Publications		SAGE Journals	10.1177/jtrb	sage:jtrb	0047-2875	1552-6763		Unique_Item_Requests	1	1	0
Journal of Travel Research	SAGE Publications		SAGE Journals	10.1177/jtrb	sage:jtrb	0047-2875	1552-6763		Total_Item_Requests	1	1	0
Journal of Veterinary Dentistry	SAGE Publications		SAGE Journals	10.1177/jovb	sage:jovb	0898-7564	2470-4083		Unique_Item_Requests	1	1	0
Journal of Veterinary Dentistry	SAGE Publications		SAGE Journals	10.1177/jovb	sage:jovb	0898-7564	2470-4083		Total_Item_Requests	1	1	0
Journal of Veterinary Diagnostic Investigation	SAGE Publications		SAGE Journals	10.1177/vdia	sage:vdia	1040-6387	1943-4936		Unique_Item_Requests	25	25	0
Journal of Veterinary Diagnostic Investigation	SAGE Publications		SAGE Journals	10.1177/vdia	sage:vdia	1040-6387	1943-4936		Total_Item_Requests	41	41	0
Labor Studies Journal	SAGE Publications		SAGE Journals	10.1177/lsja	sage:lsja	0160-449X	1538-9758		Unique_Item_Requests	1	1	0
Labor Studies Journal	SAGE Publications		SAGE Journals	10.1177/lsja	sage:lsja	0160-449X	1538-9758		Total_Item_Requests	1	1	0
Laboratory Animals	SAGE Publications		SAGE Journals	10.1177/lana	sage:lana	0023-6772	1758-1117		Unique_Item_Requests	1	1	0
Laboratory Animals	SAGE Publications		SAGE Journals	10.1177/lana	sage:lana	0023-6772	1758-1117		Total_Item_Requests	1	1	0
Language Teaching Research	SAGE Publications		SAGE Journals	10.1177/ltra	sage:ltra	1362-1688	1477-0954		Unique_Item_Requests	1	1	0
Language Teaching Research	SAGE Publications		SAGE Journals	10.1177/ltra	sage:ltra	1362-1688	1477-0954		Total_Item_Requests	1	1	0
Latin American Perspectives	SAGE Publications		SAGE Journals	10.1177/lapa	sage:lapa	0094-582X	1552-678X		Unique_Item_Requests	4	4	0
Latin American Perspectives	SAGE Publications		SAGE Journals	10.1177/lapa	sage:lapa	0094-582X	1552-678X		Total_Item_Requests	6	6	0
Lighting Research & Technology	SAGE Publications		SAGE Journals	10.1177/lrtd	sage:lrtd	1477-1535	1477-0938		Unique_Item_Requests	1	1	0
Lighting Research & Technology	SAGE Publications		SAGE Journals	10.1177/lrtd	sage:lrtd	1477-1535	1477-0938		Total_Item_Requests	2	2	0
Lupus	SAGE Publications		SAGE Journals	10.1177/lupa	sage:lupa	0961-2033	1477-0962		Unique_Item_Requests	1	1	0
Lupus	SAGE Publications		SAGE Journals	10.1177/lupa	sage:lupa	0961-2033	1477-0962		Total_Item_Requests	5	5	0
Management Learning	SAGE Publications		SAGE Journals	10.1177/mlqb	sage:mlqb	1350-5076	1461-7307		Unique_Item_Requests	2	2	0
Management Learning	SAGE Publications		SAGE Journals	10.1177/mlqb	sage:mlqb	1350-5076	1461-7307		Total_Item_Requests	2	2	0
Materials Science and Technology	SAGE Publications		SAGE Journals	10.1177/msta	sage:msta	0267-0836	1743-2847		Unique_Item_Requests	3	3	0
Materials Science and Technology	SAGE Publications		SAGE Journals	10.1177/msta	sage:msta	0267-0836	1743-2847		Total_Item_Requests	3	3	0
Measurement and Control	SAGE Publications		SAGE Journals	10.1177/maca	sage:maca	0020-2940			Unique_Item_Requests	1	1	0
Measurement and Control	SAGE Publications		SAGE Journals	10.1177/maca	sage:maca	0020-2940			Total_Item_Requests	1	1	0
Media International Australia	SAGE Publications		SAGE Journals	10.1177/miad	sage:miad	1329-878X	2200-467X		Unique_Item_Requests	1	1	0
Media International Australia	SAGE Publications		SAGE Journals	10.1177/miad	sage:miad	1329-878X	2200-467X		Total_Item_Requests	1	1	0
Media, Culture & Society	SAGE Publications		SAGE Journals	10.1177/mcsa	sage:mcsa	0163-4437	1460-3675		Unique_Item_Requests	4	4	0
Media, Culture & Society	SAGE Publications		SAGE Journals	10.1177/mcsa	sage:mcsa	0163-4437	1460-3675		Total_Item_Requests	4	4	0
Medico-Legal Journal	SAGE Publications		SAGE Journals	10.1177/mljc	sage:mljc	0025-8172	2042-1834		Unique_Item_Requests	1	1	0
Medico-Legal Journal	SAGE Publications		SAGE Journals	10.1177/mljc	sage:mljc	0025-8172	2042-1834		Total_Item_Requests	1	1	0
Missiology	SAGE Publications		SAGE Journals	10.1177/misb	sage:misb	0091-8296	2051-3623		Unique_Item_Requests	1	1	0
Missiology	SAGE Publications		SAGE Journals	10.1177/misb	sage:misb	0091-8296	2051-3623		Total_Item_Requests	1	1	0
Musicae Scientiae	SAGE Publications		SAGE Journals	10.1177/msxa	sage:msxa	1029-8649	2045-4147		Unique_Item_Requests	3	3	0
Musicae Scientiae	SAGE Publications		SAGE Journals	10.1177/msxa	sage:msxa	1029-8649	2045-4147		Total_Item_Requests	7	7	0
NASN School Nurse	SAGE Publications		SAGE Journals	10.1177/nasb	sage:nasb	1942-602X	1942-6038		Unique_Item_Requests	1	1	0
NASN School Nurse	SAGE Publications		SAGE Journals	10.1177/nasb	sage:nasb	1942-602X	1942-6038		Total_Item_Requests	1	1	0
NASSP Bulletin	SAGE Publications		SAGE Journals	10.1177/buld	sage:buld	0192-6365	1930-1405		Unique_Item_Requests	1	1	0
NASSP Bulletin	SAGE Publications		SAGE Journals	10.1177/buld	sage:buld	0192-6365	1930-1405		Total_Item_Requests	2	2	0
New Media & Society	SAGE Publications		SAGE Journals	10.1177/nmsa	sage:nmsa	1461-4448	1461-7315		Unique_Item_Requests	4	4	0
New Media & Society	SAGE Publications		SAGE Journals	10.1177/nmsa	sage:nmsa	1461-4448	1461-7315		Total_Item_Requests	4	4	0
NEW SOLUTIONS: A Journal of Environmental and Occupational Health Policy	SAGE Publications		SAGE Journals	10.1177/newa	sage:newa	1048-2911	1541-3772		Unique_Item_Requests	1	1	0
NEW SOLUTIONS: A Journal of Environmental and Occupational Health Policy	SAGE Publications		SAGE Journals	10.1177/newa	sage:newa	1048-2911	1541-3772		Total_Item_Requests	1	1	0
Nordic Journal of Nursing Research	SAGE Publications Ltd		SAGE Journals	10.1177/njna	sage:njna	2057-1585	2057-1593		Unique_Item_Requests	1	1	0
Nordic Journal of Nursing Research	SAGE Publications Ltd		SAGE Journals	10.1177/njna	sage:njna	2057-1585	2057-1593		Total_Item_Requests	1	1	0
Nursing Ethics	SAGE Publications		SAGE Journals	10.1177/neja	sage:neja	0969-7330	1477-0989		Unique_Item_Requests	3	3	0
Nursing Ethics	SAGE Publications		SAGE Journals	10.1177/neja	sage:neja	0969-7330	1477-0989		Total_Item_Requests	4	4	0
Nursing Science Quarterly	SAGE Publications		SAGE Journals	10.1177/nsqa	sage:nsqa	0894-3184	1552-7409		Unique_Item_Requests	1	1	0
Nursing Science Quarterly	SAGE Publications		SAGE Journals	10.1177/nsqa	sage:nsqa	0894-3184	1552-7409		Total_Item_Requests	1	1	0
Nutrition and Health	SAGE Publications		SAGE Journals	10.1177/naha	sage:naha	0260-1060	2047-945X		Unique_Item_Requests	1	1	0
Nutrition and Health	SAGE Publications		SAGE Journals	10.1177/naha	sage:naha	0260-1060	2047-945X		Total_Item_Requests	1	1	0
OMEGA - Journal of Death and Dying	SAGE Publications		SAGE Journals	10.1177/omea	sage:omea	0030-2228	1541-3764		Unique_Item_Requests	2	2	0
OMEGA - Journal of Death and Dying	SAGE Publications		SAGE Journals	10.1177/omea	sage:omea	0030-2228	1541-3764		Total_Item_Requests	2	2	0
Organization	SAGE Publications		SAGE Journals	10.1177/orga	sage:orga	1350-5084	1461-7323		Unique_Item_Requests	1	1	0
Organization	SAGE Publications		SAGE Journals	10.1177/orga	sage:orga	1350-5084	1461-7323		Total_Item_Requests	1	1	0
Organization & Environment	SAGE Publications		SAGE Journals	10.1177/oaec	sage:oaec	1086-0266	1552-7417		Unique_Item_Requests	1	1	0
Organization & Environment	SAGE Publications		SAGE Journals	10.1177/oaec	sage:oaec	1086-0266	1552-7417		Total_Item_Requests	1	1	0
Party Politics	SAGE Publications		SAGE Journals	10.1177/ppqa	sage:ppqa	1354-0688	1460-3683		Unique_Item_Requests	3	3	0
Party Politics	SAGE Publications		SAGE Journals	10.1177/ppqa	sage:ppqa	1354-0688	1460-3683		Total_Item_Requests	3	3	0
Pedagogy in Health Promotion	SAGE Publications		SAGE Journals	10.1177/phpa	sage:phpa	2373-3799	2373-3802		Unique_Item_Requests	2	2	0
Pedagogy in Health Promotion	SAGE Publications		SAGE Journals	10.1177/phpa	sage:phpa	2373-3799	2373-3802		Total_Item_Requests	3	3	0
Perception	SAGE Publications		SAGE Journals	10.1177/peca	sage:peca	0301-0066	1468-4233		Unique_Item_Requests	1	1	0
Perception	SAGE Publications		SAGE Journals	10.1177/peca	sage:peca	0301-0066	1468-4233		Total_Item_Requests	2	2	0
Perceptual and Motor Skills	SAGE Publications		SAGE Journals	10.1177/pmsb	sage:pmsb	0031-5125	1558-688X		Unique_Item_Requests	2	2	0
Perceptual and Motor Skills	SAGE Publications		SAGE Journals	10.1177/pmsb	sage:pmsb	0031-5125	1558-688X		Total_Item_Requests	4	4	0
Personality and Social Psychology Bulletin	SAGE Publications		SAGE Journals	10.1177/pspc	sage:pspc	0146-1672	1552-7433		Unique_Item_Requests	4	4	0
Personality and Social Psychology Bulletin	SAGE Publications		SAGE Journals	10.1177/pspc	sage:pspc	0146-1672	1552-7433		Total_Item_Requests	6	6	0
Personality and Social Psychology Review	SAGE Publications		SAGE Journals	10.1177/psra	sage:psra	1088-8683	1532-7957		Unique_Item_Requests	2	2	0
Personality and Social Psychology Review	SAGE Publications		SAGE Journals	10.1177/psra	sage:psra	1088-8683	1532-7957		Total_Item_Requests	2	2	0
Perspectives on Psychological Science	SAGE Publications Inc		SAGE Journals	10.1177/ppsa	sage:ppsa	1745-6916	1745-6924		Unique_Item_Requests	6	6	0
Perspectives on Psychological Science	SAGE Publications Inc		SAGE Journals	10.1177/ppsa	sage:ppsa	1745-6916	1745-6924		Total_Item_Requests	11	11	0
Phi Delta Kappan	SAGE Publications		SAGE Journals	10.1177/pdka	sage:pdka	0031-7217	1940-6487		Unique_Item_Requests	1	1	0
Phi Delta Kappan	SAGE Publications		SAGE Journals	10.1177/pdka	sage:pdka	0031-7217	1940-6487		Total_Item_Requests	1	1	0
Philosophy & Social Criticism	SAGE Publications		SAGE Journals	10.1177/pscb	sage:pscb	0191-4537	1461-734X		Unique_Item_Requests	1	1	0
Philosophy & Social Criticism	SAGE Publications		SAGE Journals	10.1177/pscb	sage:pscb	0191-4537	1461-734X		Total_Item_Requests	1	1	0
Policy, Politics, & Nursing Practice	SAGE Publications		SAGE Journals	10.1177/ppna	sage:ppna	1527-1544	1552-7468		Unique_Item_Requests	4	4	0
Policy, Politics, & Nursing Practice	SAGE Publications		SAGE Journals	10.1177/ppna	sage:ppna	1527-1544	1552-7468		Total_Item_Requests	5	5	0
Polymers and Polymer Composites	SAGE Publications		SAGE Journals	10.1177/ppca	sage:ppca	0967-3911	1478-2391		Unique_Item_Requests	1	1	0
Polymers and Polymer Composites	SAGE Publications		SAGE Journals	10.1177/ppca	sage:ppca	0967-3911	1478-2391		Total_Item_Requests	1	1	0
Proceedings of the Human Factors and Ergonomics Society Annual Meeting	SAGE Publications		SAGE Journals	10.1177/proe	sage:proe	1071-1813	2169-5067		Unique_Item_Requests	1	1	0
Proceedings of the Human Factors and Ergonomics Society Annual Meeting	SAGE Publications		SAGE Journals	10.1177/proe	sage:proe	1071-1813	2169-5067		Total_Item_Requests	2	2	0
