Report_Name	Title Master Report
Report_ID	TR
Release	5
Institution_Name	UNIVERSITY OF PRINCE EDWARD ISLAND
Institution_ID	ProQuest:14670
Metric_Types	
Report_Filters	Platform=ProQuest
Report_Attributes	Attributes_To_Show=Data_Type|Section_Type|Access_Type|Access_Method|YOP
Exceptions	3040: Partial Data Returned. (Usage data has not been processed for all requested months.)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T13:54:03Z
Created_By	ProQuest

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Data_Type	Section_Type	YOP	Access_Type	Access_Method	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Aquaculture  Aquarium  Conservation  Legislation	Bioflux SRL		ProQuest		ProQuest:2046424		1844-8143	1844-9166		Journal	Article	2017	Controlled	Regular	Unique_Item_Investigations	1	0	1
Aquaculture  Aquarium  Conservation  Legislation	Bioflux SRL		ProQuest		ProQuest:2046424		1844-8143	1844-9166		Journal	Article	2017	Controlled	Regular	Unique_Item_Requests	1	0	1
Archives of Pathology  Laboratory Medicine	College of American Pathologists		ProQuest		ProQuest:42082		0003-9985	1543-2165		Journal	Article	2008	Controlled	Regular	Total_Item_Investigations	1	1	0
Archives of Pathology  Laboratory Medicine	College of American Pathologists		ProQuest		ProQuest:42082		0003-9985	1543-2165		Journal	Article	2008	Controlled	Regular	Unique_Item_Investigations	1	1	0
ASHRAE Journal	American Society of Heating Refrigerating and AirConditioning Engineers Inc		ProQuest		ProQuest:41118		0001-2491	1943-6637		Journal	Article	2022	Controlled	Regular	No_License	1	1	0
Asia News Monitor	Thai News Service Group		ProQuest		ProQuest:656306					Newspaper_or_Newsletter	Article	2023	Controlled	Regular	Total_Item_Investigations	1	0	1
Asia News Monitor	Thai News Service Group		ProQuest		ProQuest:656306					Newspaper_or_Newsletter	Article	2023	Controlled	Regular	Unique_Item_Investigations	1	0	1
Bangladesh Journal of Medical Science	Ibn Sina Trust		ProQuest		ProQuest:2040930		2223-4721	2076-0299		Journal	Article	2021	OA_Gold	Regular	Total_Item_Investigations	1	0	1
Bangladesh Journal of Medical Science	Ibn Sina Trust		ProQuest		ProQuest:2040930		2223-4721	2076-0299		Journal	Article	2021	OA_Gold	Regular	Total_Item_Requests	1	0	1
Bangladesh Journal of Medical Science	Ibn Sina Trust		ProQuest		ProQuest:2040930		2223-4721	2076-0299		Journal	Article	2021	OA_Gold	Regular	Unique_Item_Investigations	1	0	1
Bangladesh Journal of Medical Science	Ibn Sina Trust		ProQuest		ProQuest:2040930		2223-4721	2076-0299		Journal	Article	2021	OA_Gold	Regular	Unique_Item_Requests	1	0	1
Behind the Headlines	Canadian International Council		ProQuest		ProQuest:35075		0005-7983			Journal	Article	2008	Controlled	Regular	Total_Item_Investigations	1	0	1
