Report_Name	Journal Usage by Access Type
Report_ID	TR_J3
Release	5
Institution_Name	UNIVERSITY OF PRINCE EDWARD ISLAND
Institution_ID	ProQuest:14670
Metric_Types	Total_Item_Investigations; Total_Item_Requests; Unique_Item_Investigations; Unique_Item_Requests
Report_Filters	Platform=ProQuest; Data_Type=Journal; Access_Method=Regular
Report_Attributes	
Exceptions	3040: Partial Data Returned. (Usage data has not been processed for all requested months.)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T13:54:57Z
Created_By	ProQuest

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	Access_Type	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Buildings	MDPI AG		ProQuest		ProQuest:2032422		2075-5309		OA_Gold	Unique_Item_Investigations	1	1	0
Buildings	MDPI AG		ProQuest		ProQuest:2032422		2075-5309		OA_Gold	Unique_Item_Requests	1	1	0
Bulletin of the Menninger Clinic	Guilford Press		ProQuest		ProQuest:1818298	0025-9284			Controlled	Total_Item_Investigations	11	0	11
Bulletin of the Menninger Clinic	Guilford Press		ProQuest		ProQuest:1818298	0025-9284			Controlled	Total_Item_Requests	11	0	11
Bulletin of the Menninger Clinic	Guilford Press		ProQuest		ProQuest:1818298	0025-9284			Controlled	Unique_Item_Investigations	5	0	5
Bulletin of the Menninger Clinic	Guilford Press		ProQuest		ProQuest:1818298	0025-9284			Controlled	Unique_Item_Requests	5	0	5
Canadian - American Public Policy	University of Maine		ProQuest		ProQuest:44182	1047-1073	2561-7702		Controlled	Total_Item_Investigations	1	0	1
Canadian - American Public Policy	University of Maine		ProQuest		ProQuest:44182	1047-1073	2561-7702		Controlled	Total_Item_Requests	1	0	1
Canadian - American Public Policy	University of Maine		ProQuest		ProQuest:44182	1047-1073	2561-7702		Controlled	Unique_Item_Investigations	1	0	1
Canadian - American Public Policy	University of Maine		ProQuest		ProQuest:44182	1047-1073	2561-7702		Controlled	Unique_Item_Requests	1	0	1
Canadian Geographer	Blackwell Publishing Ltd		ProQuest		ProQuest:37554	0008-3658	1541-0064		Controlled	Total_Item_Investigations	1	1	0
Canadian Geographer	Blackwell Publishing Ltd		ProQuest		ProQuest:37554	0008-3658	1541-0064		Controlled	Total_Item_Requests	1	1	0
