Report_Name	Journal Usage by Access Type
Report_ID	TR_J3
Release	5
Institution_Name	Univ of Prince Edward Island
Institution_ID	sage:1000451523
Metric_Types	Total_Item_Investigations; Total_Item_Requests; Unique_Item_Investigations; Unique_Item_Requests
Report_Filters	Access_Method=Regular; Data_Type=Journal
Report_Attributes	
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.)
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T06:02:45Z
Created_By	Atypon Systems LLC.

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	Access_Type	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
American Educational Research Journal	American Educational Research Association		SAGE Journals	10.1177/aera	sage:aera	0002-8312	1935-1011		Controlled	Unique_Item_Investigations	2	2	0
American Educational Research Journal	American Educational Research Association		SAGE Journals	10.1177/aera	sage:aera	0002-8312	1935-1011		Controlled	Unique_Item_Requests	1	1	0
American Educational Research Journal	American Educational Research Association		SAGE Journals	10.1177/aera	sage:aera	0002-8312	1935-1011		Controlled	Total_Item_Requests	1	1	0
American Educational Research Journal	American Educational Research Association		SAGE Journals	10.1177/aera	sage:aera	0002-8312	1935-1011		Controlled	Total_Item_Investigations	2	2	0
American Journal of Health Promotion	SAGE Publications		SAGE Journals	10.1177/ahpa	sage:ahpa	0890-1171	2168-6602		Controlled	Unique_Item_Investigations	1	1	0
American Journal of Health Promotion	SAGE Publications		SAGE Journals	10.1177/ahpa	sage:ahpa	0890-1171	2168-6602		Controlled	Unique_Item_Requests	1	1	0
American Journal of Health Promotion	SAGE Publications		SAGE Journals	10.1177/ahpa	sage:ahpa	0890-1171	2168-6602		Controlled	Total_Item_Requests	1	1	0
American Journal of Health Promotion	SAGE Publications		SAGE Journals	10.1177/ahpa	sage:ahpa	0890-1171	2168-6602		Controlled	Total_Item_Investigations	1	1	0
American Journal of Hospice and Palliative Medicine®	SAGE Publications Inc		SAGE Journals	10.1177/ajhb	sage:ajhb	1049-9091	1938-2715		Controlled	Unique_Item_Investigations	11	11	0
American Journal of Hospice and Palliative Medicine®	SAGE Publications Inc		SAGE Journals	10.1177/ajhb	sage:ajhb	1049-9091	1938-2715		Controlled	Unique_Item_Requests	11	11	0
