Report_Name	Journal Usage by Access Type
Report_ID	TR_J3
Release	5
Institution_Name	UNIVERSITY OF PRINCE EDWARD ISLAND
Institution_ID	nrc:51861-2359-csp
Metric_Types	Total_Item_Investigations; Total_Item_Requests; Unique_Item_Investigations; Unique_Item_Requests
Report_Filters	Access_Method=Regular; Data_Type=Journal
Report_Attributes	
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.)
Reporting_Period	End_Date=2024-02-29; Begin_Date=2024-01-01
Created	2024-03-01T05:40:38Z
Created_By	Atypon Systems LLC.

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	Print_ISSN	Online_ISSN	URI	Access_Type	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Canadian Journal of Microbiology	NRC Research Press		Canadian Science Publishing	10.1139/cjm	nrc:cjm	0008-4166	1480-3275		Controlled	Unique_Item_Requests	2	2	0
Canadian Journal of Microbiology	NRC Research Press		Canadian Science Publishing	10.1139/cjm	nrc:cjm	0008-4166	1480-3275		Controlled	Total_Item_Investigations	3	3	0
Canadian Journal of Microbiology	NRC Research Press		Canadian Science Publishing	10.1139/cjm	nrc:cjm	0008-4166	1480-3275		Controlled	Total_Item_Requests	2	2	0
Canadian Journal of Physiology and Pharmacology	NRC Research Press		Canadian Science Publishing	10.1139/cjpp	nrc:cjpp	0008-4212	1205-7541		Controlled	Unique_Item_Investigations	1	1	0
Canadian Journal of Physiology and Pharmacology	NRC Research Press		Canadian Science Publishing	10.1139/cjpp	nrc:cjpp	0008-4212	1205-7541		Controlled	Unique_Item_Requests	1	1	0
Canadian Journal of Physiology and Pharmacology	NRC Research Press		Canadian Science Publishing	10.1139/cjpp	nrc:cjpp	0008-4212	1205-7541		Controlled	Total_Item_Investigations	1	1	0
Canadian Journal of Physiology and Pharmacology	NRC Research Press		Canadian Science Publishing	10.1139/cjpp	nrc:cjpp	0008-4212	1205-7541		Controlled	Total_Item_Requests	1	1	0
Canadian Journal of Plant Science	NRC Research Press		Canadian Science Publishing	10.4141/cjps	nrc:cjps	0008-4220	1918-1833		Controlled	Unique_Item_Investigations	1	1	0
Canadian Journal of Plant Science	NRC Research Press		Canadian Science Publishing	10.4141/cjps	nrc:cjps	0008-4220	1918-1833		Controlled	Unique_Item_Requests	1	1	0
Canadian Journal of Plant Science	NRC Research Press		Canadian Science Publishing	10.4141/cjps	nrc:cjps	0008-4220	1918-1833		Controlled	Total_Item_Investigations	1	1	0
