Report_Name	Title Master Report
Report_ID	TR
Release	5
Institution_Name	UNIVERSITY OF PRINCE EDWARD ISLAND
Institution_ID	nrc:51861-2359-csp
Metric_Types	
Report_Filters	
Report_Attributes	
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.)
Reporting_Period	End_Date=2024-02-29; Begin_Date=2024-01-01
Created	2024-03-01T05:40:49Z
Created_By	Atypon Systems LLC.

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Applied Physiology, Nutrition, and Metabolism	NRC Research Press		Canadian Science Publishing	10.1139/apnm	nrc:apnm		1715-5312	1715-5320		Total_Item_Requests	2	2	0
Applied Physiology, Nutrition, and Metabolism	NRC Research Press		Canadian Science Publishing	10.1139/apnm	nrc:apnm		1715-5312	1715-5320		Unique_Item_Investigations	1	1	0
Applied Physiology, Nutrition, and Metabolism	NRC Research Press		Canadian Science Publishing	10.1139/apnm	nrc:apnm		1715-5312	1715-5320		Unique_Item_Requests	1	1	0
Applied Physiology, Nutrition, and Metabolism	NRC Research Press		Canadian Science Publishing	10.1139/apnm	nrc:apnm		1715-5312	1715-5320		Total_Item_Investigations	1	1	0
Applied Physiology, Nutrition, and Metabolism	NRC Research Press		Canadian Science Publishing	10.1139/apnm	nrc:apnm		1715-5312	1715-5320		Total_Item_Requests	1	1	0
Applied Physiology, Nutrition, and Metabolism	NRC Research Press		Canadian Science Publishing	10.1139/apnm	nrc:apnm		1715-5312	1715-5320		Unique_Item_Investigations	2	2	0
Applied Physiology, Nutrition, and Metabolism	NRC Research Press		Canadian Science Publishing	10.1139/apnm	nrc:apnm		1715-5312	1715-5320		Unique_Item_Requests	2	2	0
Applied Physiology, Nutrition, and Metabolism	NRC Research Press		Canadian Science Publishing	10.1139/apnm	nrc:apnm		1715-5312	1715-5320		Total_Item_Investigations	3	3	0
Applied Physiology, Nutrition, and Metabolism	NRC Research Press		Canadian Science Publishing	10.1139/apnm	nrc:apnm		1715-5312	1715-5320		Total_Item_Requests	3	3	0
Biochemistry and Cell Biology	NRC Research Press		Canadian Science Publishing	10.1139/bcb	nrc:bcb		0829-8211	1208-6002		Unique_Item_Investigations	1	1	0
Biochemistry and Cell Biology	NRC Research Press		Canadian Science Publishing	10.1139/bcb	nrc:bcb		0829-8211	1208-6002		Unique_Item_Requests	1	1	0
Biochemistry and Cell Biology	NRC Research Press		Canadian Science Publishing	10.1139/bcb	nrc:bcb		0829-8211	1208-6002		Total_Item_Investigations	1	1	0
Biochemistry and Cell Biology	NRC Research Press		Canadian Science Publishing	10.1139/bcb	nrc:bcb		0829-8211	1208-6002		Total_Item_Requests	1	1	0
Biochemistry and Cell Biology	NRC Research Press		Canadian Science Publishing	10.1139/bcb	nrc:bcb		0829-8211	1208-6002		Unique_Item_Investigations	1	1	0
Biochemistry and Cell Biology	NRC Research Press		Canadian Science Publishing	10.1139/bcb	nrc:bcb		0829-8211	1208-6002		Unique_Item_Requests	1	1	0
Biochemistry and Cell Biology	NRC Research Press		Canadian Science Publishing	10.1139/bcb	nrc:bcb		0829-8211	1208-6002		Total_Item_Investigations	2	2	0
Biochemistry and Cell Biology	NRC Research Press		Canadian Science Publishing	10.1139/bcb	nrc:bcb		0829-8211	1208-6002		Total_Item_Requests	2	2	0
Botany	NRC Research Press		Canadian Science Publishing	10.1139/cjb	nrc:cjb		1916-2790	1916-2804		Unique_Item_Investigations	3	3	0
Botany	NRC Research Press		Canadian Science Publishing	10.1139/cjb	nrc:cjb		1916-2790	1916-2804		Unique_Item_Requests	3	3	0
Botany	NRC Research Press		Canadian Science Publishing	10.1139/cjb	nrc:cjb		1916-2790	1916-2804		Total_Item_Investigations	3	3	0
Botany	NRC Research Press		Canadian Science Publishing	10.1139/cjb	nrc:cjb		1916-2790	1916-2804		Total_Item_Requests	3	3	0
Botany	NRC Research Press		Canadian Science Publishing	10.1139/cjb	nrc:cjb		1916-2790	1916-2804		Unique_Item_Investigations	2	2	0
Botany	NRC Research Press		Canadian Science Publishing	10.1139/cjb	nrc:cjb		1916-2790	1916-2804		Unique_Item_Requests	2	2	0
Botany	NRC Research Press		Canadian Science Publishing	10.1139/cjb	nrc:cjb		1916-2790	1916-2804		Total_Item_Investigations	2	2	0
Botany	NRC Research Press		Canadian Science Publishing	10.1139/cjb	nrc:cjb		1916-2790	1916-2804		Total_Item_Requests	2	2	0
Botany	NRC Research Press		Canadian Science Publishing	10.1139/cjb	nrc:cjb		1916-2790	1916-2804		Unique_Item_Investigations	1	1	0
Botany	NRC Research Press		Canadian Science Publishing	10.1139/cjb	nrc:cjb		1916-2790	1916-2804		Unique_Item_Requests	1	1	0
Botany	NRC Research Press		Canadian Science Publishing	10.1139/cjb	nrc:cjb		1916-2790	1916-2804		Total_Item_Investigations	1	1	0
Botany	NRC Research Press		Canadian Science Publishing	10.1139/cjb	nrc:cjb		1916-2790	1916-2804		Total_Item_Requests	1	1	0
Botany	NRC Research Press		Canadian Science Publishing	10.1139/cjb	nrc:cjb		1916-2790	1916-2804		Unique_Item_Investigations	2	2	0
Botany	NRC Research Press		Canadian Science Publishing	10.1139/cjb	nrc:cjb		1916-2790	1916-2804		Unique_Item_Requests	2	2	0
Botany	NRC Research Press		Canadian Science Publishing	10.1139/cjb	nrc:cjb		1916-2790	1916-2804		Total_Item_Investigations	2	2	0
Botany	NRC Research Press		Canadian Science Publishing	10.1139/cjb	nrc:cjb		1916-2790	1916-2804		Total_Item_Requests	2	2	0
Canadian Geotechnical Journal	NRC Research Press		Canadian Science Publishing	10.1139/cgj	nrc:cgj		0008-3674	1208-6010		Unique_Item_Investigations	2	2	0
Canadian Geotechnical Journal	NRC Research Press		Canadian Science Publishing	10.1139/cgj	nrc:cgj		0008-3674	1208-6010		Unique_Item_Requests	2	2	0
Canadian Geotechnical Journal	NRC Research Press		Canadian Science Publishing	10.1139/cgj	nrc:cgj		0008-3674	1208-6010		Total_Item_Investigations	5	5	0
Canadian Geotechnical Journal	NRC Research Press		Canadian Science Publishing	10.1139/cgj	nrc:cgj		0008-3674	1208-6010		Total_Item_Requests	2	2	0
Canadian Geotechnical Journal	NRC Research Press		Canadian Science Publishing	10.1139/cgj	nrc:cgj		0008-3674	1208-6010		Unique_Item_Investigations	2	2	0
Canadian Geotechnical Journal	NRC Research Press		Canadian Science Publishing	10.1139/cgj	nrc:cgj		0008-3674	1208-6010		Unique_Item_Requests	2	2	0
Canadian Geotechnical Journal	NRC Research Press		Canadian Science Publishing	10.1139/cgj	nrc:cgj		0008-3674	1208-6010		Total_Item_Investigations	4	4	0
Canadian Geotechnical Journal	NRC Research Press		Canadian Science Publishing	10.1139/cgj	nrc:cgj		0008-3674	1208-6010		Total_Item_Requests	2	2	0
Canadian Geotechnical Journal	NRC Research Press		Canadian Science Publishing	10.1139/cgj	nrc:cgj		0008-3674	1208-6010		Unique_Item_Investigations	1	1	0
Canadian Geotechnical Journal	NRC Research Press		Canadian Science Publishing	10.1139/cgj	nrc:cgj		0008-3674	1208-6010		Unique_Item_Requests	1	1	0
Canadian Geotechnical Journal	NRC Research Press		Canadian Science Publishing	10.1139/cgj	nrc:cgj		0008-3674	1208-6010		Total_Item_Investigations	1	1	0
Canadian Geotechnical Journal	NRC Research Press		Canadian Science Publishing	10.1139/cgj	nrc:cgj		0008-3674	1208-6010		Total_Item_Requests	1	1	0
Canadian Journal of Animal Science	NRC Research Press		Canadian Science Publishing	10.4141/cjas	nrc:cjas		0008-3984	1918-1825		Unique_Item_Investigations	1	1	0
Canadian Journal of Animal Science	NRC Research Press		Canadian Science Publishing	10.4141/cjas	nrc:cjas		0008-3984	1918-1825		Unique_Item_Requests	1	1	0
Canadian Journal of Animal Science	NRC Research Press		Canadian Science Publishing	10.4141/cjas	nrc:cjas		0008-3984	1918-1825		Total_Item_Investigations	1	1	0
Canadian Journal of Animal Science	NRC Research Press		Canadian Science Publishing	10.4141/cjas	nrc:cjas		0008-3984	1918-1825		Total_Item_Requests	1	1	0
Canadian Journal of Chemistry	NRC Research Press		Canadian Science Publishing	10.1139/cjc	nrc:cjc		0008-4042	1480-3291		Unique_Item_Investigations	1	1	0
Canadian Journal of Chemistry	NRC Research Press		Canadian Science Publishing	10.1139/cjc	nrc:cjc		0008-4042	1480-3291		Unique_Item_Requests	1	1	0
Canadian Journal of Chemistry	NRC Research Press		Canadian Science Publishing	10.1139/cjc	nrc:cjc		0008-4042	1480-3291		Total_Item_Investigations	1	1	0
Canadian Journal of Chemistry	NRC Research Press		Canadian Science Publishing	10.1139/cjc	nrc:cjc		0008-4042	1480-3291		Total_Item_Requests	1	1	0
Canadian Journal of Chemistry	NRC Research Press		Canadian Science Publishing	10.1139/cjc	nrc:cjc		0008-4042	1480-3291		Unique_Item_Investigations	2	2	0
Canadian Journal of Chemistry	NRC Research Press		Canadian Science Publishing	10.1139/cjc	nrc:cjc		0008-4042	1480-3291		Unique_Item_Requests	2	2	0
Canadian Journal of Chemistry	NRC Research Press		Canadian Science Publishing	10.1139/cjc	nrc:cjc		0008-4042	1480-3291		Total_Item_Investigations	5	5	0
Canadian Journal of Chemistry	NRC Research Press		Canadian Science Publishing	10.1139/cjc	nrc:cjc		0008-4042	1480-3291		Total_Item_Requests	2	2	0
Canadian Journal of Chemistry	NRC Research Press		Canadian Science Publishing	10.1139/cjc	nrc:cjc		0008-4042	1480-3291		Unique_Item_Investigations	1	1	0
Canadian Journal of Chemistry	NRC Research Press		Canadian Science Publishing	10.1139/cjc	nrc:cjc		0008-4042	1480-3291		Total_Item_Investigations	1	1	0
Canadian Journal of Chemistry	NRC Research Press		Canadian Science Publishing	10.1139/cjc	nrc:cjc		0008-4042	1480-3291		Unique_Item_Investigations	1	1	0
Canadian Journal of Chemistry	NRC Research Press		Canadian Science Publishing	10.1139/cjc	nrc:cjc		0008-4042	1480-3291		Unique_Item_Requests	1	1	0
Canadian Journal of Chemistry	NRC Research Press		Canadian Science Publishing	10.1139/cjc	nrc:cjc		0008-4042	1480-3291		Total_Item_Investigations	1	1	0
Canadian Journal of Chemistry	NRC Research Press		Canadian Science Publishing	10.1139/cjc	nrc:cjc		0008-4042	1480-3291		Total_Item_Requests	1	1	0
Canadian Journal of Civil Engineering	NRC Research Press		Canadian Science Publishing	10.1139/cjce	nrc:cjce		0315-1468	1208-6029		Unique_Item_Investigations	2	2	0
Canadian Journal of Civil Engineering	NRC Research Press		Canadian Science Publishing	10.1139/cjce	nrc:cjce		0315-1468	1208-6029		Total_Item_Investigations	2	2	0
Canadian Journal of Civil Engineering	NRC Research Press		Canadian Science Publishing	10.1139/cjce	nrc:cjce		0315-1468	1208-6029		No_License	1	1	0
Canadian Journal of Dietetic Practice and Research	Dietitians of Canada		Canadian Science Publishing	10.3148/cjdpr	nrc:cjdpr		1486-3847	2292-9592		Unique_Item_Investigations	1	1	0
Canadian Journal of Dietetic Practice and Research	Dietitians of Canada		Canadian Science Publishing	10.3148/cjdpr	nrc:cjdpr		1486-3847	2292-9592		Total_Item_Investigations	1	1	0
Canadian Journal of Dietetic Practice and Research	Dietitians of Canada		Canadian Science Publishing	10.3148/cjdpr	nrc:cjdpr		1486-3847	2292-9592		Unique_Item_Investigations	6	6	0
Canadian Journal of Dietetic Practice and Research	Dietitians of Canada		Canadian Science Publishing	10.3148/cjdpr	nrc:cjdpr		1486-3847	2292-9592		Unique_Item_Requests	6	6	0
Canadian Journal of Dietetic Practice and Research	Dietitians of Canada		Canadian Science Publishing	10.3148/cjdpr	nrc:cjdpr		1486-3847	2292-9592		Total_Item_Investigations	6	6	0
Canadian Journal of Dietetic Practice and Research	Dietitians of Canada		Canadian Science Publishing	10.3148/cjdpr	nrc:cjdpr		1486-3847	2292-9592		Total_Item_Requests	6	6	0
Canadian Journal of Dietetic Practice and Research	Dietitians of Canada		Canadian Science Publishing	10.3148/cjdpr	nrc:cjdpr		1486-3847	2292-9592		Unique_Item_Investigations	1	1	0
Canadian Journal of Dietetic Practice and Research	Dietitians of Canada		Canadian Science Publishing	10.3148/cjdpr	nrc:cjdpr		1486-3847	2292-9592		Total_Item_Investigations	2	2	0
Canadian Journal of Dietetic Practice and Research	Dietitians of Canada		Canadian Science Publishing	10.3148/cjdpr	nrc:cjdpr		1486-3847	2292-9592		No_License	1	1	0
Canadian Journal of Dietetic Practice and Research	Dietitians of Canada		Canadian Science Publishing	10.3148/cjdpr	nrc:cjdpr		1486-3847	2292-9592		Unique_Item_Investigations	1	1	0
Canadian Journal of Dietetic Practice and Research	Dietitians of Canada		Canadian Science Publishing	10.3148/cjdpr	nrc:cjdpr		1486-3847	2292-9592		Unique_Item_Requests	1	1	0
Canadian Journal of Dietetic Practice and Research	Dietitians of Canada		Canadian Science Publishing	10.3148/cjdpr	nrc:cjdpr		1486-3847	2292-9592		Total_Item_Investigations	1	1	0
Canadian Journal of Dietetic Practice and Research	Dietitians of Canada		Canadian Science Publishing	10.3148/cjdpr	nrc:cjdpr		1486-3847	2292-9592		Total_Item_Requests	1	1	0
Canadian Journal of Dietetic Practice and Research	Dietitians of Canada		Canadian Science Publishing	10.3148/cjdpr	nrc:cjdpr		1486-3847	2292-9592		Unique_Item_Investigations	1	1	0
Canadian Journal of Dietetic Practice and Research	Dietitians of Canada		Canadian Science Publishing	10.3148/cjdpr	nrc:cjdpr		1486-3847	2292-9592		Unique_Item_Requests	1	1	0
Canadian Journal of Dietetic Practice and Research	Dietitians of Canada		Canadian Science Publishing	10.3148/cjdpr	nrc:cjdpr		1486-3847	2292-9592		Total_Item_Investigations	2	2	0
Canadian Journal of Dietetic Practice and Research	Dietitians of Canada		Canadian Science Publishing	10.3148/cjdpr	nrc:cjdpr		1486-3847	2292-9592		Total_Item_Requests	2	2	0
Canadian Journal of Earth Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjes	nrc:cjes		0008-4077	1480-3313		Unique_Item_Investigations	1	1	0
Canadian Journal of Earth Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjes	nrc:cjes		0008-4077	1480-3313		Unique_Item_Requests	1	1	0
Canadian Journal of Earth Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjes	nrc:cjes		0008-4077	1480-3313		Total_Item_Investigations	1	1	0
Canadian Journal of Earth Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjes	nrc:cjes		0008-4077	1480-3313		Total_Item_Requests	1	1	0
Canadian Journal of Earth Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjes	nrc:cjes		0008-4077	1480-3313		Unique_Item_Investigations	3	3	0
Canadian Journal of Earth Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjes	nrc:cjes		0008-4077	1480-3313		Unique_Item_Requests	3	3	0
Canadian Journal of Earth Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjes	nrc:cjes		0008-4077	1480-3313		Total_Item_Investigations	3	3	0
Canadian Journal of Earth Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjes	nrc:cjes		0008-4077	1480-3313		Total_Item_Requests	3	3	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Unique_Item_Investigations	1	1	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Total_Item_Investigations	1	1	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Unique_Item_Investigations	1	1	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Total_Item_Investigations	1	1	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Unique_Item_Investigations	1	1	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Total_Item_Investigations	1	1	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Unique_Item_Investigations	2	2	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Total_Item_Investigations	2	2	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Unique_Item_Investigations	1	1	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Total_Item_Investigations	1	1	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Unique_Item_Investigations	1	1	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Total_Item_Investigations	1	1	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Unique_Item_Investigations	2	2	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Total_Item_Investigations	3	3	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Unique_Item_Investigations	1	1	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Unique_Item_Requests	1	1	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Total_Item_Investigations	1	1	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Total_Item_Requests	1	1	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Unique_Item_Investigations	2	2	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Unique_Item_Requests	2	2	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Total_Item_Investigations	5	5	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Total_Item_Requests	2	2	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Unique_Item_Investigations	1	1	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Total_Item_Investigations	1	1	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Unique_Item_Investigations	1	1	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Unique_Item_Requests	1	1	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Total_Item_Investigations	1	1	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Total_Item_Requests	1	1	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Unique_Item_Investigations	3	3	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Unique_Item_Requests	3	3	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Total_Item_Investigations	4	4	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Total_Item_Requests	4	4	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Unique_Item_Investigations	2	2	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Unique_Item_Requests	2	2	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Total_Item_Investigations	2	2	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Total_Item_Requests	2	2	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Unique_Item_Investigations	1	1	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Unique_Item_Requests	1	1	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Total_Item_Investigations	2	2	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Total_Item_Requests	2	2	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Unique_Item_Investigations	2	2	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Unique_Item_Requests	2	2	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Total_Item_Investigations	2	2	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Total_Item_Requests	2	2	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Unique_Item_Investigations	1	1	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Unique_Item_Requests	1	1	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Total_Item_Investigations	1	1	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Total_Item_Requests	1	1	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Unique_Item_Investigations	1	1	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Unique_Item_Requests	1	1	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Total_Item_Investigations	2	2	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Total_Item_Requests	2	2	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Unique_Item_Investigations	1	1	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Unique_Item_Requests	1	1	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Total_Item_Investigations	1	1	0
