Report_Name	Title Master Report
Report_ID	TR
Release	5
Institution_Name	UPEI
Institution_ID	Gale:otta0998
Metric_Types	
Report_Filters	
Report_Attributes	Attributes_To_Show=Data_Type|Section_Type|Access_Type|Access_Method|YOP
Exceptions	
Reporting_Period	Begin_Date=2024-01-01; End_Date=2024-02-29
Created	2024-03-01T08:43:45Z
Created_By	Gale

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Data_Type	Section_Type	YOP	Access_Type	Access_Method	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Advances in Environmental Biology	American-Eurasian Network for Scientific Information		Gale		gale:2UUO		1995-0756			Journal	Article	2015	Controlled	Regular	Unique_Item_Requests	2	0	2
Advances in Environmental Biology	American-Eurasian Network for Scientific Information		Gale		gale:2UUO		1995-0756			Journal	Article	2015	Controlled	Regular	Unique_Item_Investigations	2	0	2
Advances in Environmental Biology	American-Eurasian Network for Scientific Information		Gale		gale:2UUO		1995-0756			Journal	Article	2015	Controlled	Regular	Total_Item_Investigations	4	0	4
Aerospace & Defense in North America	GlobalData Ltd.		Gale		gale:9CWL					Report	Article	2021	Controlled	Regular	Total_Item_Requests	1	1	0
Aerospace & Defense in North America	GlobalData Ltd.		Gale		gale:9CWL					Report	Article	2021	Controlled	Regular	Unique_Item_Requests	1	1	0
Aerospace & Defense in North America	GlobalData Ltd.		Gale		gale:9CWL					Report	Article	2021	Controlled	Regular	Unique_Item_Investigations	1	1	0
Aerospace & Defense in North America	GlobalData Ltd.		Gale		gale:9CWL					Report	Article	2021	Controlled	Regular	Total_Item_Investigations	1	1	0
African Journal of Development Studies	Sabinet Online		Gale		gale:64JL		2634-3630			Journal	Article	2021	Controlled	Regular	Total_Item_Requests	1	0	1
African Journal of Development Studies	Sabinet Online		Gale		gale:64JL		2634-3630			Journal	Article	2021	Controlled	Regular	Unique_Item_Requests	1	0	1
African Journal of Development Studies	Sabinet Online		Gale		gale:64JL		2634-3630			Journal	Article	2021	Controlled	Regular	Unique_Item_Investigations	1	0	1
African Journal of Development Studies	Sabinet Online		Gale		gale:64JL		2634-3630			Journal	Article	2021	Controlled	Regular	Total_Item_Investigations	1	0	1
African Journal of Gender, Society and Development	Sabinet Online		Gale		gale:64JM		2634-3614			Journal	Article	2021	Controlled	Regular	Total_Item_Requests	1	0	1
African Journal of Gender, Society and Development	Sabinet Online		Gale		gale:64JM		2634-3614			Journal	Article	2021	Controlled	Regular	Unique_Item_Requests	1	0	1
African Journal of Gender, Society and Development	Sabinet Online		Gale		gale:64JM		2634-3614			Journal	Article	2021	Controlled	Regular	Unique_Item_Investigations	1	0	1
African Journal of Gender, Society and Development	Sabinet Online		Gale		gale:64JM		2634-3614			Journal	Article	2021	Controlled	Regular	Total_Item_Investigations	1	0	1
Alces	Not Listed		Gale		gale:0LFH		0835-5851			Journal	Article	2013	Controlled	Regular	Total_Item_Requests	1	0	1
Alces	Not Listed		Gale		gale:0LFH		0835-5851			Journal	Article	2013	Controlled	Regular	Unique_Item_Requests	1	0	1
Alces	Not Listed		Gale		gale:0LFH		0835-5851			Journal	Article	2013	Controlled	Regular	Unique_Item_Investigations	1	0	1
Alces	Not Listed		Gale		gale:0LFH		0835-5851			Journal	Article	2013	Controlled	Regular	Total_Item_Investigations	1	0	1
All About History	Future US, Inc.		Gale		gale:2WJ5		2052-5877			Journal	Article	2022	Controlled	Regular	Total_Item_Requests	1	0	1
All About History	Future US, Inc.		Gale		gale:2WJ5		2052-5877			Journal	Article	2022	Controlled	Regular	Unique_Item_Requests	1	0	1
All About History	Future US, Inc.		Gale		gale:2WJ5		2052-5877			Journal	Article	2022	Controlled	Regular	Unique_Item_Investigations	1	0	1
All About History	Future US, Inc.		Gale		gale:2WJ5		2052-5877			Journal	Article	2022	Controlled	Regular	Total_Item_Investigations	1	0	1
All Things Considered	National Public Radio, Inc. (NPR)		Gale		gale:5PXC					Other	Other	2021	Controlled	Regular	Total_Item_Requests	5	3	2
All Things Considered	National Public Radio, Inc. (NPR)		Gale		gale:5PXC					Other	Other	2021	Controlled	Regular	Unique_Item_Requests	5	3	2
All Things Considered	National Public Radio, Inc. (NPR)		Gale		gale:5PXC					Other	Other	2021	Controlled	Regular	Unique_Item_Investigations	5	3	2
All Things Considered	National Public Radio, Inc. (NPR)		Gale		gale:5PXC					Other	Other	2021	Controlled	Regular	Total_Item_Investigations	5	3	2
America	America Press, Inc.		Gale		gale:1321		0002-7049			Journal	Article	2019	Controlled	Regular	Total_Item_Requests	1	1	0
America	America Press, Inc.		Gale		gale:1321		0002-7049			Journal	Article	2019	Controlled	Regular	Unique_Item_Requests	1	1	0
America	America Press, Inc.		Gale		gale:1321		0002-7049			Journal	Article	2019	Controlled	Regular	Unique_Item_Investigations	1	1	0
America	America Press, Inc.		Gale		gale:1321		0002-7049			Journal	Article	2019	Controlled	Regular	Total_Item_Investigations	1	1	0
American History Through Literature 1870-1920,Vol.1	Charles Scribner's Sons		Gale		gale:5BBN	978-0-684-31493-8				Book	Article	2006	Controlled	Regular	Total_Item_Requests	1	0	1
American History Through Literature 1870-1920,Vol.1	Charles Scribner's Sons		Gale		gale:5BBN	978-0-684-31493-8				Book	Article	2006	Controlled	Regular	Unique_Item_Requests	1	0	1
American History Through Literature 1870-1920,Vol.1	Charles Scribner's Sons		Gale		gale:5BBN	978-0-684-31493-8				Book	Article	2006	Controlled	Regular	Unique_Item_Investigations	1	0	1
American History Through Literature 1870-1920,Vol.1	Charles Scribner's Sons		Gale		gale:5BBN	978-0-684-31493-8				Book	Article	2006	Controlled	Regular	Total_Item_Investigations	1	0	1
American History Through Literature 1870-1920,Vol.1	Charles Scribner's Sons		Gale		gale:5BBN	978-0-684-31493-8				Book		2006	Controlled	Regular	Unique_Title_Requests	1	0	1
American History Through Literature 1870-1920,Vol.1	Charles Scribner's Sons		Gale		gale:5BBN	978-0-684-31493-8				Book		2006	Controlled	Regular	Unique_Title_Investigations	1	0	1
American Music	University of Illinois Press		Gale		gale:2298		0734-4392			Journal	Article	2000	Controlled	Regular	Total_Item_Requests	5	5	0
American Music	University of Illinois Press		Gale		gale:2298		0734-4392			Journal	Article	2000	Controlled	Regular	Unique_Item_Requests	4	4	0
American Music	University of Illinois Press		Gale		gale:2298		0734-4392			Journal	Article	2000	Controlled	Regular	Unique_Item_Investigations	4	4	0
American Music	University of Illinois Press		Gale		gale:2298		0734-4392			Journal	Article	2000	Controlled	Regular	Total_Item_Investigations	5	5	0
American Music Teacher	Music Teachers National Association, Inc.		Gale		gale:2493		0003-0112			Journal	Article	2011	Controlled	Regular	Total_Item_Requests	5	5	0
American Music Teacher	Music Teachers National Association, Inc.		Gale		gale:2493		0003-0112			Journal	Article	2011	Controlled	Regular	Unique_Item_Requests	5	5	0
American Music Teacher	Music Teachers National Association, Inc.		Gale		gale:2493		0003-0112			Journal	Article	2011	Controlled	Regular	Unique_Item_Investigations	5	5	0
American Music Teacher	Music Teachers National Association, Inc.		Gale		gale:2493		0003-0112			Journal	Article	2011	Controlled	Regular	Total_Item_Investigations	5	5	0
American Nurse Today	Healthcom Media		Gale		gale:5DEO		1930-5583			Journal	Article	2016	Controlled	Regular	Total_Item_Requests	4	0	4
American Nurse Today	Healthcom Media		Gale		gale:5DEO		1930-5583			Journal	Article	2016	Controlled	Regular	Unique_Item_Requests	2	0	2
American Nurse Today	Healthcom Media		Gale		gale:5DEO		1930-5583			Journal	Article	2016	Controlled	Regular	Unique_Item_Investigations	2	0	2
American Nurse Today	Healthcom Media		Gale		gale:5DEO		1930-5583			Journal	Article	2016	Controlled	Regular	Total_Item_Investigations	4	0	4
American Record Guide	Record Guide Productions		Gale		gale:1020		0003-0716			Journal	Article	2023	Controlled	Regular	Total_Item_Requests	1	0	1
American Record Guide	Record Guide Productions		Gale		gale:1020		0003-0716			Journal	Article	2023	Controlled	Regular	Unique_Item_Requests	1	0	1
American Record Guide	Record Guide Productions		Gale		gale:1020		0003-0716			Journal	Article	2023	Controlled	Regular	Unique_Item_Investigations	1	0	1
American Record Guide	Record Guide Productions		Gale		gale:1020		0003-0716			Journal	Article	2023	Controlled	Regular	Total_Item_Investigations	1	0	1
American Writers,Vol.1	Charles Scribner's Sons		Gale		gale:5KXW	978-0-684-31626-0				Book	Article	1974	Controlled	Regular	Total_Item_Requests	1	1	0
American Writers,Vol.1	Charles Scribner's Sons		Gale		gale:5KXW	978-0-684-31626-0				Book	Article	1974	Controlled	Regular	Unique_Item_Requests	1	1	0
American Writers,Vol.1	Charles Scribner's Sons		Gale		gale:5KXW	978-0-684-31626-0				Book	Article	1974	Controlled	Regular	Unique_Item_Investigations	1	1	0
American Writers,Vol.1	Charles Scribner's Sons		Gale		gale:5KXW	978-0-684-31626-0				Book	Article	1974	Controlled	Regular	Total_Item_Investigations	1	1	0
American Writers,Vol.1	Charles Scribner's Sons		Gale		gale:5KXW	978-0-684-31626-0				Book		1974	Controlled	Regular	Unique_Title_Requests	1	1	0
American Writers,Vol.1	Charles Scribner's Sons		Gale		gale:5KXW	978-0-684-31626-0				Book		1974	Controlled	Regular	Unique_Title_Investigations	1	1	0
Annali d'Italianistica	Annali d'Italianistica, Inc.		Gale		gale:2GPC		0741-7527			Journal	Article	2002	Controlled	Regular	Total_Item_Requests	1	1	0
Annali d'Italianistica	Annali d'Italianistica, Inc.		Gale		gale:2GPC		0741-7527			Journal	Article	2002	Controlled	Regular	Unique_Item_Requests	1	1	0
Annali d'Italianistica	Annali d'Italianistica, Inc.		Gale		gale:2GPC		0741-7527			Journal	Article	2002	Controlled	Regular	Unique_Item_Investigations	1	1	0
Annali d'Italianistica	Annali d'Italianistica, Inc.		Gale		gale:2GPC		0741-7527			Journal	Article	2002	Controlled	Regular	Total_Item_Investigations	1	1	0
Annals of Psychotherapy and Integrative Health	KSA Media, LLC		Gale		gale:5KNL		2167-2113			Journal	Article	2013	Controlled	Regular	Total_Item_Requests	1	0	1
Annals of Psychotherapy and Integrative Health	KSA Media, LLC		Gale		gale:5KNL		2167-2113			Journal	Article	2013	Controlled	Regular	Unique_Item_Requests	1	0	1
Annals of Psychotherapy and Integrative Health	KSA Media, LLC		Gale		gale:5KNL		2167-2113			Journal	Article	2013	Controlled	Regular	Unique_Item_Investigations	1	0	1
Annals of Psychotherapy and Integrative Health	KSA Media, LLC		Gale		gale:5KNL		2167-2113			Journal	Article	2013	Controlled	Regular	Total_Item_Investigations	1	0	1
Anthropological Quarterly	Institute for Ethnographic Research		Gale		gale:2186		0003-5491			Journal	Article	2023	Controlled	Regular	Total_Item_Requests	10	10	0
Anthropological Quarterly	Institute for Ethnographic Research		Gale		gale:2186		0003-5491			Journal	Article	2023	Controlled	Regular	Unique_Item_Requests	5	5	0
Anthropological Quarterly	Institute for Ethnographic Research		Gale		gale:2186		0003-5491			Journal	Article	2023	Controlled	Regular	Unique_Item_Investigations	5	5	0
Anthropological Quarterly	Institute for Ethnographic Research		Gale		gale:2186		0003-5491			Journal	Article	2023	Controlled	Regular	Total_Item_Investigations	10	10	0
ARC Poetry Magazine	Arc Poetry Society		Gale		gale:2NGC		1910-3239			Journal	Article	2010	Controlled	Regular	Total_Item_Requests	2	2	0
ARC Poetry Magazine	Arc Poetry Society		Gale		gale:2NGC		1910-3239			Journal	Article	2010	Controlled	Regular	Unique_Item_Requests	1	1	0
ARC Poetry Magazine	Arc Poetry Society		Gale		gale:2NGC		1910-3239			Journal	Article	2010	Controlled	Regular	Unique_Item_Investigations	1	1	0
ARC Poetry Magazine	Arc Poetry Society		Gale		gale:2NGC		1910-3239			Journal	Article	2010	Controlled	Regular	Total_Item_Investigations	2	2	0
ASHRAE Journal	American Society of Heating, Refrigerating, and Air-Conditioning Engineers, Inc. (ASHRAE)		Gale		gale:5PRB		0001-2491			Journal	Article	2015	Controlled	Regular	Total_Item_Requests	6	6	0
ASHRAE Journal	American Society of Heating, Refrigerating, and Air-Conditioning Engineers, Inc. (ASHRAE)		Gale		gale:5PRB		0001-2491			Journal	Article	2015	Controlled	Regular	Unique_Item_Requests	5	5	0
ASHRAE Journal	American Society of Heating, Refrigerating, and Air-Conditioning Engineers, Inc. (ASHRAE)		Gale		gale:5PRB		0001-2491			Journal	Article	2015	Controlled	Regular	Unique_Item_Investigations	5	5	0
ASHRAE Journal	American Society of Heating, Refrigerating, and Air-Conditioning Engineers, Inc. (ASHRAE)		Gale		gale:5PRB		0001-2491			Journal	Article	2015	Controlled	Regular	Total_Item_Investigations	6	6	0
Asian Theatre Journal	University of Hawaii Press		Gale		gale:0IKA		0742-5457			Journal	Article	2011	Controlled	Regular	Total_Item_Requests	4	4	0
Asian Theatre Journal	University of Hawaii Press		Gale		gale:0IKA		0742-5457			Journal	Article	2011	Controlled	Regular	Unique_Item_Requests	2	2	0
Asian Theatre Journal	University of Hawaii Press		Gale		gale:0IKA		0742-5457			Journal	Article	2011	Controlled	Regular	Unique_Item_Investigations	2	2	0
Asian Theatre Journal	University of Hawaii Press		Gale		gale:0IKA		0742-5457			Journal	Article	2011	Controlled	Regular	Total_Item_Investigations	4	4	0
Atlantis, revista de la Asociación Española de Estudios Anglo-Norteamericanos	Spanish Association for Anglo-American Studies (AEDEAN)		Gale		gale:0QNO		0210-6124			Journal	Article	2019	Controlled	Regular	Total_Item_Requests	1	1	0
Atlantis, revista de la Asociación Española de Estudios Anglo-Norteamericanos	Spanish Association for Anglo-American Studies (AEDEAN)		Gale		gale:0QNO		0210-6124			Journal	Article	2019	Controlled	Regular	Unique_Item_Requests	1	1	0
Atlantis, revista de la Asociación Española de Estudios Anglo-Norteamericanos	Spanish Association for Anglo-American Studies (AEDEAN)		Gale		gale:0QNO		0210-6124			Journal	Article	2019	Controlled	Regular	Unique_Item_Investigations	1	1	0
Atlantis, revista de la Asociación Española de Estudios Anglo-Norteamericanos	Spanish Association for Anglo-American Studies (AEDEAN)		Gale		gale:0QNO		0210-6124			Journal	Article	2019	Controlled	Regular	Total_Item_Investigations	1	1	0
Australian Journal of Advanced Nursing	Australian Nursing & Midwifery Federation		Gale		gale:1AID		0813-0531			Journal	Article	2023	Controlled	Regular	Total_Item_Requests	2	2	0
Australian Journal of Advanced Nursing	Australian Nursing & Midwifery Federation		Gale		gale:1AID		0813-0531			Journal	Article	2023	Controlled	Regular	Unique_Item_Requests	1	1	0
Australian Journal of Advanced Nursing	Australian Nursing & Midwifery Federation		Gale		gale:1AID		0813-0531			Journal	Article	2023	Controlled	Regular	Unique_Item_Investigations	1	1	0
Australian Journal of Advanced Nursing	Australian Nursing & Midwifery Federation		Gale		gale:1AID		0813-0531			Journal	Article	2023	Controlled	Regular	Total_Item_Investigations	2	2	0
Australian Literary Studies	Australian Literary Studies		Gale		gale:0GNK		0004-9697			Journal	Article	2008	Controlled	Regular	Total_Item_Requests	1	0	1
Australian Literary Studies	Australian Literary Studies		Gale		gale:0GNK		0004-9697			Journal	Article	2008	Controlled	Regular	Unique_Item_Requests	1	0	1
Australian Literary Studies	Australian Literary Studies		Gale		gale:0GNK		0004-9697			Journal	Article	2008	Controlled	Regular	Unique_Item_Investigations	1	0	1
Australian Literary Studies	Australian Literary Studies		Gale		gale:0GNK		0004-9697			Journal	Article	2008	Controlled	Regular	Total_Item_Investigations	1	0	1
Belfast Telegraph (Belfast, Northern Ireland)	Independent News & Media Ltd.		Gale		gale:5DVY		0307-5664			Newspaper_or_Newsletter	Article	2023	Controlled	Regular	Total_Item_Requests	1	1	0
Belfast Telegraph (Belfast, Northern Ireland)	Independent News & Media Ltd.		Gale		gale:5DVY		0307-5664			Newspaper_or_Newsletter	Article	2023	Controlled	Regular	Unique_Item_Requests	1	1	0
Belfast Telegraph (Belfast, Northern Ireland)	Independent News & Media Ltd.		Gale		gale:5DVY		0307-5664			Newspaper_or_Newsletter	Article	2023	Controlled	Regular	Unique_Item_Investigations	1	1	0
Belfast Telegraph (Belfast, Northern Ireland)	Independent News & Media Ltd.		Gale		gale:5DVY		0307-5664			Newspaper_or_Newsletter	Article	2023	Controlled	Regular	Total_Item_Investigations	1	1	0
Biography	University of Hawaii Press		Gale		gale:0IKB		0162-4962			Journal	Article	2007	Controlled	Regular	Total_Item_Requests	2	2	0
Biography	University of Hawaii Press		Gale		gale:0IKB		0162-4962			Journal	Article	2007	Controlled	Regular	Unique_Item_Requests	1	1	0
Biography	University of Hawaii Press		Gale		gale:0IKB		0162-4962			Journal	Article	2007	Controlled	Regular	Unique_Item_Investigations	1	1	0
Biography	University of Hawaii Press		Gale		gale:0IKB		0162-4962			Journal	Article	2007	Controlled	Regular	Total_Item_Investigations	2	2	0
Black Music Research Journal	Center For Black Music Research		Gale		gale:0FLW		0276-3605			Journal	Article	2005	Controlled	Regular	Total_Item_Requests	3	3	0
Black Music Research Journal	Center For Black Music Research		Gale		gale:0FLW		0276-3605			Journal	Article	2005	Controlled	Regular	Unique_Item_Requests	2	2	0
Black Music Research Journal	Center For Black Music Research		Gale		gale:0FLW		0276-3605			Journal	Article	2005	Controlled	Regular	Unique_Item_Investigations	2	2	0
Black Music Research Journal	Center For Black Music Research		Gale		gale:0FLW		0276-3605			Journal	Article	2005	Controlled	Regular	Total_Item_Investigations	3	3	0
BMC Public Health	BioMed Central Ltd.		Gale		gale:5QAT		1471-2458			Journal	Article	2016	Controlled	Regular	Total_Item_Requests	1	0	1
BMC Public Health	BioMed Central Ltd.		Gale		gale:5QAT		1471-2458			Journal	Article	2016	Controlled	Regular	Unique_Item_Requests	1	0	1
BMC Public Health	BioMed Central Ltd.		Gale		gale:5QAT		1471-2458			Journal	Article	2016	Controlled	Regular	Unique_Item_Investigations	1	0	1
BMC Public Health	BioMed Central Ltd.		Gale		gale:5QAT		1471-2458			Journal	Article	2016	Controlled	Regular	Total_Item_Investigations	1	0	1
Booklist	American Library Association		Gale		gale:1598		0006-7385			Journal	Article	1997	Controlled	Regular	Total_Item_Requests	59	0	59
Booklist	American Library Association		Gale		gale:1598		0006-7385			Journal	Article	1997	Controlled	Regular	Unique_Item_Requests	52	0	52
Booklist	American Library Association		Gale		gale:1598		0006-7385			Journal	Article	1997	Controlled	Regular	Unique_Item_Investigations	52	0	52
Booklist	American Library Association		Gale		gale:1598		0006-7385			Journal	Article	1997	Controlled	Regular	Total_Item_Investigations	59	0	59
Bookmarks	Bookmarks Publishing LLC		Gale		gale:5GYG		1546-0657			Journal	Article	2023	Controlled	Regular	Total_Item_Requests	5	0	5
Bookmarks	Bookmarks Publishing LLC		Gale		gale:5GYG		1546-0657			Journal	Article	2023	Controlled	Regular	Unique_Item_Requests	5	0	5
Bookmarks	Bookmarks Publishing LLC		Gale		gale:5GYG		1546-0657			Journal	Article	2023	Controlled	Regular	Unique_Item_Investigations	5	0	5
Bookmarks	Bookmarks Publishing LLC		Gale		gale:5GYG		1546-0657			Journal	Article	2023	Controlled	Regular	Total_Item_Investigations	5	0	5
BookPage	BookPage		Gale		gale:8NDT					Journal	Article	2023	Controlled	Regular	Total_Item_Requests	31	0	31
BookPage	BookPage		Gale		gale:8NDT					Journal	Article	2023	Controlled	Regular	Unique_Item_Requests	30	0	30
BookPage	BookPage		Gale		gale:8NDT					Journal	Article	2023	Controlled	Regular	Unique_Item_Investigations	30	0	30
BookPage	BookPage		Gale		gale:8NDT					Journal	Article	2023	Controlled	Regular	Total_Item_Investigations	31	0	31
British Children's Writers, 1914-1960	Gale		Gale		gale:5LOJ		1096-8547			Book	Article	1996	Controlled	Regular	Total_Item_Requests	2	2	0
British Children's Writers, 1914-1960	Gale		Gale		gale:5LOJ		1096-8547			Book	Article	1996	Controlled	Regular	Unique_Item_Requests	1	1	0
British Children's Writers, 1914-1960	Gale		Gale		gale:5LOJ		1096-8547			Book	Article	1996	Controlled	Regular	Unique_Item_Investigations	1	1	0
British Children's Writers, 1914-1960	Gale		Gale		gale:5LOJ		1096-8547			Book	Article	1996	Controlled	Regular	Total_Item_Investigations	2	2	0
British Children's Writers, 1914-1960	Gale		Gale		gale:5LOJ		1096-8547			Book		1996	Controlled	Regular	Unique_Title_Requests	1	1	0
British Children's Writers, 1914-1960	Gale		Gale		gale:5LOJ		1096-8547			Book		1996	Controlled	Regular	Unique_Title_Investigations	1	1	0
British Journal of Canadian Studies	Liverpool University Press (UK)		Gale		gale:0ODE		0269-9222			Journal	Article	2010	Controlled	Regular	Total_Item_Requests	3	3	0
British Journal of Canadian Studies	Liverpool University Press (UK)		Gale		gale:0ODE		0269-9222			Journal	Article	2010	Controlled	Regular	Unique_Item_Requests	2	2	0
British Journal of Canadian Studies	Liverpool University Press (UK)		Gale		gale:0ODE		0269-9222			Journal	Article	2010	Controlled	Regular	Unique_Item_Investigations	2	2	0
British Journal of Canadian Studies	Liverpool University Press (UK)		Gale		gale:0ODE		0269-9222			Journal	Article	2010	Controlled	Regular	Total_Item_Investigations	3	3	0
Built Heritage	Springer		Gale		gale:67QR		2096-3041			Journal	Article	2024	Controlled	Regular	Total_Item_Requests	1	1	0
Built Heritage	Springer		Gale		gale:67QR		2096-3041			Journal	Article	2024	Controlled	Regular	Unique_Item_Requests	1	1	0
Built Heritage	Springer		Gale		gale:67QR		2096-3041			Journal	Article	2024	Controlled	Regular	Unique_Item_Investigations	1	1	0
Built Heritage	Springer		Gale		gale:67QR		2096-3041			Journal	Article	2024	Controlled	Regular	Total_Item_Investigations	1	1	0
Business Plans Handbook,Vol.14	Gale, part of Cengage Group		Gale		gale:1UWJ	978-1-4144-3750-7	1084-4473			Book	Article	2008	Controlled	Regular	Total_Item_Requests	1	1	0
Business Plans Handbook,Vol.14	Gale, part of Cengage Group		Gale		gale:1UWJ	978-1-4144-3750-7	1084-4473			Book	Article	2008	Controlled	Regular	Unique_Item_Requests	1	1	0
Business Plans Handbook,Vol.14	Gale, part of Cengage Group		Gale		gale:1UWJ	978-1-4144-3750-7	1084-4473			Book	Article	2008	Controlled	Regular	Unique_Item_Investigations	1	1	0
Business Plans Handbook,Vol.14	Gale, part of Cengage Group		Gale		gale:1UWJ	978-1-4144-3750-7	1084-4473			Book	Article	2008	Controlled	Regular	Total_Item_Investigations	1	1	0
Business Plans Handbook,Vol.14	Gale, part of Cengage Group		Gale		gale:1UWJ	978-1-4144-3750-7	1084-4473			Book		2008	Controlled	Regular	Unique_Title_Requests	1	1	0
Business Plans Handbook,Vol.14	Gale, part of Cengage Group		Gale		gale:1UWJ	978-1-4144-3750-7	1084-4473			Book		2008	Controlled	Regular	Unique_Title_Investigations	1	1	0
Business Plans Handbook,Vol.17	Gale, part of Cengage Group		Gale		gale:2XUW	978-1-4144-5775-8	1084-4473			Book	Article	2010	Controlled	Regular	Total_Item_Requests	2	2	0
Business Plans Handbook,Vol.17	Gale, part of Cengage Group		Gale		gale:2XUW	978-1-4144-5775-8	1084-4473			Book	Article	2010	Controlled	Regular	Unique_Item_Requests	1	1	0
Business Plans Handbook,Vol.17	Gale, part of Cengage Group		Gale		gale:2XUW	978-1-4144-5775-8	1084-4473			Book	Article	2010	Controlled	Regular	Unique_Item_Investigations	1	1	0
Business Plans Handbook,Vol.17	Gale, part of Cengage Group		Gale		gale:2XUW	978-1-4144-5775-8	1084-4473			Book	Article	2010	Controlled	Regular	Total_Item_Investigations	2	2	0
Business Plans Handbook,Vol.17	Gale, part of Cengage Group		Gale		gale:2XUW	978-1-4144-5775-8	1084-4473			Book		2010	Controlled	Regular	Unique_Title_Requests	1	1	0
Business Plans Handbook,Vol.17	Gale, part of Cengage Group		Gale		gale:2XUW	978-1-4144-5775-8	1084-4473			Book		2010	Controlled	Regular	Unique_Title_Investigations	1	1	0
Business Plans Handbook,Vol.20	Gale, part of Cengage Group		Gale		gale:2YUO	978-1-4144-7251-5	1084-4473			Book	Article	2011	Controlled	Regular	Total_Item_Requests	2	2	0
Business Plans Handbook,Vol.20	Gale, part of Cengage Group		Gale		gale:2YUO	978-1-4144-7251-5	1084-4473			Book	Article	2011	Controlled	Regular	Unique_Item_Requests	1	1	0
Business Plans Handbook,Vol.20	Gale, part of Cengage Group		Gale		gale:2YUO	978-1-4144-7251-5	1084-4473			Book	Article	2011	Controlled	Regular	Unique_Item_Investigations	1	1	0
Business Plans Handbook,Vol.20	Gale, part of Cengage Group		Gale		gale:2YUO	978-1-4144-7251-5	1084-4473			Book	Article	2011	Controlled	Regular	Total_Item_Investigations	2	2	0
Business Plans Handbook,Vol.20	Gale, part of Cengage Group		Gale		gale:2YUO	978-1-4144-7251-5	1084-4473			Book		2011	Controlled	Regular	Unique_Title_Requests	1	1	0
Business Plans Handbook,Vol.20	Gale, part of Cengage Group		Gale		gale:2YUO	978-1-4144-7251-5	1084-4473			Book		2011	Controlled	Regular	Unique_Title_Investigations	1	1	0
Business Rankings Annual,Ed.Online	Gale		Gale		gale:4OSO		1043-7908			Book	Article	2024	Controlled	Regular	Total_Item_Requests	1	1	0
Business Rankings Annual,Ed.Online	Gale		Gale		gale:4OSO		1043-7908			Book	Article	2024	Controlled	Regular	Unique_Item_Requests	1	1	0
Business Rankings Annual,Ed.Online	Gale		Gale		gale:4OSO		1043-7908			Book	Article	2024	Controlled	Regular	Unique_Item_Investigations	1	1	0
Business Rankings Annual,Ed.Online	Gale		Gale		gale:4OSO		1043-7908			Book	Article	2024	Controlled	Regular	Total_Item_Investigations	1	1	0
